Iteration No,alpha,Rd,W2,W1,Ibias,Alo,Rbias2,Rbias3,
28,0.0495,1.5939524306330777,1.3795292221544921,1.4430696028438266,0.7418768672994254,1.644873097396631,1.2441261765530567,1.6057839559506915,
29,0.0495,1.589181101733856,1.3669512905327714,1.433739367155909,0.7444075666060856,1.621010077741729,1.2849922706268746,1.613558512417733,
30,0.0495,1.500461880119643,1.3664096434472406,1.506678542232141,0.7323134691084597,1.6472311680395444,1.2538985190248264,1.6133566677328939,
31,0.0495,1.6319340790609633,1.330131944476951,1.3707856381794106,0.7486974538079677,1.6215596873726645,1.410610227559754,1.5817918593374434,
32,0.0495,1.460243518929246,1.3529131287236513,1.386087631129458,0.704666254291987,1.668337649126351,1.299793220619116,1.6545686178046681,
33,0.0495,1.65131732147436,1.3031946197335058,1.4358305463260197,0.7477948135878397,1.5939202379861674,1.4422598595974163,1.5394888796306827,
34,0.0495,1.4830924063503583,1.4274199609908922,1.4514203270060684,0.7368104100196582,1.6331895731119492,1.2917410610526348,1.5960690588727569,
35,0.0495,1.6303185759908307,1.3287732150686624,1.357324526594955,0.746663594083494,1.6079197245176062,1.4206663129354622,1.5927534370556975,
36,0.0495,1.5758204266920903,1.3464667966042807,1.4769662187531474,0.751141649149726,1.6046285673450675,1.3122431465040132,1.5992737631481158,
37,0.0495,1.4714647978811197,1.3427237945890034,1.4343320942221027,0.7273838152497955,1.6521063700533252,1.3379141568942343,1.626579434061121,
38,0.0495,1.655257869579596,1.3234504100021074,1.3428266755045166,0.7424364518281051,1.5930256513099428,1.4356546816479654,1.5844202630197375,
39,0.0495,1.4218755618737078,1.332759715726365,1.3313472705735916,0.7109192317018742,1.69950461969164,1.3742874296073972,1.6800098892471997,
40,0.0495,1.692267960737315,1.2965919304065006,1.4037659565447687,0.7521800184781177,1.5805037432985685,1.4705371537629228,1.5377222835407207,
41,0.0495,1.4065666679751605,1.3113960414053225,1.3870665530215696,0.7125612890063676,1.6921086827897691,1.3872164701454481,1.6537346521945973,
42,0.0495,1.7307359974200254,1.303051326802358,1.295465146161481,0.748978649654942,1.6039567812476432,1.4974341441416619,1.557784154313291,
43,0.0495,1.4662213433586588,1.3575150486126755,1.393129914023316,0.732229509271321,1.653676356770218,1.3726035366700269,1.6252109320672161,
44,0.0495,1.6475462209234346,1.3140393388696965,1.4089894379478332,0.7467771545167197,1.5813786868633517,1.413845280108132,1.5696514995897164,
45,0.0495,1.4274641537080874,1.3198483260799183,1.297434680417422,0.7166496064489014,1.7018483364085468,1.4342641183487534,1.6736903445115903,
46,0.0495,1.6876993714618818,1.2943102072797739,1.395579259598176,0.7545437666154444,1.6053278503955764,1.451571820685488,1.5409686456167357,
47,0.0495,1.3608867374241682,1.2993049755242356,1.3508089147719826,0.7045865711363735,1.721453080437169,1.4226352633882515,1.6757473381597427,
48,0.0495,1.7849017779778709,1.2807480667244635,1.260071889850394,0.7561749962740779,1.6541060981377798,1.5243707734871914,1.5271201500084732,
49,0.0495,1.415780113397438,1.3152174637905667,1.2949743760480887,0.7102450548221331,1.7153616617242795,1.4145308010242084,1.6839717450453182,
50,0.0495,1.747372026017731,1.3018485501374932,1.2707618932332663,0.7537960500686828,1.6311398666964836,1.4946556115242635,1.5472939198384517,
51,0.054450000000000005,1.3822935881456095,1.3981938614375118,1.2572149691266516,0.7130918204960918,1.7132923492506285,1.4307710004748808,1.6636263743435988,
52,0.054450000000000005,1.8086449261858955,1.2907281519389546,1.2600686958783842,0.766235725934825,1.6808515231715075,1.4889009632649215,1.5132781937375448,
53,0.054450000000000005,1.3641613358998093,1.3054183654279528,1.2781955493012396,0.7020867219585993,1.7480615433966336,1.4124709917034852,1.7186417638018616,
54,0.054450000000000005,1.8104924642845845,1.2761000518750814,1.320174810310667,0.7738053289518794,1.6958495334489243,1.4794533844810083,1.479995836791957,
55,0.054450000000000005,1.4120815408289824,1.3152383069362208,1.2640796343296816,0.7017404981089638,1.7512498184555505,1.3863770772680692,1.684749254185752,
56,0.054450000000000005,1.8897071447522915,1.2474210079576376,1.2820495785835053,0.7888101351654432,1.7405982179876098,1.5794961255103914,1.4165794256188484,
57,0.054450000000000005,1.4218180522556574,1.3184546042887364,1.3163686161529284,0.7124466958612252,1.737916972099732,1.3485431204008147,1.6774253189280321,
58,0.054450000000000005,1.9213693895106871,1.2624459806516908,1.187933294840637,0.7956610934016267,1.783695887817122,1.618487745735412,1.4198316518897243,
59,0.054450000000000005,1.3683689946143778,1.3036552469133993,1.3341898331440318,0.7129354796779993,1.7341505819551617,1.4025160309069278,1.6881950599284192,
60,0.054450000000000005,1.8516875242730368,1.2899913907385854,1.2393365245952594,0.7771604498566768,1.7330517370286285,1.4645072405189223,1.4939597283646877,
61,0.054450000000000005,1.3743506544730082,1.281531552818386,1.3038423402565111,0.7082001732615091,1.7481261608902963,1.4421757285543917,1.6857916161958084,
62,0.054450000000000005,1.8293994988711515,1.2674025124247945,1.3179130667372185,0.7808791810480844,1.7247095078968988,1.4701497541080164,1.4631307814489702,
63,0.054450000000000005,1.4454745954193435,1.2942460960638764,1.2282287731285482,0.7020954051927055,1.748108681025817,1.421984362988177,1.6804911576417474,
64,0.054450000000000005,1.8930863995169633,1.2195547562123112,1.2242885013300644,0.7934981930767666,1.7901678020499268,1.666145477881735,1.4016173458720171,
65,0.054450000000000005,1.4399014699652235,1.3952128227496037,1.2943293403773197,0.7158534768209592,1.6944935960635663,1.328512773836857,1.6626532827412965,
66,0.054450000000000005,1.9080257770712932,1.201346372347699,1.1782594329116196,0.787140173693307,1.7961093677656612,1.7421840789419427,1.3972122615483449,
67,0.054450000000000005,1.3707674160641536,1.3010785383348724,1.308363620838772,0.7156258797915614,1.7607301098366464,1.3981822721802477,1.6970066509900779,
68,0.054450000000000005,1.8815135866516013,1.2844312376616753,1.2199057880668158,0.7890834634891911,1.7590130057724493,1.4672094768561874,1.4850810015832818,
69,0.054450000000000005,1.4091802997597282,1.274330651650284,1.3091410016441687,0.7182268767855093,1.7405292888743829,1.4478370157300489,1.6705006692658788,
70,0.054450000000000005,1.8340078837341538,1.2928665598468976,1.2303815073264444,0.7763085094801319,1.7389787352830688,1.4468778546723977,1.505439624136319,
71,0.054450000000000005,1.4714029620233502,1.2632532059805863,1.2310065346672328,0.7096169756997119,1.7438929531422842,1.4651965366606143,1.6659557803950276,
72,0.054450000000000005,1.8936753628085903,1.2175601082051668,1.1501597433632955,0.7921808914641354,1.8249038002108182,1.6946004356605375,1.4252609597295038,
73,0.054450000000000005,1.434956722458815,1.2283701416163706,1.2116737899164742,0.7392951470376838,1.9940441952770698,1.3441869829212347,1.7418208338478296,
74,0.054450000000000005,1.8261792818740736,1.1924713870766284,1.1469845582982696,0.7753986472402472,1.7945234591133237,1.8297493721779594,1.4220549563656268,
75,0.054450000000000005,1.4280685793693233,1.238541933444582,1.2033479389794037,0.7414101941189812,2.0019168737208948,1.3286747001331898,1.757028352963897,
76,0.05989500000000001,1.805603780866904,1.185553177998119,1.1590204013191927,0.7763003275312096,1.7816224312657125,1.858926646751524,1.4177052653049376,
77,0.05989500000000001,1.3881909509045813,1.4841162440835167,1.235312464938511,0.7588877969088257,1.5695402361384305,1.583529759056793,1.5986916788157879,
78,0.05989500000000001,1.8837651033963083,1.1856733826189763,1.2151624328523587,0.7341782235689095,1.8276387985261986,1.5765245559006749,1.444971310395738,
79,0.05989500000000001,1.3753439402614278,1.3922132514910341,1.271212067985154,0.7615973909600322,1.6046312113027308,1.5873237032387273,1.6227416709044493,
80,0.05989500000000001,1.849614619017372,1.1709362698294503,1.201452384881895,0.7451307211229662,1.8200651073367216,1.6555654677804306,1.4456785574828064,
81,0.05989500000000001,1.3479936998956543,1.5781728929593406,1.4436154635892022,0.7698671832398992,1.6435011367579047,1.2922234594862332,1.5604514830482967,
82,0.05989500000000001,1.7766689732783723,1.1692729807620021,1.1852486255091537,0.7789031638804393,1.7440981105031046,1.9863868573012213,1.3834425820004885,
83,0.05989500000000001,1.3319020976247966,1.3197343257599181,1.242789932807537,0.7736197020165001,1.9765658389177847,1.38450635802156,1.713547695072029,
84,0.05989500000000001,1.7944351702223331,1.1701849599920289,1.1171038840294154,0.7740922993586826,1.8148192338546607,1.8486808408643518,1.4414661703131275,
85,0.05989500000000001,1.4413216210037312,1.357042060291228,1.2860322566175773,0.7614347365389379,1.699956932286098,1.4967590222282716,1.5717969886693022,
86,0.05989500000000001,1.7947146494872004,1.1688080691413707,1.195427586666263,0.7612475142803408,1.7709790984406661,1.8608637805520405,1.4036919545932918,
87,0.05989500000000001,1.3931229440050488,1.2729142950763759,1.2464159614622907,0.776205021714379,2.0139458078720245,1.4693755005904658,1.5497107087842954,
88,0.05989500000000001,1.7987765511979998,1.1688649503378798,1.194819298380368,0.7385897020077044,1.7642007391685093,1.7612383389695596,1.4345263781960593,
89,0.05989500000000001,1.427372299135005,1.3596562915530752,1.2912761217764506,0.756395294608248,1.668715279955726,1.4917426007569383,1.585145254123617,
90,0.05989500000000001,1.8155164044104495,1.1560900847192626,1.168855359067684,0.7570035871937352,1.7981396645988919,1.8113751385833223,1.4283864627077525,
91,0.05989500000000001,1.375215699165203,1.3078411561081378,1.2476627728071372,0.7847797433785733,2.081349434799925,1.4455283204551657,1.521107374186865,
92,0.05989500000000001,1.8389771943415856,1.170432388726817,1.1832126440625246,0.756535164634299,1.8361170412396857,1.7355174355938612,1.4070988815760028,
93,0.05989500000000001,1.3592374804611467,1.3338114054969306,1.2416941765559764,0.8019585445027728,2.031914841092376,1.3483879719370064,1.6874673382280547,
94,0.05989500000000001,1.8186469790929378,1.1745852620911248,1.1876630745857601,0.7549109277125634,1.8191071418217999,1.7730951772507213,1.3942141430427286,
95,0.05989500000000001,1.3756242882151963,1.3220475786249515,1.2144703911097041,0.7927707855678136,2.0387196640604155,1.3215095293534764,1.7264921151526793,
96,0.05989500000000001,1.8047457223119463,1.1687775165986796,1.194790907483674,0.759158124110118,1.8234938013800142,1.784665711040999,1.397517862492704,
97,0.05989500000000001,1.3746904671729914,1.3700308424406489,1.2336867749504885,0.7979002171355176,2.028382098628777,1.3131542478591187,1.6763840548522402,
98,0.05989500000000001,1.7897176779933281,1.236404313652042,1.185493515306477,0.7624653664717407,1.812541745492383,1.7476076638500349,1.3818757121083498,
99,0.05989500000000001,1.3845290939652362,1.3196280091044086,1.2575467316067408,0.8044451441889667,2.027748949598478,1.3445828800374227,1.6683095792816929,
100,0.05989500000000001,1.8035094341654745,1.1719970595216214,1.1931137620787835,0.7591641715656631,1.810613790921382,1.7863459960893513,1.3945424128831496,
101,0.06588450000000001,1.3975577279251004,1.3276243109772252,1.2242081274925491,0.7941510121232,2.0253896864421423,1.3293727546767644,1.6813308013587662,
102,0.06588450000000001,1.7429925968918465,1.201105718067667,1.2409400444952763,0.7664814260008921,1.7224639172890652,1.9170194131277818,1.3563167134832526,
103,0.06588450000000001,1.3919815010965124,1.2317578026845393,1.2384964908543408,0.8197139756489675,1.9542254617935184,1.5559206771336487,1.6264588506214899,
104,0.06588450000000001,1.6823823799791904,1.2648531015679945,1.338325535201986,0.7969786383259826,1.608873442222147,2.1149020128010365,1.269250459316564,
105,0.06588450000000001,1.3999834219288347,1.3418404959403318,1.260610292521715,0.80389748592152,1.9730457672416568,1.3291173022099225,1.6627576876757502,
106,0.06588450000000001,1.7306662345453692,1.2109501393083084,1.2562171312514967,0.7773642174299868,1.7013186572247074,1.960328701552573,1.341254817795703,
107,0.06588450000000001,1.3839080168569813,1.2883785853591398,1.2237831520105071,0.8168114874093232,1.9480661976497964,1.502648643770762,1.637939178040126,
108,0.06588450000000001,1.6898864637551543,1.251467422609531,1.3104529346200537,0.7885828128877278,1.6207245627741271,2.0903133235962006,1.2863366380064702,
109,0.06588450000000001,1.4191011874240471,1.2984260053845793,1.2541762358612454,0.7891356097339617,1.9493166817270693,1.3254848587063375,1.6952653320447257,
110,0.06588450000000001,1.6931081450939125,1.231164040159611,1.2953746431146753,0.7811350551631289,1.6454340033027017,2.0357548836114283,1.3149698743309721,
111,0.06588450000000001,1.3802679235296458,1.3106888017503922,1.2372593680877544,0.8151281891657565,1.916360133844118,1.4845774799376839,1.6383274190162036,
112,0.06588450000000001,1.6903564747596462,1.248841764054559,1.3067295273289032,0.7891858609411035,1.6242818841770703,2.064710739090066,1.2971326439438418,
113,0.06588450000000001,1.4278649834612511,1.3200256650430542,1.24253604471069,0.7887626383237187,1.9421215760596138,1.3134449900149645,1.6926046993478572,
114,0.06588450000000001,1.683136605461666,1.2948535096176708,1.290236587202997,0.7903994738027053,1.6226182260877626,2.0074587089749305,1.3072422799812227,
115,0.06588450000000001,1.3794809195506113,1.3034879665899741,1.2390921960528913,0.8256115661607831,1.9227114348891552,1.5084698629090838,1.6298532199497906,
116,0.06588450000000001,1.7035003322600315,1.2227394816246517,1.2871514430146807,0.7829267902896055,1.6430302984108685,2.0265103468476164,1.3206052155375236,
117,0.06588450000000001,1.380646256948755,1.303425054118897,1.239150204580938,0.8221610634559727,1.942197932461069,1.4713190750975593,1.6432638166299296,
118,0.06588450000000001,1.6893063714343775,1.2312356489118041,1.3000510986690414,0.7825074981759429,1.6247294361522904,2.0536806861524073,1.3058489379724505,
119,0.06588450000000001,1.3706889413207075,1.2718025920905132,1.2584152167026568,0.8294965181252723,1.9423369087019597,1.5015936454882528,1.6409871616452492,
120,0.06588450000000001,1.6992958499831818,1.2198019672410003,1.2896425169472308,0.7911413879711292,1.6259104104315147,2.0634112484959344,1.3186946995975424,
121,0.06588450000000001,1.3931121775734778,1.2558355993408765,1.2283944713128077,0.8305452645319985,1.955229484436011,1.4960623263783224,1.6683747356380811,
122,0.06588450000000001,1.6773328469804127,1.230246500689318,1.3063306477223056,0.7929309949776908,1.6121816469457333,2.088657267024007,1.3088289734360956,
123,0.06588450000000001,1.4289994177967482,1.305872917684739,1.2282315147939387,0.7939430622733554,1.9475129075743143,1.3250545568830256,1.7063671218230212,
124,0.06588450000000001,1.6910292912882703,1.2310000348203542,1.2906720406002372,0.7892874752273124,1.6270933853861425,2.05126433773906,1.3177338059996313,
125,0.06588450000000001,1.4060648608134687,1.3067732165795094,1.2085004865176063,0.8207314600863135,1.9267010583017854,1.4604696024848463,1.6638781345585683,
126,0.07247295000000002,1.648402272136972,1.2625558764909066,1.3328851517811293,0.8004707387516885,1.5896092369536714,2.121258454509767,1.2855425741762538,
127,0.07247295000000002,1.4758370094103823,1.2364065933828996,1.1437248178607964,0.8009091946106707,1.9608880605963535,1.4609535576200263,1.6946008251835805,
128,0.07247295000000002,1.4794817563528193,1.3824377634845373,1.5424906398692961,0.8729358470705055,1.4304619617674446,2.314956830822283,1.3195415927653953,
129,0.07247295000000002,1.3136728990734396,1.3832992580911232,1.2813954388359585,0.749715932947719,1.8693500470524425,1.2767107001446076,1.704407456968998,
130,0.07247295000000002,1.715213500219848,1.2017815465863664,1.2392795555179195,0.7800123480047421,1.6610934984813097,1.9439809058180249,1.3828763985322046,
131,0.07247295000000002,1.486933149895356,1.238329915650844,1.1437877806768668,0.797830440409387,1.9420686261092353,1.453872966124539,1.6993851141697498,
132,0.07247295000000002,1.5381422244165959,1.352705950268341,1.5044837502372779,0.8501865489350277,1.4819024561390044,2.1729748377972142,1.3402782458729017,
133,0.07247295000000002,1.4790418050578444,1.3198051151646506,1.2320961281906653,0.7809443557394817,1.69255788330256,1.4420665460774675,1.677909870368087,
134,0.07247295000000002,1.7563763391905147,1.1604309936829806,1.1987608675462857,0.771372229663474,1.724129997536509,1.8770295306734668,1.4136986247829952,
135,0.07247295000000002,1.4902835704282424,1.229506391543209,1.1255762750955771,0.7993925773114315,1.9687372642196959,1.4505920993073917,1.7088586482166521,
136,0.07247295000000002,1.5726316396984603,1.3378372820991826,1.495143343953652,0.8315899524353104,1.5011582041897877,2.07375226107649,1.3535128327803019,
137,0.07247295000000002,1.3933787558799755,1.4167905904141274,1.3146825300747371,0.7910379770022924,1.7345368449338168,1.263677970644634,1.7336994650061426,
138,0.07247295000000002,1.8279209848020328,1.112522943864387,1.1369496413209432,0.7619346685487624,1.8408397666443694,1.6982696236643369,1.4822344859730383,
139,0.07247295000000002,1.501172733059398,1.1883848910094494,1.135262231532947,0.8017181383745303,1.9922065443760273,1.4522585307497757,1.7136446179567442,
140,0.07247295000000002,1.5895715619044557,1.3708705370500658,1.4630639769192069,0.8081027831132714,1.5051522763776084,1.9799578043048252,1.3587902279475221,
141,0.07247295000000002,1.4880024428169745,1.2273112148469068,1.1517112960045064,0.764096027614467,1.779765929488028,1.4312241511346033,1.7814141008401476,
142,0.07247295000000002,1.8128046076444404,1.1002730338126128,1.095651030240483,0.7523654851416218,1.8481430790466584,1.684767485694743,1.5261720888146528,
143,0.07247295000000002,1.512200100454776,1.2253062839379822,1.1139535269364764,0.7959520029231069,1.9848184023819226,1.4372048630938314,1.7084703588993146,
144,0.07247295000000002,1.590156344936898,1.372932443373544,1.4656755765016343,0.8143395045000732,1.5068428096206234,1.986137075258465,1.360241984146667,
145,0.07247295000000002,1.3668827231636103,1.2975915247131535,1.2451796776637898,0.7390113756170571,1.5976766362363632,1.4503750187628877,1.8119831750194062,
146,0.07247295000000002,1.829571842701608,1.1007492147940507,1.103746396091354,0.7473454338725427,1.872204421869911,1.603581723151416,1.5409088108008906,
147,0.07247295000000002,1.5067534556954354,1.2279005194336166,1.1259040001344622,0.7932043069128605,1.9707300145212654,1.4319284320703465,1.7082334978539022,
148,0.07247295000000002,1.5851217156709012,1.3321783698193852,1.4823112181946911,0.8138269253091822,1.5062636347213463,2.0242894231414237,1.3594544601588519,
149,0.07247295000000002,1.3385573434965992,1.4261008282406038,1.3535316230947683,0.82552028072132,1.6763692310923246,1.4383530073864863,1.6634697279388226,
150,0.07247295000000002,1.7355567359041535,1.1586569616349425,1.146072223067809,0.8549467877325122,1.7636754494184526,2.204835306655424,1.3287042242590836,
151,0.07972024500000004,1.5240553216509636,1.2241353122737963,1.113965621870482,0.7909725900222846,1.9847068652389788,1.4109511220562145,1.7156966746255156,
152,0.07972024500000004,1.6529718855680535,1.3195479535597754,1.448239022839129,0.7925185191405268,1.5185378605151192,1.8657784122924728,1.3753560186695322,
153,0.07972024500000004,1.3477702129874847,1.2988300057712836,1.2582229775540004,0.7818074380706157,1.8628007772171786,1.3226878784587468,1.7998263569019022,
154,0.07972024500000004,1.7520291936094563,1.155660024932189,1.0736123512447981,0.7760120830265621,1.8090636762743657,1.7898502772736822,1.495649298373644,
155,0.07972024500000004,1.4513934597665616,1.3428207623602697,1.2040362373736118,0.8418429343740325,1.8847088647341248,1.503800661195963,1.601982987002745,
156,0.07972024500000004,1.6540908994573276,1.3490227656082288,1.4393998223742728,0.7950013518628901,1.5194219273789558,1.8557864071341688,1.3676699933642174,
157,0.07972024500000004,1.4350771120839734,1.2915491522640334,1.273819709989646,0.7876936631751762,1.8410724700859775,1.3255519908237463,1.7077360055469033,
158,0.07972024500000004,1.7614438395342147,1.1536511277927273,1.0740369843263746,0.7744441251356021,1.8139408371515586,1.7720602569108657,1.4940385468701973,
159,0.07972024500000004,1.4397756158898978,1.372143755755341,1.205252844283204,0.850895001902701,1.8792311167644375,1.5127826200226124,1.587445127165869,
160,0.07972024500000004,1.6650717880099843,1.3172796481088267,1.437069352223515,0.7892297971970874,1.5274039726410067,1.8631808138905492,1.3816106515478372,
161,0.07972024500000004,1.4151697012143634,1.28877349407585,1.2403177058518342,0.787425440176726,1.8103065246293477,1.3276868766778427,1.804055329270464,
162,0.07972024500000004,1.745126270477144,1.1422405388041197,1.0699560706234295,0.7774456425163107,1.8072281545807496,1.8286604010611296,1.4922407987479511,
163,0.07972024500000004,1.5304916196705487,1.2190260270031712,1.1425355602003482,0.7933594816391207,1.9112547048858137,1.4608597529089595,1.6709358663522988,
164,0.07972024500000004,1.6664897516383368,1.3496172544532108,1.4299449107073354,0.7835115641046689,1.512766113598565,1.822361341890849,1.3731675738685327,
165,0.07972024500000004,1.3974240204828032,1.2724045993452526,1.3236717111550445,0.8103362098211789,1.7694478493883232,1.3037999475488,1.8472929111243124,
166,0.07972024500000004,1.5128061472451222,1.137012123803952,1.1337595876072606,0.8014397578462319,1.7565321896997776,1.6803505999705883,1.808251585155079,
167,0.07972024500000004,1.50201478193991,1.1384219115944543,1.0785257539056894,0.7727350155010356,1.7826904231145029,1.8176618660191664,1.7054622793142926,
168,0.07972024500000004,1.8038966698620218,1.1341202365548462,1.0817760863904267,0.7474722655407287,1.8730705524097122,1.5791162018842422,1.5503672717007781,
169,0.07972024500000004,1.368854783641377,1.3519120324678588,1.3129100425497668,0.906596894900561,1.915333749057752,1.5925274367374886,1.5374237811350067,
170,0.07972024500000004,1.6592878544611689,1.3138560030849542,1.4389659092537161,0.7805478744206694,1.5380131079712036,1.840546092992122,1.3926319918884866,
171,0.07972024500000004,1.3447155801374735,1.3025759785384885,1.2948581720692718,0.7959752722482728,1.8075798961508027,1.3182706463520397,1.8332459008551927,
172,0.07972024500000004,1.4259395336184146,1.3078150149253942,1.105513833326019,0.7941477436890838,1.7528434022707367,1.690520942161152,1.7129627730222783,
173,0.07972024500000004,1.831240781670087,1.1697088571802066,1.1644421704166137,0.8260282223690235,1.6849707276294417,1.632950409111579,1.6074064258594825,
174,0.07972024500000004,1.5295792191757431,1.1732980520259848,1.093434959719357,0.7840129796427062,2.0862594727611015,1.5447237842256796,1.5891339159371591,
175,0.07972024500000004,1.592068126825255,1.265165450898117,1.3391362479359565,0.8205852992497479,1.555904918213351,2.1634635042066015,1.2911411288637669,
176,0.08769226950000004,1.4356349835054356,1.2740714744555304,1.2014538639304744,0.8568643980256304,1.9121104287977544,1.5565278236599374,1.6150999842367981,
177,0.08769226950000004,1.6567840133580605,1.341980994282611,1.4242260360486265,0.7756747133491814,1.5399021266577841,1.8091327493266673,1.3930005314822327,
178,0.08769226950000004,1.4155095940196787,1.2543298870445232,1.2396315976049923,0.7916767866288253,1.820836291654064,1.3289608298882143,1.8284216859852216,
179,0.08769226950000004,1.8240275487849815,1.0904355565077606,1.0740233853895311,0.7458319384030716,1.90267224835332,1.564010254419468,1.567781487200838,
180,0.08769226950000004,1.3729150835909716,1.3534637643639778,1.2919379577362369,0.8894398709333202,1.7628640719044393,1.7132634509864928,1.5256613117090232,
181,0.08769226950000004,1.683234850316585,1.3296291288324564,1.426632901332647,0.7789570152696031,1.5154146349184712,1.7873586720794987,1.3832553904287357,
182,0.08769226950000004,1.770069639851076,1.285139365390987,1.3645766502392263,0.8184351372478107,1.7726540002122861,1.123943301016805,1.6280199885800795,
183,0.08769226950000004,1.4173529711339918,1.330499653761122,1.2659547988625564,0.8711658012302079,1.8829444041039713,1.5768385252636892,1.5562356315193033,
184,0.08769226950000004,1.6694890482839977,1.3135260004665588,1.4321338316998489,0.7723741131861253,1.5385623164734166,1.8160095851636304,1.3967368389729615,
185,0.08769226950000004,1.3969104743045642,1.2848925890629697,1.2669314525342392,0.7981652397049426,1.8163102251003955,1.3170158001038728,1.815744012701716,
186,0.08769226950000004,1.7381784999049734,1.1457889601743139,1.0634607375957201,0.7761155821228376,1.8162096872872115,1.7942111324499217,1.500968805988774,
187,0.08769226950000004,1.3536028622402034,1.3657097473980016,1.2562456729634015,0.9065840957998056,1.6979053613133381,1.9726379306317043,1.4674357510143015,
188,0.08769226950000004,1.6749759333812035,1.3378592088278194,1.4289537447279839,0.7752006992350978,1.5294470584608253,1.7828858404058532,1.392337921777611,
189,0.08769226950000004,1.7040554820646445,1.3457553244246285,1.3589241995295398,0.8407513882070774,1.6705563155424057,1.1739117656447977,1.6993560844119606,
190,0.08769226950000004,1.5284311269517794,1.201918670851581,1.1038464988191392,0.7929721603085628,1.9564834642638171,1.5014705960068173,1.6893663166076693,
191,0.08769226950000004,1.5863322622887577,1.3126211854263021,1.42678465856488,0.8278277662126248,1.5461632783379888,1.9192903554554965,1.4119189976907491,
