Iteration No,Rd,Ibias,W1,W2,Rbias1,Rbias2,Rbias3,C1,C2,Cload,Alo,flo,frf,mismatch,Temp,
81,285.3414525998615,0.0013767805318258047,2.1825479258418648e-05,1.1258212992283383e-05,26616.184642141292,15224.670227508104,59713.35519488701,5.920426000000001e-13,1.240008e-12,5.584354018998057e-11,0.2039902926076942,1000000000.0,1010000000.0,0,27,
82,285.6825105659258,0.0013740811599785069,2.1862174474229493e-05,1.1284112487905821e-05,26616.184642141292,15222.583531145467,59681.333294465236,5.920426000000001e-13,1.240008e-12,5.5777014395129136e-11,0.20405373436313637,1000000000.0,1010000000.0,0,27,
83,286.0246915402649,0.0013714046245223224,2.1898887432533874e-05,1.1310008198127673e-05,26616.184642141292,15220.49716855568,59649.51794252312,5.920426000000001e-13,1.240008e-12,5.5710425806821585e-11,0.20411656411098456,1000000000.0,1010000000.0,0,27,
84,286.3679934327255,0.0013687506877245932,2.193561798781295e-05,1.1335900921120333e-05,26616.184642141292,15218.410886990421,59617.90241652587,5.920426000000001e-13,1.240008e-12,5.564377754760744e-11,0.20417903366841947,1000000000.0,1010000000.0,0,27,
85,286.71238395627165,0.0013661188656254497,2.197236531630282e-05,1.1361790268150947e-05,26616.184642141292,15216.322828511793,59586.482847055864,5.920426000000001e-13,1.240008e-12,5.557707102113161e-11,0.2042409908791477,1000000000.0,1010000000.0,0,27,
86,287.05786543895357,0.0013635090542268465,2.2009129604678578e-05,1.1387676361479634e-05,26616.184642141292,15214.234144791279,59555.26260007752,5.920426000000001e-13,1.240008e-12,5.5510313470160074e-11,0.20430247526026243,1000000000.0,1010000000.0,0,27,
87,287.4044372187945,0.0013609209291618105,2.204591244213287e-05,1.1413560053860854e-05,26616.184642141292,15212.145816647957,59524.23532889445,5.920426000000001e-13,1.240008e-12,5.544350538819903e-11,0.20436348449372996,1000000000.0,1010000000.0,0,27,
88,287.75207710196037,0.0013583542753727454,2.208271212996025e-05,1.1439440488950576e-05,26616.184642141292,15210.056522370289,59493.3993080182,5.920426000000001e-13,1.240008e-12,5.537664784581398e-11,0.20442400305755107,1000000000.0,1010000000.0,0,27,
89,288.10077274810044,0.0013558089289239588,2.2119529353774417e-05,1.1465318040825202e-05,26616.184642141292,15207.966612700473,59462.7548620144,5.920426000000001e-13,1.240008e-12,5.530974604763716e-11,0.2044841227424248,1000000000.0,1010000000.0,0,27,
90,288.45053826262654,0.0013532845451137859,2.2156363571500067e-05,1.1491194158457125e-05,26616.184642141292,15205.876721339646,59432.29891584618,5.920426000000001e-13,1.240008e-12,5.5242803264207734e-11,0.20454377718658925,1000000000.0,1010000000.0,0,27,
91,288.8013298722162,0.0013507808138683867,2.2193214663963545e-05,1.151706709833207e-05,26616.184642141292,15203.785503175874,59402.0296578849,5.920426000000001e-13,1.240008e-12,5.5175817681085064e-11,0.20460293999469226,1000000000.0,1010000000.0,0,27,
92,289.1531773234436,0.0013482974781150506,2.2230081677137685e-05,1.1542938077824305e-05,26616.184642141292,15201.694445227244,59371.9429636376,5.920426000000001e-13,1.240008e-12,5.5108798551002333e-11,0.2046617183851484,1000000000.0,1010000000.0,0,27,
93,289.5060302162759,0.0013458342043855226,2.226696397009428e-05,1.1568806788837925e-05,26616.184642141292,15199.601849137167,59342.035693777536,5.920426000000001e-13,1.240008e-12,5.5041741047122006e-11,0.20472000007729385,1000000000.0,1010000000.0,0,27,
94,289.8598891356606,0.0013433908056213132,2.2303861586972923e-05,1.159467327287743e-05,26616.184642141292,15197.507631825352,59312.3021063836,5.920426000000001e-13,1.240008e-12,5.4974655613563e-11,0.20477779115146974,1000000000.0,1010000000.0,0,27,
95,290.21478483597514,0.0013409671377900578,2.234077689641438e-05,1.1620538770934544e-05,26616.184642141292,15195.413288640404,59282.751545467,5.920426000000001e-13,1.240008e-12,5.490754293961916e-11,0.2048352277452757,1000000000.0,1010000000.0,0,27,
96,290.56911651721504,0.0013385555327156801,2.237758808845264e-05,1.1646341552611494e-05,26616.184642141292,15193.238005999137,59253.05550964463,5.920426000000001e-13,1.240008e-12,5.4840398011371897e-11,0.20487888221491443,1000000000.0,1010000000.0,0,27,
97,290.9276477391261,0.0013361781683792846,2.2414660509729355e-05,1.167226924045152e-05,26616.184642141292,15191.227952734678,59224.184757215815,5.920426000000001e-13,1.240008e-12,5.477352342173847e-11,0.20494995415285877,1000000000.0,1010000000.0,0,27,
98,291.2853986270465,0.0013338116116029485,2.2451612390439457e-05,1.1698124951168812e-05,26616.184642141292,15189.125783966763,59195.12673600734,5.920426000000001e-13,1.240008e-12,5.470602203975095e-11,0.20500496847041555,1000000000.0,1010000000.0,0,27,
99,291.644238266901,0.0013314643948514312,2.248858913832859e-05,1.172398430420099e-05,26616.184642141292,15187.028997546187,59166.26520416175,5.920426000000001e-13,1.240008e-12,5.463883320003718e-11,0.20506073430255584,1000000000.0,1010000000.0,0,27,
100,292.0040530216893,0.0013291357274318428,2.2525580378520205e-05,1.1749841896344008e-05,26616.184642141292,15184.930429741895,59137.567035036845,5.920426000000001e-13,1.240008e-12,5.4571605473050066e-11,0.20511611377379033,1000000000.0,1010000000.0,0,27,
101,292.3648129957105,0.00132682539725198,2.2562587028507007e-05,1.177569822419299e-05,26616.184642141292,15182.830610690096,59109.03345535387,5.920426000000001e-13,1.240008e-12,5.450436096517938e-11,0.20517099485841014,1000000000.0,1010000000.0,0,27,
102,292.7265278089639,0.0013245331830085963,2.2599608179510705e-05,1.1801553663410904e-05,26616.184642141292,15180.729912359575,59080.66508377373,5.920426000000001e-13,1.240008e-12,5.4437105977671266e-11,0.2052255052652916,1000000000.0,1010000000.0,0,27,
103,293.0891967327783,0.0013222589164483274,2.2636645386974685e-05,1.1827408176991566e-05,26616.184642141292,15178.62928167393,59052.46047642898,5.920426000000001e-13,1.240008e-12,5.4369839413994396e-11,0.20527962285241752,1000000000.0,1010000000.0,0,27,
104,293.45279939091523,0.0013200023432511877,2.2673695427655435e-05,1.1853261790057441e-05,26616.184642141292,15176.527528107657,59024.4142410415,5.920426000000001e-13,1.240008e-12,5.430256210944669e-11,0.20533334845039466,1000000000.0,1010000000.0,0,27,
105,293.8173158191214,0.0013177633074155561,2.2710759964772662e-05,1.1879114520310008e-05,26616.184642141292,15174.424564100334,58996.52526137333,5.920426000000001e-13,1.240008e-12,5.423527852596198e-11,0.20538668208739597,1000000000.0,1010000000.0,0,27,
106,294.18275922094847,0.0013155415199466807,2.2747838392402345e-05,1.1904966054122961e-05,26616.184642141292,15172.319871758524,58968.79075853099,5.920426000000001e-13,1.240008e-12,5.4167993008919065e-11,0.20543953234084725,1000000000.0,1010000000.0,0,27,
107,294.5491261054144,0.001313336904330378,2.2784932013691343e-05,1.1930817920000398e-05,26616.184642141292,15170.215312346098,58941.21295274132,5.920426000000001e-13,1.240008e-12,5.410070376434285e-11,0.205492116406552,1000000000.0,1010000000.0,0,27,
108,294.9164064820543,0.0013111492654464593,2.282204003950513e-05,1.1956668856666615e-05,26616.184642141292,15168.109163141002,58913.78873302128,5.920426000000001e-13,1.240008e-12,5.403341208180544e-11,0.20554428611682574,1000000000.0,1010000000.0,0,27,
109,295.28456111363676,0.0013089782747756824,2.2859159384977e-05,1.198251894587187e-05,26616.184642141292,15166.001438481044,58886.51316052488,5.920426000000001e-13,1.240008e-12,5.3966120430665135e-11,0.20559606445977027,1000000000.0,1010000000.0,0,27,
110,295.65363279887674,0.0013068238824395894,2.2896293351018724e-05,1.2008369064830325e-05,26616.184642141292,15163.893144281245,58859.38945309025,5.920426000000001e-13,1.240008e-12,5.3898836597368334e-11,0.2056474650354982,1000000000.0,1010000000.0,0,27,
