Iteration No,Rd,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,Ibias,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,W1,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,W2,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,Alo,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,Rbias2,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,Rbias3,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,
39,Rd,-0.09050836219689024,0.040198458675343614,1.600226292369422,0.1848366053184453,-0.08016748037696057,-0.05439264962177386,-0.07821653398401456,-0.011028055953072284,-2.7060120809196226e-05,-0.13984145973936618,0.0,-0.13867876954108707,-0.035774951319554944,Ibias,0.7238083022544851,-0.10390180318748513,1.0587995824942094,0.3033853918270767,-0.059115597865391036,0.8204924385198249,0.5773418402734527,0.185692528154497,0.14290449806859237,-0.30262833450533744,0.0,0.3798415564556815,0.7185441438455448,W1,0.05875285683179255,0.09188669211972555,0.7833844447365582,0.10170859744337696,-0.10639034903534575,0.035313238219284546,0.23256734701658843,-0.210931664956728,-0.14182209323563869,-0.024505551040047546,0.0,0.03082654173376965,0.192215271160458,W2,0.13033204156350006,0.006947767401415759,0.7542892319147594,0.1972413164064252,-0.26072877182266746,0.07837019842588185,0.11261773172051974,0.01588297271375513,2.706012082421761e-05,0.20137170202467886,0.0,0.443528052966351,0.05160127604921849,Alo,0.0,-0.1273417775710055,0.019076208229597658,-0.14383232394128667,-0.3618623923522896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.2827998425671721,0.16138148227620644,-0.38583214409358996,0.07296156208072185,0.04159684752130943,-0.1734718122299773,-0.24453298101189072,-0.034482769707504524,-5.4120241633413836e-05,-0.4373327610297886,0.0,-0.10850291998112754,-0.11165430666612046,Rbias3,0.28140342783612093,-0.16167165730598698,0.9148847681162449,0.20262259105304717,-0.09983158910837114,0.1592749885865734,0.24309593183107533,0.034289859107743396,2.706012082421761e-05,0.4346691141775971,0.0,0.10695752606835496,0.11150930107304306,
40,Rd,-0.08975190716284087,0.04410948836583221,1.7207071783681198,0.12669431056071892,-0.055733868682972705,-0.05384911568604378,-0.07766263786814312,-0.010862657808708816,0.0,-0.1389876143700428,0.0,-0.13642898956820057,-0.03538436369130643,Ibias,0.7244819839082863,-0.10046722010890355,1.2138748482771442,0.22088625023992814,-0.033814587829556,0.8210150284285327,0.5791649909103515,0.1849714001047266,0.14278126744456943,-0.30247318335224777,0.0,0.38373204725946414,0.7202591301024825,W1,0.05861774761826418,0.0916367070101844,0.6140593648732001,-0.003239675454774306,-0.07865773076990239,0.035215661872012395,0.2310404462415012,-0.2099684064271533,-0.14172443134087995,-0.024421398504018144,0.0,0.03102514424651996,0.19095067794359238,W2,0.13048185457374517,0.00872655025175628,0.737178991383502,0.11569027563446414,-0.23545956791615774,0.07837011457067372,0.1129235999701413,0.01581048562365756,2.7098361633834895e-05,0.20206984749641455,0.0,0.44227159574563346,0.0515154706682345,Alo,0.0,-0.12922025994346253,0.7239129751497934,0.035787305113663744,-0.33867213531617385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.2866741625067496,0.16232430277416085,-0.7498087269748301,-0.03152334086008562,0.07094228694197409,-0.17562421678818976,-0.24818406045174266,-0.03473149492251673,-2.7098361633834895e-05,-0.44425509567025895,0.0,-0.11193545463674955,-0.11287612017528219,Rbias3,0.28521393391839106,-0.16199450585430486,0.9925933560871191,0.09632949139608418,-0.07545411306389764,0.16129681322530343,0.24676772055142776,0.03455421118972627,5.419672326766979e-05,0.44157563188455967,0.0,0.11046584254087452,0.11275123418579727,
41,Rd,-0.08902528097125294,0.04732787033931576,1.957968778602981,0.12658004738456094,-0.05893515085711691,-0.05333793293515715,-0.07712773695107118,-0.010712182401161577,-2.7136070024866293e-05,-0.13821793220735668,0.0,-0.13448758264101532,-0.034986554330473214,Ibias,0.7251905787800162,-0.09708472075962352,1.4164235850566829,0.22112688792229526,-0.03623483013010881,0.8215113791269135,0.5809220772357916,0.18425600015511298,0.14268145618664968,-0.3024311567635471,0.0,0.3873176816340475,0.7220028620799889,W1,0.0585263660490322,0.09137325477730533,0.6032556385169052,0.16710527545990025,-0.07872119279730663,0.0350961391409004,0.22954259511381467,-0.20902489249443865,-0.14162314945569496,-0.02433929594736897,0.0,0.03114276746106363,0.1896969721050725,W2,0.13061949080484142,0.011074449379956419,0.7655411390777255,0.18929551691675722,-0.23787361819567027,0.07834353791155348,0.11322755532386189,0.015737052275613526,2.7136070024866293e-05,0.20276328032090332,0.0,0.44083406887632937,0.0514237520015823,Alo,0.0,-0.13043797989230058,0.8455966346048447,0.06117225958343633,-0.34306429112582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.29052845680223005,0.16382660468116758,-0.6824375280925236,0.01926418028285051,0.07234905049911743,-0.1777825988107599,-0.2518971701423602,-0.034996360604696616,-5.4272140049732585e-05,-0.45131678671998854,0.0,-0.11531019425710382,-0.1140565853666676,Rbias3,0.2891086797282648,-0.16167976408936768,0.9446760708489229,0.12144368897601143,-0.07881920653885702,0.16330898886856116,0.2504424899612259,0.03481863208824079,5.4272140049732585e-05,0.44858246708031885,0.0,0.11383501053527678,0.1139311105752877,
42,Rd,-0.08990019447689925,0.036946917241932914,1.6246740955990804,0.29813249879065234,-0.07735376023647068,-0.0539120482380331,-0.0780024728443462,-0.010788767435156206,0.0,-0.13926360330340534,0.0,-0.1357856753036159,-0.03560673117670095,Ibias,0.7246723692883323,-0.10053781781072614,1.0000918951328501,0.34405367279819027,-0.06024817677476408,0.8210539805430485,0.581728928366944,0.18323085354215743,0.14256407635387763,-0.3017634542297928,0.0,0.3890296252250338,0.7217049773362428,W1,0.058916452787669646,0.08816866816296413,0.6828938411018319,0.09506078043747779,-0.10132343966500802,0.035352162779025476,0.22840617713199923,-0.20793486305960204,-0.14150381720480748,-0.024467307099711195,0.0,0.03152312917967616,0.18933837511274254,W2,0.1297214040842843,0.006210859338740492,0.5628589655744198,0.09300694633712675,-0.25565632391551674,0.07783788697596587,0.11249900718736837,0.015567575833614808,2.7186132028600777e-05,0.2008550477477843,0.0,0.4371695976931949,0.05146677164801875,Alo,0.0,-0.13503258918039,0.05862480163319974,-0.17182681893065174,-0.3573804496849251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.2913734214204378,0.1647094573068377,-0.33078350998403105,0.06705955247905929,0.04819329050094029,-0.17841794652544632,-0.2528856765884648,-0.034974397736500205,-2.7186132028600777e-05,-0.45156800430255384,0.0,-0.11656226836200866,-0.11526216500627083,Rbias3,0.28995311407646407,-0.16379040795488478,0.9641445362896689,0.3168495484657556,-0.10005439869143691,0.16391409045670888,0.25140386669401404,0.03478000553046247,5.4372264057201554e-05,0.44883659108857776,0.0,0.11509607630715274,0.11515768516127846,
43,Rd,-0.0890763908304949,0.040781896621548956,1.9489307384552412,0.002837744321425945,-0.055400597584337595,-0.05333861421640287,-0.07739591814821745,-0.010620679665035009,-2.7223440471966135e-05,-0.1383352917604762,0.0,-0.13387187390365962,-0.03517115755103356,Ibias,0.7254500108493893,-0.09774957040218414,1.343339016601946,0.04935646907170954,-0.03731268873235962,0.8215990236299902,0.5835562753326218,0.18251654243936533,0.14243304054523145,-0.3016816662181887,0.0,0.3928652915291048,0.7235179556633436,W1,0.05883604373497253,0.08790560514398363,0.600644785843762,0.04291254459541975,-0.07597187731084494,0.03523590813995946,0.22690872650161784,-0.20698957646872457,-0.14142577324779892,-0.024352896310469174,0.0,0.03164839047080157,0.1880554549415445,W2,0.12992738602970327,0.008555320986349155,0.8438267142038762,0.04106848491880004,-0.23287777239735866,0.07781461716431985,0.11279821288501417,0.015492551071019746,0.0,0.20167605227548227,0.0,0.4357991545708928,0.05136038887751107,Alo,0.0,-0.13732446027619127,0.8179811428417195,-0.20527746672204197,-0.33681444762985174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.2954004432067719,0.16610470413102588,-0.5908065151719346,0.015499726895975268,0.07525062060113445,-0.18067740357925832,-0.25673374312905567,-0.035239869836586876,-5.444688094393227e-05,-0.4589494958098705,0.0,-0.1200512589435431,-0.11645327747943175,Rbias3,0.293968005712774,-0.16399103966784717,0.9958697835760693,0.02199844063440061,-0.07819617463886222,0.16599180181049092,0.2552723173143168,0.035061234551704824,2.7223440471966135e-05,0.45623931657023864,0.0,0.11849746199534826,0.11634828894943838,
44,Rd,-0.0882884088020846,0.044527426221195814,2.039783856912164,0.003762605678511641,-0.058625171832557034,-0.05276886070637256,-0.0768124542434494,-0.010467781211328566,-2.7260346119946492e-05,-0.13746092866997045,0.0,-0.13210744629490384,-0.034708214685391245,Ibias,0.7261587853655206,-0.09439972687168656,1.279903314362891,0.051191670901522726,-0.03965601098197358,0.8221506935896224,0.5853535248932183,0.18179426560944986,0.14232626708813972,-0.3017358972959922,0.0,0.3965686548194304,0.7253700380967599,W1,0.05864490669520239,0.08702814181406911,0.6538506942600126,0.04488074674762103,-0.07599602031759495,0.03509921490114083,0.225394575581929,-0.2060508659280713,-0.14134489462786703,-0.024241762867214668,0.0,0.031774755572498196,0.1867702835228641,W2,0.13002474750851564,0.010252994803953233,0.838611114477933,0.2822911359743715,-0.23536072929495372,0.07780085893044361,0.11310251175825922,0.015416778860222293,0.0,0.20246938600525605,0.0,0.43450130875867093,0.051207803672622315,Alo,0.0,-0.13894552030064955,0.85666104347174,0.03473348384950759,-0.34138625125259003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.2995384924085459,0.16624001226185667,-0.639986118813218,0.017870400361397844,0.07678059310516146,-0.18293845249434085,-0.2606640690309441,-0.03550580221136199,-5.4520692239892984e-05,-0.4666344482465476,0.0,-0.1232400726467706,-0.11758594555726032,Rbias3,0.29804026486522,-0.16474648933178146,1.123677630442279,0.26294800493185466,-0.08164916810881102,0.16811771697292274,0.2591632395224967,0.035310447041000524,2.726034610481396e-05,0.46382832778605954,0.0,0.12192638766187648,0.11750154868265092,
45,Rd,-0.08764950547567792,0.04766811854629466,1.834890953191334,0.005076694327507352,-0.061326420405888496,-0.05230972057301396,-0.07635557554145972,-0.01032866193898808,0.0,-0.13674692730711616,0.0,-0.13084270778488158,-0.03439212918217651,Ibias,0.72669310167126,-0.09239945710546184,1.2305970809061204,-0.18547766646731248,-0.041674501331275614,0.8225091562142509,0.5868816292408722,0.18110239946401635,0.14226991485369414,-0.30157966007949033,0.0,0.39944927414431136,0.7267906633951408,W1,0.05859471860519106,0.08685731719177399,0.4999718114368326,-0.19196013133679893,-0.07607283729536785,0.03504493595037647,0.2240870151760521,-0.20515365965052643,-0.14123264379374825,-0.02416867778530218,0.0,0.03188673042365932,0.18571325949020337,W2,0.13018053857547487,0.012520568323135228,0.6062170319402098,0.04514375836524176,-0.23759538143550102,0.0778042672685196,0.11335634060623183,0.015337981394375375,2.7296606841478385e-05,0.20302472765191584,0.0,0.43323108156989604,0.051153789184083004,Alo,0.0,-0.13892412759444772,0.578323377872163,-0.20244362444911665,-0.3454343272740027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.30278430028096287,0.16714998765139152,-0.5603211292012732,-0.2187412098930071,0.07777512673487556,-0.18477506900680554,-0.2638341665547474,-0.03570159924563548,-2.7296606841478385e-05,-0.4726014545861924,0.0,-0.12581663399717596,-0.11862423854703347,Rbias3,0.3013288656881793,-0.16449405443450033,0.8368988457163494,-0.21307619745404568,-0.08457886703971723,0.16979722413829496,0.2623553431549386,0.03550579522782478,5.459321368295677e-05,0.46978112265663297,0.0,0.12458071421333881,0.11856066714372905,
46,Rd,-0.08865210005776561,0.035887196381917036,2.1713890518328416,0.29564215334563027,-0.08032043025741915,-0.052926684538757617,-0.07724924038246793,-0.01041840613432907,0.0,-0.1379521345999606,0.0,-0.13225553799603867,-0.035028612344168444,Ibias,0.7261388426616613,-0.09647988908672417,1.5695062935743203,0.34326941092473195,-0.06667713133141114,0.8220633866730104,0.5875760935134408,0.1801386580275154,0.14215630248149222,-0.3009829187400787,0.0,0.4011860440944715,0.726415108316729,W1,0.05901158028161155,0.08328543181915778,0.9310535494741545,0.0972573359037669,-0.09977891041589693,0.03528445635916592,0.22313435555310265,-0.204148422870846,-0.14111726814906406,-0.02429616437509732,0.0,0.03224547151637457,0.18540824419028207,W2,0.1291787743698912,0.006634912613590608,1.1465204191286673,0.33457096962669935,-0.25575899387513884,0.0772552366402841,0.1126062026471944,0.015177834996326404,2.7343008748908484e-05,0.20105956316201143,0.0,0.4293394506975907,0.05113542442507838,Alo,0.0,-0.14533168619428136,1.0133105410114691,0.08757811991096119,-0.3598596817430399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.30346503065369107,0.16882098768264547,-0.39132360205665323,0.07052813154963887,0.05251046947129101,-0.18531589819322003,-0.26466523371584577,-0.03565482790085533,-2.7343008748908484e-05,-0.4725819154376044,0.0,-0.12726321880188207,-0.11977457235990348,Rbias3,0.302009950591953,-0.16676650099386006,1.276369993557072,0.07673439174172517,-0.1064918530168043,0.17033208795851293,0.2631895172328989,0.035474918218779364,5.468601749781697e-05,0.46984321735990475,0.0,0.12587191673140152,0.119711076385867,
47,Rd,-0.08769607248817521,0.03958719920209703,1.9069204924346101,0.23916383365185684,-0.05691719769772344,-0.052299880341521054,-0.07658746160773305,-0.010230460803559473,0.0,-0.13695845068313875,0.0,-0.1307590269753165,-0.034501462377030966,Ibias,0.7269585773337446,-0.09314409738032127,1.301509299669134,0.04892415904190601,-0.04226138370294126,0.8226642983783513,0.5893838741855383,0.17944293829327712,0.14204308220345999,-0.30106430427785924,0.0,0.40485164480226143,0.7284020207391653,W1,0.05888087198058113,0.08300377729893875,0.7030973737095357,0.04192282962483604,-0.07308375373596147,0.035147856289067796,0.22163671589568693,-0.20321564368616238,-0.14105743244260532,-0.02419231551191934,0.0,0.032299369956819764,0.18412124434990707,W2,0.12939656076990239,0.008900489107319505,0.7799745434372689,0.04032518733672042,-0.23169028059683497,0.07724090301755765,0.11294073416025141,0.015099766666802007,2.737916002458527e-05,0.20193097231042573,0.0,0.4279461052548454,0.05098643977665308,Alo,0.0,-0.14674968259479734,0.9068284800527022,-0.20357593793179238,-0.3380448610089678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.3077789624026882,0.16940764959505414,-0.6070577889897428,0.25466048084132525,0.0808998812149085,-0.18768241266830046,-0.2687837874713048,-0.035921377597127054,-5.475832004917054e-05,-0.48077301934282185,0.0,-0.13034809351530852,-0.12086147301249936,Rbias3,0.3063110182258873,-0.16737272983677784,0.8973563925059731,0.021232643716470965,-0.0833502379624912,0.17252631951316166,0.2672981241226258,0.03574103293552969,5.475832004917054e-05,0.47793613543912755,0.0,0.12919747982727905,0.12084020207391194,
48,Rd,-0.08677255990570645,0.044352133223603075,1.5631887541379554,0.0018230527823057028,-0.059910956404502835,-0.05165865802213891,-0.0759161680375605,-0.010074182466945464,-2.7414783203312025e-05,-0.13597925304287362,0.0,-0.12966047278614914,-0.033966215052094156,Ibias,0.7278034749612836,-0.08986028348350206,1.1389008157256382,0.051046964511732386,-0.04437755324700262,0.8232700273720682,0.5911509892300942,0.17875511042898282,0.14195374742267117,-0.30121031854708064,0.0,0.4082117749206463,0.7304125666017892,W1,0.0587442551574062,0.08270631679831666,0.5444971022115724,0.2827011355477698,-0.07305939467056984,0.03498930301341778,0.22017825494767176,-0.2022889265670971,-0.14099423001058567,-0.024052372254525594,0.0,0.03227068418802307,0.18278483631875442,W2,0.12961034074410288,0.011690642015182467,0.6051127687668512,0.04252742522072256,-0.2341580545948084,0.07720199319726544,0.11324848549227835,0.015020885440118845,2.7414783203312025e-05,0.2028972392163171,0.0,0.42653426057216137,0.050767627909839894,Alo,0.0,-0.1475312461702039,0.4554255080599259,0.033071023716414606,-0.3425845601216643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.31209599612100725,0.16994059680061335,-0.44800494098154725,0.25700127915435,0.08241346202059953,-0.19009601711909233,-0.27301737311133917,-0.036204606810244754,-5.482956640662405e-05,-0.4891839736582964,0.0,-0.13337449014793815,-0.12192781035693893,Rbias3,0.31072474833489494,-0.16735402141342892,0.7892590784393615,0.02273384576167307,-0.0867658696848521,0.17475040500813127,0.27149111319902675,0.03600739606048517,5.482956640662405e-05,0.48632626606368423,0.0,0.13221901807984232,0.12190643451361277,
49,Rd,-0.08611512453529493,0.04793249834146944,1.0484952438040207,0.003304184473716689,-0.06269362654338669,-0.051148144268031055,-0.07534339733633943,-0.00993202247108404,-2.744987378626967e-05,-0.13520812350526562,0.0,-0.12890003371613964,-0.03355814931637577,Ibias,0.7283858222888951,-0.08731099103446237,0.7812339942875216,0.05393141207312371,-0.046495139043174406,0.8236989252475725,0.5927382351162174,0.17805167978830108,0.14186094772335794,-0.30123427811357795,0.0,0.4109724082684849,0.7320099442050102,W1,0.0586445103542634,0.08193619691969242,0.2508516866784186,-0.19234981931858489,-0.0733835595623934,0.03491559816109607,0.2189072628394551,-0.20139110904454882,-0.14090020214088422,-0.023951837644865498,0.0,0.032307849067657796,0.1817035301755992,W2,0.12967014259293075,0.01329520664714015,0.5198744405954686,0.04537080310577821,-0.23666848117242606,0.07718271416394178,0.11350633249894732,0.014939211245882303,2.744987378626967e-05,0.20355070025191424,0.0,0.42522099811372255,0.050648543977814146,Alo,0.0,-0.14731469183640192,-0.03504085983616203,-0.20271732096809522,-0.34685928060398935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.3157186080523752,0.17007775219697513,-0.5750882288602406,0.26288973139901034,0.0831047940893409,-0.1920604594090135,-0.2764740395328801,-0.036400944711583554,-5.489974757253934e-05,-0.49596271816632403,0.0,-0.13569296608421302,-0.12287478473295319,Rbias3,0.31422624068236527,-0.16751930954015692,0.4811819938380362,-0.2125189829323151,-0.08996272577316747,0.17656799899084694,0.27496962776861866,0.03620329252309414,5.48997475573016e-05,0.49304857791951495,0.0,0.1346160377819494,0.12289625507800093,
50,Rd,-0.08716195054968214,0.03483398948497203,2.1920458559374314,0.05648237342197515,-0.08259534646053976,-0.051801823654418426,-0.07633218344964514,-0.01000263270613664,-2.7492565323813085e-05,-0.13653662722628274,0.0,-0.13016751456567677,-0.03421523311056935,Ibias,0.7277857163767742,-0.09251255162730784,1.615248477744566,0.10589278946380216,-0.07231517121548856,0.823237870520766,0.5932284899153966,0.1771918516507218,0.14175166680550547,-0.3008271950336351,0.0,0.41280051869532614,0.7316185841882366,W1,0.05899173839483382,0.07913037856901246,0.9086037524662159,-0.13661056030901367,-0.09791505066612231,0.035126569944710265,0.21800006003655065,-0.20046530398677886,-0.14081691958452633,-0.024085316251352004,0.0,0.03274757951778598,0.18143077557316042,W2,0.12875444026064037,0.007596995828307914,1.1471548831373624,0.09683817650752015,-0.2554963358466628,0.0766666990085514,0.11272168342482258,0.014789371129863883,0.0,0.2016547090780898,0.0,0.42152223585332455,0.05061539183838265,Alo,0.0,-0.15425988060187623,1.2671238221533854,0.08765805691106492,-0.36213009614464237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.31627967607571394,0.17302130048399217,-0.2781401764101036,0.07289766407470896,0.05716936665938087,-0.19250544371386155,-0.27717894383458713,-0.03634620003119236,-5.498513064762617e-05,-0.4958225534263268,0.0,-0.1370790640116438,-0.12393374850388177,Rbias3,0.3148435476128926,-0.16990204414896706,1.2758384608345357,0.07807619943325002,-0.1125976233188666,0.1770306767110647,0.2756473992228326,0.03616463409098597,5.498513064762617e-05,0.49299133247626703,0.0,0.13600941945452222,0.12393374850389338,
51,Rd,-0.08612212954105723,0.03953212384302884,1.5462326653277836,-0.23939653130339877,-0.05796654632229586,-0.05106999338888988,-0.07551914786760047,-0.009827741530391048,0.0,-0.13539516580180988,0.0,-0.12942480344537236,-0.0335927017431438,Ibias,0.7287214236183113,-0.08923030431313904,1.1714311385718044,-0.1893197055330378,-0.046706320998062524,0.8239281223387246,0.5951143306837962,0.17650226708128136,0.14171254155992308,-0.30093173093616526,0.0,0.4160437168225066,0.7337818249908524,W1,0.05880831499406215,0.07825991468633428,0.610828790356584,0.040593090274983715,-0.07021608928737763,0.034968782369106895,0.21656226226738665,-0.19953293410201245,-0.14074907245452628,-0.023912176803818116,0.0,0.03256281772509313,0.18009480511168785,W2,0.12893235315758786,0.010343620665063486,0.6121860436604339,0.039754613474882794,-0.23045159948659427,0.07664640266313236,0.11309362585075527,0.014708522256769621,2.7527688726496328e-05,0.20271095764449712,0.0,0.42009340735176914,0.05037827881683533,Alo,0.0,-0.15540313032881017,0.806592019256873,-0.20807499358354606,-0.3392906525607465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.32090944968795093,0.1728222621364301,-0.07189829169330639,-0.2218000418872613,0.0864687651349716,-0.19502012071601127,-0.28162348892293537,-0.036614127957529184,-5.5055377452992656e-05,-0.5048885330864101,0.0,-0.13975564663227424,-0.12493296004278724,Rbias3,0.31946014524260413,-0.17030039928831828,0.7720540325531028,-0.2172221210930615,-0.08844633196147211,0.17936616555787993,0.28008102266746543,0.03644867776340999,5.5055377452992656e-05,0.5019949587504803,0.0,0.13884653243182243,0.12497605523423867,
52,Rd,-0.08505730961253312,0.04523538794952511,1.2443975450215068,-0.23978215705006165,-0.06093980315491841,-0.0503553993318357,-0.07472490051179655,-0.009651683671534734,-2.756215748930673e-05,-0.13430328801998964,0.0,-0.12900333715196205,-0.03296102391406048,Ibias,0.7296252021658176,-0.08544526530804959,1.3851864253395156,0.051833649911832265,-0.048852772693118655,0.8246238903833969,0.5969602966873762,0.17581984585167532,0.14161436517598816,-0.30117968118870975,0.0,0.4190533114177003,0.7359707205622054,W1,0.05867379227902684,0.0785083581887072,0.718810169766409,-0.1974421660751644,-0.07042251169293248,0.03482164294416838,0.2151331439266884,-0.19862236311690049,-0.14067725182136703,-0.023741094051191628,0.0,0.03245836861416683,0.17875183402543704,W2,0.12916109978202125,0.013024378910167663,0.4629632533899096,0.04312487982588778,-0.23316367107617525,0.07660094046800438,0.11340785316759032,0.014626778347591395,2.756215748930673e-05,0.20374396242911116,0.0,0.41872125649582903,0.05011288392717673,Alo,0.0,-0.15481205726906636,0.18693636820933932,-0.4458507730578267,-0.3439860754234198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.3256029815062205,0.17259617884215603,-0.21134244969768778,0.018657155860853276,0.08763145508234248,-0.19755067199764173,-0.28616063771876676,-0.03691520249629716,-5.512431497861346e-05,-0.5142418204638511,0.0,-0.1421195065663917,-0.12586693231837068,Rbias3,0.3241403558118293,-0.16953763496992394,0.6624131438473043,-0.2173344319391336,-0.0920624691177247,0.18173327021944907,0.2846071054835901,0.03671619870926778,5.512431497861346e-05,0.5112843121605389,0.0,0.1414553967226131,0.12595355787399848,
53,Rd,-0.08475046137518472,0.04708562155731071,1.1377969209047998,-0.2269508690133711,-0.06806819328541928,-0.050089181541446946,-0.07452587629516273,-0.009554964643305379,-2.7596034892116216e-05,-0.13396043528189136,0.0,-0.12907961490830516,-0.03275653164806154,Ibias,0.7298836463291902,-0.08420696301803716,0.9577845846869851,0.06510222264965866,-0.055718504613680456,0.8247951506698515,0.5981099314386874,0.1751300389144693,0.14154006295758925,-0.3013295939436231,0.0,0.42061145954007345,0.7371088494333425,W1,0.05866904435650763,0.07788231869315901,0.5091830028859178,0.05588312770694099,-0.07579417946346846,0.03476739040056698,0.21403182807076662,-0.19777945945155076,-0.14060179777128795,-0.023683163224201522,0.0,0.03237393307502112,0.17788013107826192,W2,0.12916241877136658,0.014584719901302392,0.4091789266740166,0.056094796693592956,-0.2402058713484423,0.07654190191369899,0.1135513560964309,0.014556780917461867,2.7596034892116216e-05,0.20415537782783633,0.0,0.41753219084143706,0.05000367099061646,Alo,0.0,-0.15414640538074306,-0.042752343778682325,-0.19559462209168438,-0.35223180810907123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.32825245453856927,0.1734268128058985,-0.21792355539202146,0.030961310270077935,0.08273316687458361,-0.19903241380235814,-0.2888072677859119,-0.037023410826588395,-5.519206978423243e-05,-0.5192798039587515,0.0,-0.14364372361814526,-0.1266383153237496,Rbias3,0.3267814852490026,-0.16985116539839426,0.45574966732564276,0.03677483603689876,-0.09963725339157209,0.183040084755978,0.28721630098346057,0.03682400286881621,5.519206978423243e-05,0.5162685426553348,0.0,0.1429779357914355,0.12672520267560733,
54,Rd,-0.08588230508105761,0.03158480200355729,1.916419457882788,-0.17868903825717158,-0.0857270519676996,-0.050803943511641976,-0.07559206787234088,-0.00965677973368308,-2.76357072137419e-05,-0.13554955913868355,0.0,-0.1304011529511243,-0.033403377100937895,Ibias,0.72920857195807,-0.0908750222738685,1.3675226864485936,0.10992843085925808,-0.07861649077816617,0.8243036149526736,0.5984216500659666,0.17430487419296806,0.14143954951585036,-0.30122575994555917,0.0,0.4224402369367498,0.7367384691152069,W1,0.05893108171023598,0.07456369951171697,0.926256552839806,-0.13600203164042685,-0.0972301397016201,0.034958071252496316,0.21321318238562187,-0.19691505846596846,-0.1405275711778429,-0.023824847527071077,0.0,0.03280688068543002,0.17763833571846332,W2,0.12825844245660878,0.008494046329602505,0.990472728888387,0.10061192181929972,-0.2566181245374402,0.07603003613563512,0.11282816056503063,0.014418571119603067,2.7635707198400998e-05,0.20230792029815492,0.0,0.4138459911148835,0.049964168862849594,Alo,0.0,-0.16191764779171045,0.8594811009515009,-0.14731318993210213,-0.3657817450097947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.32866932148457806,0.1773025710350369,-0.12441445385416701,0.07791272151862808,0.06017419627634724,-0.19937993393309356,-0.2893651915014502,-0.036945507291448645,-5.52714144274838e-05,-0.5190238968099572,0.0,-0.14511053522317713,-0.1275657847105733,Rbias3,0.32720028205557955,-0.17374457041261016,1.0414722153989133,0.08183579259168103,-0.11958526223957876,0.18341680891938392,0.28780979915842053,0.03676236146891726,5.52714144121429e-05,0.5160559550531651,0.0,0.14436680241168393,0.12767416685561375,
