Iteration No,alpha,Rd,W2,W1,Ibias,Alo,Rbias2,Rbias3,
31,0.12,1.6859321453538225,1.3732947560047624,1.4374512380119793,0.8270871945023434,1.4351083085227108,1.6095513295371993,1.4385466125781432,
32,0.12,1.7936619157896625,1.3201058440986184,1.403222015459691,0.7873114252032347,1.7712555510776817,1.1369380575236268,1.5037189647844151,
33,0.12,1.5160205019042188,1.3981268686036328,1.3166847602255976,0.8021463101620306,1.7817468070345934,1.2551911637976993,1.6213178496886358,
34,0.12,1.6882385270980151,1.372301258342365,1.4309709062520544,0.8230131095392026,1.441896865109678,1.6141511493554999,1.4327175256055633,
35,0.12,1.6968674102369472,1.4593071527949466,1.534798543003881,0.8282796693352565,1.6866317111925773,1.1455183137091445,1.433340714382261,
36,0.12,1.5391209306676805,1.3603137035369959,1.2837931451480316,0.7947466689279014,1.8171967055447535,1.2354542841442646,1.6504195548531375,
37,0.12,1.6891032451171857,1.3877177434997705,1.4251693791985827,0.816622667906345,1.4326076019093814,1.612354101380531,1.4312184583309255,
38,0.12,1.7094017756440274,1.4041576950186778,1.3596579079616278,0.7718101583738913,1.748375839308357,1.1031062233537936,1.558126585009359,
39,0.12,1.5120379451068056,1.404186534152215,1.3061659755786899,0.8070242165840984,1.7903537835663215,1.2464954605756697,1.6273617770394029,
40,0.12,1.6936258298930693,1.3781534764248489,1.4219496587751312,0.8101689106383668,1.4371451081461448,1.6178131388635755,1.4283246068398283,
41,0.12,1.6330778948329598,1.4819329814567406,1.472895725619756,0.7900306799518998,1.6605872606842245,1.11685940073992,1.51207509555511,
42,0.12,1.528390257642537,1.3916948153334905,1.271992270206073,0.8002873676844231,1.8136128815533703,1.2239317453189922,1.655444623629565,
43,0.12,1.6943236695619153,1.3756465464705427,1.4195949616347356,0.8102656378925454,1.438479488882004,1.6218820647761458,1.4309118398690848,
44,0.12,1.7521665377704996,1.3493442510735665,1.3387872027898637,0.7760935052864851,1.7849401134141738,1.1184420295229605,1.5531114289131434,
45,0.12,1.5339329640830592,1.3954460870672991,1.288405056458851,0.8097661442651621,1.7807233522434223,1.2600935143909286,1.6299396267948616,
46,0.12,1.68944940218131,1.3719048725926388,1.4205495398246608,0.806860230159078,1.4409944511443638,1.6156315410769526,1.4314747957500464,
47,0.12,1.695118463722502,1.3989766996008868,1.3456767275769388,0.7657264773914924,1.7408449491793792,1.1068436354618543,1.5632831690645246,
48,0.12,1.54054881512309,1.3511284722845551,1.2857881821273487,0.7935354684087444,1.8111182477306067,1.2228588231352169,1.6666476142508002,
49,0.12,1.6954387652960974,1.3837817935611079,1.42320213560983,0.8072745225848869,1.430704542001373,1.621903719627852,1.4243220688464715,
50,0.12,1.7582193811287945,1.350082595054838,1.308874381076243,0.7754567106541318,1.7947629347541862,1.1143674152307648,1.564659134045005,
51,0.12,1.5411412397480782,1.3645052962945312,1.2874265104557687,0.806804701465613,1.7993684690871845,1.2369486748906462,1.650461568839752,
52,0.12,1.6934674660559197,1.3715014654072568,1.42155856343831,0.8014616299925245,1.434774583767857,1.6240381744688384,1.4253259379702987,
53,0.12,1.7797033872299084,1.3429012590224558,1.298690876014451,0.7747781543948522,1.8054562312994762,1.108817463926855,1.5579555129166152,
54,0.12,1.5016921371200052,1.3839158182350555,1.3061854477957757,0.8118648399616023,1.7175500725236317,1.3219822285117768,1.6329879793605973,
55,0.12,1.696609536839604,1.3696076776332213,1.4269522373696808,0.8053235462513565,1.4269492026953883,1.6413057788238392,1.423872919260254,
56,0.12,1.7342507068515824,1.3540340886031454,1.3253769633885604,0.7749596508250866,1.7828556120681975,1.1203036711822827,1.563085009580104,
57,0.12,1.424532242678771,1.3572813590345378,1.367391074612844,0.8524300002331769,1.5684134014240623,1.6688399697201552,1.5153066092761143,
58,0.12,1.6959786943402775,1.3781326321829486,1.4298421196802762,0.8012679739907631,1.4270595014631087,1.636128671011678,1.4164034675556543,
59,0.12,1.7511198637563998,1.3801262703953754,1.3755611927002223,0.7872815983866146,1.7491602877753916,1.123684817604388,1.50290989059818,
60,0.12,1.5356029620149991,1.3720091707517745,1.264782871327404,0.7937464624961954,1.8405620106842833,1.194624145982015,1.675330392974975,
61,0.12,1.6933736217242468,1.3743137632280362,1.4245986445963728,0.8006097327477217,1.4274898169009627,1.6365453512883683,1.425071066758574,
62,0.12,1.7140018336320166,1.3579222044457857,1.3175222320452509,0.7751985542625078,1.787527569360079,1.1202597479734477,1.5771440293946515,
63,0.12,1.7969629380950358,1.2893608518803963,1.2153586750089365,0.8979354751544463,2.1241849121994774,1.2507596685701514,1.4755458387570024,
64,0.12,1.6763846039697046,1.3715051407488124,1.4195391997215787,0.7978628852726192,1.4513173095160263,1.5988133045378612,1.4387483592563794,
65,0.12,1.6536131036139667,1.3732171927196866,1.3354500822511448,0.7817791000466928,1.7596414668195,1.1549702548514975,1.577542273727198,
66,0.12,1.5630979247436494,1.393957851620189,1.2729512113875472,0.8128019654003261,1.7622638607914456,1.2526371392620521,1.6402399320856593,
67,0.12,1.6939398053534944,1.3680045630438433,1.4256338579825845,0.7981278055886211,1.4342725646593375,1.6253275663274322,1.4233010003290718,
68,0.12,1.7427470514845254,1.3382449247856267,1.3119450822921,0.76420568073149,1.7928325742628242,1.1019352395866724,1.5723578256083897,
69,0.12,1.3750885300164113,1.5701899956816754,1.4645296701276842,0.8496217873945116,1.5172663973143399,1.4140514391172379,1.546411748823175,
70,0.12,1.7155399412596777,1.3651786307873728,1.437906966865311,0.796408366471439,1.3975209876216408,1.684171958561476,1.401980483348974,
71,0.12,1.820428887850776,1.380936864357271,1.3960220983505722,0.7879710780882018,1.7158132700871587,1.0760535266359732,1.516630356645149,
72,0.12,1.5462432507149613,1.3521947733830653,1.229718300393116,0.7929814968904008,1.8439353237338145,1.2173224119893262,1.6930769815382962,
73,0.12,1.6886026158689689,1.369519808341873,1.4244884618553384,0.7988285542514779,1.430400045047301,1.6424559737964288,1.424652167833872,
74,0.12,1.7199759972424973,1.3337418800586693,1.3032663427847466,0.7758737805129426,1.7981816384269445,1.125349752690414,1.5861025653058614,
75,0.12,1.7475760816016115,1.2825421850847554,1.2217318406535582,0.8730091817970169,2.0511005409680974,1.2541420638415095,1.520297319673203,
76,0.1272,1.6786668336517636,1.3810359749451173,1.419112488073436,0.7970581514406506,1.4447501822730455,1.6078067677850414,1.4300135303652268,
77,0.1272,1.719560051643861,1.3533321922814565,1.2950290806912474,0.7725400810171734,1.7982717606519854,1.1132614543151973,1.5821326670939975,
78,0.1272,1.3781620538957762,1.3228023723117395,1.2405305489910359,0.8632703182093727,1.6347472580132365,1.8475169221522316,1.544172014352706,
79,0.1272,1.7059696976187382,1.3646801342508728,1.427973685606744,0.7914760740274724,1.4180303551046947,1.6536738473032895,1.4130171016438662,
80,0.1272,1.7551786389436246,1.4784288838159343,1.365255782202305,0.7897397950668483,1.709134474431943,1.0919951827606842,1.483084689366598,
81,0.1272,1.4164653575740218,1.3341849315719934,1.251080075196233,0.8400033807476667,1.7902597021954552,1.4721793582566993,1.6660127109048286,
82,0.1272,1.6554440966362236,1.3098822175715004,1.4423246162608951,0.7960869676148565,1.528662169305005,1.9041107543873652,1.369897663014595,
83,0.1272,1.400627239390451,1.5322451078876245,1.4157406854236132,0.884200117567606,1.6945042901484064,1.3665577952893617,1.5462298063784987,
84,0.1272,1.7127494098286782,1.36630183790282,1.4319949855540333,0.791772871263813,1.3990590275560806,1.6948888186315267,1.4028883341356784,
85,0.1272,1.7207655712000238,1.4649843177617372,1.3758040486684668,0.7930276788403188,1.7287094207777247,1.1127334002449711,1.4807038627591176,
86,0.1272,1.2657193630318895,1.4686657962382337,1.388503387240417,0.7641343010657811,1.5167235002139967,1.482343475695948,1.6170069639528402,
87,0.1272,1.7081309465343688,1.3767482106876432,1.429669539454924,0.7903000262628188,1.3998694720919165,1.6863168431377984,1.4036716624082755,
88,0.1272,1.7408304947615258,1.4984504887858734,1.3576529963448636,0.8035769153051002,1.7126102336510267,1.071231857234106,1.5252563637373073,
89,0.1272,1.5646022085458253,1.293969947717636,1.2076429952134178,0.7848007141946809,1.8684192078733384,1.2451081983334333,1.7022117800019756,
90,0.1272,1.690721210460368,1.3705138238154886,1.4258188205444169,0.7908314954426058,1.424028953372443,1.6581828021257432,1.4194338733570624,
91,0.1272,1.648506087745419,1.3561247751230994,1.3290204165196504,0.7878733966598551,1.7581737399516169,1.1735708696633722,1.5800645010036418,
92,0.1272,1.4687817837864567,1.3708313237749885,1.2883298879541638,0.8174383803973354,1.7373364698644493,1.3583115902356435,1.6299842246677911,
93,0.1272,1.7041762107951992,1.3667246177428691,1.4270572116284184,0.7833933638851546,1.416514181435809,1.6601624938793091,1.4083093995238092,
94,0.1272,1.730343194717411,1.4704476595846825,1.371535981695121,0.7995783398557083,1.7164507604162904,1.0803182682017947,1.5169700129500256,
95,0.1272,1.4363720799343935,1.2501339822523694,1.2058686513022505,0.8269235569799974,1.890390800741405,1.4195801323627104,1.737699567106483,
96,0.1272,1.611287886638506,1.2936889158282443,1.4180385742126786,0.8201903354804316,1.5602231923750207,1.897179192919356,1.3894362340071649,
97,0.1272,1.5244861393065174,1.2911880383529735,1.2012646738859143,0.8111500587512142,1.791634356532146,1.3975149966683211,1.6706448800864202,
98,0.1272,1.6954292023989779,1.3672071689227325,1.4276355488560892,0.7881432300063174,1.4123644653732903,1.682500984396892,1.4141466508866263,
99,0.1272,1.6641060390343494,1.3527485515348299,1.3243614643115917,0.7863732780716374,1.769849592181188,1.161126147107943,1.5766639201772343,
100,0.1272,1.4783226197522985,1.354815553932318,1.3015026581210722,0.8152165186235467,1.723913886808275,1.3682975327480602,1.6260587752126234,
101,0.1272,1.703499573362243,1.367676405896371,1.4210702545297538,0.7792539854405314,1.4184538505911086,1.6603727837365612,1.410318644122355,
102,0.1272,1.7850004618351056,1.3523831738284915,1.3802360628926702,0.789864000356941,1.7521199906199378,1.086742335046417,1.5251126501498822,
103,0.1272,1.571986020337697,1.2945178193814546,1.1967047796485242,0.7938709381197262,1.8703245890158011,1.2623380858748217,1.6928901942820416,
104,0.1272,1.6949665469576698,1.3696489852746403,1.4204644330437362,0.7834015069161614,1.4216222034287647,1.6671765836846826,1.4182634136564467,
105,0.1272,1.6575309146572783,1.3802690433359346,1.2995430183052694,0.7864704626256327,1.775595712379552,1.1600621206055137,1.5744671646435,
106,0.1272,1.4923813768412937,1.385908158458035,1.315853651298851,0.8229941394426853,1.6822887733557612,1.3870449462539371,1.5910785536234473,
107,0.1272,1.7083359089796455,1.3753485901465132,1.4255637761259623,0.7774738046467105,1.4042470514519771,1.6761515332937664,1.4007873911159197,
108,0.1272,1.4330868632176523,1.3308659790050716,1.3402700963234742,0.8543262176029162,1.7254736385404366,1.2854128893982464,1.8384968971971412,
109,0.1272,1.736112576042932,1.2052241524939447,1.1216070988855886,0.7706377308663167,1.8298542436294203,1.5096730422608908,1.5223949263110625,
110,0.1272,1.3782288107671992,1.2069090123381878,1.1544085493886238,0.8774457442308594,1.6792430970065426,2.1571730493008605,1.5394581936641965,
111,0.1272,1.7101863372376784,1.3586947594035612,1.425848580132399,0.7752335015269094,1.4278727578940156,1.7160192876511047,1.391564798660371,
112,0.1272,1.7269087170245645,1.3220370672288317,1.2796846098006418,0.7804790847907386,1.8289684383047828,1.131189692914668,1.5745932644544611,
113,0.1272,1.461487672669597,1.3856223247843418,1.3101333453945445,0.809268221581902,1.6869606533450225,1.3979738079278103,1.6078632374883308,
114,0.1272,1.6300413350067793,1.465336249400642,1.5266355717141542,0.8146833725167232,1.3385354108078682,1.8230701322589464,1.3230164418403132,
115,0.1272,1.4427538841924152,1.4470630200845616,1.2894345364369932,0.8181542762513558,1.6963805792615005,1.2835375894746328,1.704066481080511,
116,0.1272,1.7322476036554921,1.1127939562484914,1.0954786492385276,0.7557096050907199,1.8097741702709866,1.743447345992128,1.4958665025467546,
117,0.1272,1.4718475585823365,1.3399563831888295,1.2645000610884438,0.8668769228704851,1.7192757306100497,1.6515350837057698,1.5077792436606139,
118,0.1272,1.7118116430838226,1.362322088927524,1.4293099080736456,0.7697948934407409,1.4088632644003194,1.7128151153606934,1.388867681585948,
119,0.1272,1.7726873405194297,1.3448605776123648,1.3377793607366468,0.7806314457222695,1.7868889036439581,1.1206955320855851,1.486394411137674,
120,0.1272,1.416677301359315,1.3157020218106492,1.2411465109289845,0.8612801650235794,1.8249269544319713,1.5678077189255455,1.5883680072910875,
121,0.1272,1.6284049148907682,1.266616366159462,1.3566929880200511,0.7809974459606827,1.5002135580451037,2.177878431369026,1.3588013932618808,
122,0.1272,1.4310182416692012,1.3137321580507502,1.248561185041331,0.8692637851115342,1.7459028462302084,1.6381566959605536,1.5771676766477436,
123,0.1272,1.758714247782135,1.3534699783521837,1.4496979177499179,0.7215007715520944,1.4112660019291847,1.840168929062955,1.2814619571990198,
124,0.1272,1.4940017655399638,1.2575755261241497,1.216031244074762,0.8243242383536514,1.8098718146547288,1.4296843929509049,1.6996655628806319,
125,0.1272,1.4925944896776724,1.3414994531793696,1.4482091736900888,0.8721070341114658,1.5040335480691123,2.126224455380567,1.3420797193961191,
126,0.1272,1.536551135185637,1.3202790630824182,1.2542352997642878,0.7994010423047836,1.8483793986731496,1.230021025913509,1.6928966527635143,
127,0.1272,1.6998355173634392,1.3658688786073339,1.427789198174775,0.7774312106779557,1.4083991577146646,1.7011738107801733,1.4021220952896167,
128,0.1272,1.7029479599842716,1.3141140985209314,1.2926422121929713,0.783506882008281,1.820546829802285,1.140882348038986,1.5840332209683343,
129,0.1272,1.4934919623580405,1.3661271119193314,1.2988195147036392,0.8107672284177432,1.7009947888961514,1.386114883657457,1.6081879565295103,
130,0.1272,1.6762369782967557,1.3366547788686487,1.4034671090454096,0.7855821015807375,1.393702894429397,1.922933602316832,1.359335387621915,
131,0.1272,1.346992800262219,1.5432015546016393,1.3633159774067896,0.850977611893201,1.545742353958245,1.4587010741756017,1.6172814009651812,
132,0.1272,1.4171043136620003,1.3831322888573994,1.4617764090007894,0.9010243272553561,1.381368378463535,2.5069794514650696,1.2179510724340061,
133,0.1272,1.8153811693775301,1.2041777809838783,1.1660901433866184,0.8938206080188911,2.1034896630225135,1.2468574554674658,1.6230697460139918,
134,0.1272,1.6978085107835736,1.3622476618056945,1.4196076335569372,0.7715305345445835,1.4226488840608738,1.6744643415382683,1.408578988545221,
135,0.1272,1.6711892627722662,1.3487169356927227,1.3174247262839096,0.7882599407921581,1.7843981252005479,1.1506139499044783,1.5681223522345076,
136,0.1272,1.4564209332198268,1.2989735993445284,1.2634089634659216,0.8112655788143034,1.6394093410394317,1.478267784575275,1.6898904523273817,
137,0.1272,1.7247242506606841,1.34332830883881,1.4264589298282753,0.7481014165954839,1.4573904107620974,1.7735422541613828,1.3428281137927294,
138,0.1272,1.3575688108398614,1.4847106211202499,1.3622489627057741,0.8621734094434299,1.5744416013744797,1.4516116785951416,1.6696492774425653,
139,0.1272,1.7743592672446211,1.0645965239525934,1.0706930223311237,0.7590394653767606,1.816583136658079,1.7522429768337782,1.5194462482325481,
140,0.1272,1.5336226659269767,1.293472398750413,1.2375674371743182,0.7989562842513075,1.7539309070454507,1.3840609527348129,1.650039745432146,
141,0.1272,1.727863593114202,1.3682207002843427,1.4425062432096123,0.7587876069403281,1.3497879065688805,1.7437977399561104,1.391112480397836,
142,0.1272,1.3023586924566117,1.3417680463491994,1.3594293733044547,0.8153866654259158,1.706782541648617,1.2942592271916598,1.8848944456564976,
143,0.1272,1.800056026162637,1.098032646391163,1.062957229732135,0.7578829914471225,1.8978050198798082,1.5575816865846375,1.5538237981941558,
144,0.1272,1.4131534283727438,1.3256076568236044,1.3240681862885757,0.8353062319752029,1.5943943899360309,1.5966488715653893,1.623758620467139,
145,0.1272,1.7056295682571632,1.353859331843418,1.4331343849100402,0.7605970333238515,1.4577349131619388,1.758805069285241,1.3579072780894232,
146,0.1272,1.447514996790012,1.2688856143024758,1.1961351913403633,0.8396683168184147,1.8595984313183849,1.4617630460816882,1.703733356664004,
147,0.1272,1.5086327845097625,1.3255181371053883,1.404043107058285,0.8760447536343196,1.5716980369922158,1.9617530043885238,1.4006959140900803,
148,0.1272,1.7980910134154025,1.226524765804739,1.1814593231855726,0.8782907438805125,2.131405935534703,1.2735968161025886,1.5128327644622905,
149,0.1272,1.706106992707605,1.3632162754236286,1.430116280046355,0.7694621890311393,1.3983069812798528,1.7196973528312989,1.3920346249320044,
150,0.1272,1.6299373722968424,1.5305244857057245,1.4152357305227066,0.8301418406484594,1.7366347851737653,1.128281872176892,1.4575867877427688,
151,0.134832,1.3821950931769593,1.300361962817182,1.20671202881468,0.8727398406648786,1.571802921169116,2.0738962388679356,1.5232620846679037,
152,0.134832,1.7062323041373775,1.3610964263641374,1.4187486361718329,0.7500054056193607,1.4630166092657533,1.7555942632138088,1.3562823218033748,
153,0.134832,1.3741885711724433,1.466493572312646,1.329422761628374,0.8456609068948714,1.629198047068121,1.3911198539059182,1.6897744785679876,
154,0.134832,1.6563945781966183,1.1299440126979754,1.1431135152575191,0.7787562303987382,1.717543694333934,1.9034058275052836,1.4401638938569203,
155,0.134832,1.603085417868562,1.2030291037470384,1.1460656352030707,0.784273837155229,1.8350258374907449,1.4681680354366775,1.644637676717024,
156,0.134832,1.7017537731518195,1.3672232676803813,1.427153488073601,0.7603175855661363,1.446321433343615,1.7385619718655874,1.3686995435985514,
157,0.134832,1.332614740234103,1.3344696908665006,1.1895222228287974,0.7237762301886858,1.6960373854146047,1.6254355783191146,1.504217210511717,
158,0.134832,1.6238891009140475,1.3087373232215616,1.3734233100935216,0.7909204334379657,1.5877961401772553,1.7664733582510417,1.4185648616708049,
159,0.134832,1.4855801472174717,1.2667098183482393,1.2342002755569061,0.8380537838578029,1.7729434409546039,1.5044990373948537,1.6280881272329328,
160,0.134832,1.7039475268789497,1.3479346388007474,1.4244603327531107,0.7535240316411727,1.468541109684708,1.783702426429321,1.3478365045932732,
161,0.134832,1.5534299610980444,1.3628898513153929,1.3532577673592214,0.8826912970149722,1.5677087070634765,1.247368325448045,1.9088843859962188,
162,0.134832,1.7735734790297724,1.176383502946878,1.1843289766363336,0.7753032336024798,1.8706755556911772,1.4310122291675613,1.4680797916045907,
163,0.134832,1.4688522477259796,1.2727400598635275,1.2222140769718874,0.8239654573189401,1.728396865119012,1.6616311633433825,1.5651063186789456,
164,0.134832,1.6904969648666968,1.3590269239709332,1.4167106234253593,0.7539288551956628,1.4737258550758316,1.7747362787660206,1.3588863493370669,
165,0.134832,1.6107733466166474,1.371410945569629,1.4110085975400466,0.8756895504062986,1.5759166006546517,1.1937633466607969,1.8135023158740402,
166,0.134832,1.7337251199183756,1.2276480805320216,1.183889767602588,0.8194639008878635,1.748874383415386,1.3881965872642164,1.6707852099501563,
167,0.134832,1.5111382077887061,1.1456592245728814,1.1088191853008356,0.813403646734589,1.8243851942366223,1.792028337770113,1.6247047453599313,
168,0.134832,1.6717844471597838,1.3262183145004283,1.4076613571806587,0.7448761872716155,1.5234343451200212,1.784539647712598,1.3981132712702173,
169,0.134832,1.4218749576020162,1.3696529249365528,1.302346860572608,0.8159514093387877,1.6666319413252866,1.3475086546994441,1.7383856155561772,
170,0.134832,1.5146707298967326,1.282377707458008,1.2787722760531817,0.8304707983199597,1.5839221246997826,2.128965715574714,1.310733501736257,
171,0.134832,1.425288934229358,1.3012647080532238,1.2681556806980718,0.8164220302011832,1.7674713385252758,1.6482352642360334,1.520517087483113,
172,0.134832,1.6845371564739187,1.3612478890158097,1.417555653526331,0.7496744907257413,1.5041646455288094,1.7732855367390328,1.3575828497369025,
173,0.134832,1.4733905847269586,1.3157805472159834,1.2620524959675075,0.8139838967009065,1.8123115913844985,1.3296618436020615,1.6716045706951388,
174,0.134832,1.7430024325255318,1.327050203808973,1.3420607043823392,0.6760016221369607,1.3889697901546691,1.7720135194987334,1.3935612725019022,
175,0.134832,1.5162476949840307,1.3718176541873133,1.4118971528185558,0.8877925710344047,1.5443852341989808,1.2729073196790548,1.8650576411882254,
176,0.134832,1.7994493239347187,1.1744302538831322,1.143565781343078,0.7709820574117882,1.91239504108526,1.4037394414795084,1.4876250669530728,
177,0.134832,1.4951411970173714,1.275649291327934,1.1692482595149587,0.8480729492630086,1.717007002647175,1.7734679952775405,1.5714875106942625,
178,0.134832,1.5781238511206142,1.2976702713468815,1.4247098439093795,0.7915942083858284,1.5520824321286182,2.058498347970643,1.3375866327919417,
179,0.134832,1.3936971139690295,1.3458462789175085,1.293107815144077,0.8209989828553109,1.7050384183470284,1.3260777045987155,1.8097127230985723,
180,0.134832,1.7041591644227634,1.1086947284831803,1.0686694813914392,0.7727277617633381,1.8318416085463582,1.7202140831637025,1.552478624027234,
181,0.134832,1.7586580400273835,1.204611837116319,1.1406141214377672,0.7371805143169412,1.8555310815163542,1.2207940031182591,1.728123917187049,
182,0.134832,1.6997811678229768,1.3582502907041976,1.428583471507008,0.750834223234452,1.4716029804268946,1.7618964949579852,1.3500219664206636,
183,0.134832,1.4842252158483,1.2613825008921928,1.242218210482778,0.8126897857577962,1.853176176199606,1.3312136653300746,1.7055110684823185,
184,0.134832,1.649294806624099,1.300643046360749,1.3809173974946747,0.7576327788454748,1.558517878345453,1.7437394373133324,1.4264368678335808,
185,0.134832,1.3764157840531959,1.220495389528945,1.2976811524483378,0.834872468135483,1.6543820113062089,1.6985900693657652,1.6467200721192836,
186,0.134832,1.5395317073644093,1.2813516331403163,1.3662201371587308,0.8367770203388823,1.6523286327775433,1.8085691197458078,1.4565726477562504,
187,0.134832,1.3984860161147985,1.2064824778655485,1.1742291280325257,0.8400721535258059,1.7139744037454303,1.6784489227802575,1.7792003934356555,
188,0.134832,1.6625704289758814,1.3215034322124277,1.3961264464883256,0.7450091076745731,1.5353599227897614,1.7437298576391642,1.423546373417464,
189,0.134832,1.385954744391124,1.3254559820816332,1.27009784275788,0.8675603478994983,1.7644112537449985,1.5377852081487475,1.6622222401330695,
190,0.134832,1.5065474209485799,1.3005500263762408,1.3604074640483543,0.864123918985497,1.6354161293408307,1.8226795796677797,1.4680385020661677,
191,0.134832,1.573293512034475,1.2384870244427526,1.1883774361897612,0.77203285650124,1.7959397116117106,1.3370421061437783,1.7234878461031153,
192,0.134832,1.6897631940188622,1.3608548481007454,1.4164126885686463,0.7455064960585954,1.4750755641572164,1.7374784309694247,1.3807762440685025,
193,0.134832,1.338790183002221,1.4776990795798741,1.2999422720892706,0.8982025340372226,1.694844681021726,1.5413605237634902,1.6251292732867018,
194,0.134832,1.4160711773247647,1.3570081943882033,1.3850272169909768,0.9043036528583084,1.5895119165287555,1.968819892041286,1.4429606815267841,
195,0.134832,1.4910840747165184,1.4027185059207485,1.349372491629379,0.8358798885481546,1.6602730568744424,1.4080118632193652,1.5902773794475187,
196,0.134832,1.6928044853692958,1.358571481011569,1.416074653054424,0.7399054921922088,1.4678744305225977,1.73599587433436,1.3843810699417367,
197,0.134832,1.3057695809844336,1.5744110867797703,1.4053303917461288,0.8635361345597422,1.5215983712599712,1.4909544148625762,1.5972235135891788,
198,0.134832,1.4553335051123397,1.321355025515325,1.3103424396373393,0.8649684828372647,1.4642452798164278,2.2056189927836765,1.3773678329100942,
199,0.134832,1.3256896538460492,1.4799624360592594,1.47744409057346,0.8135195503477867,1.6805381470791605,1.290948505106284,1.6284686027688011,
200,0.134832,1.6899210854882227,1.339904486479053,1.4139083561134438,0.7333584898523168,1.4832788472774319,1.7439653343939032,1.4016713822761853,
