Iteration No,Rd,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Ibias,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Alo,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rbias2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rbias3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,
11,Rd,-0.0016251848825363363,7.348082894958384e-05,0.0,0.0,-0.0011355175824356407,-0.0005631481290504773,0.0,0.0,Ibias,130.22785131637784,47.096120719390484,0.0,0.0,-13.779510933110465,96.91124153009643,0.0,0.0,W1,-4478.122883598701,-2096.689622940629,0.0,0.0,-2407.00893833582,25.575677677833102,0.0,0.0,W2,-2957.2805079753666,-74.99602943600883,0.0,0.0,-3619.4197536717,737.1352751322844,0.0,0.0,Alo,-1.2045897288696072,0.3881676869373498,0.0,0.0,-1.5927574158069753,0.0,0.0,0.0,Rbias2,-8.438968870080932e-05,-4.0883309914172194e-05,0.0,0.0,6.113028330118073e-06,-4.961940711675324e-05,0.0,0.0,Rbias3,3.544822342261366e-05,2.917506142177997e-05,0.0,0.0,-2.848617798232335e-05,3.4759339983155666e-05,0.0,0.0,
12,Rd,-0.0009000458470748841,0.00025818618490750173,0.0,0.0,-0.0006016749092630268,-0.0005565571227192717,0.0,0.0,Ibias,141.15856256774876,48.81172970872996,0.0,0.0,-4.158869956723632,96.50570281574477,0.0,0.0,W1,-3715.7590276642836,-1961.9952825331166,0.0,0.0,-1782.646465010547,28.882719879338914,0.0,0.0,W2,-2071.1896724342723,-10.650409364976412,0.0,0.0,-2786.7521013108753,726.2128382416367,0.0,0.0,Alo,-0.8522074910154924,0.4614589994659748,0.0,0.0,-1.3136664904814137,0.0,0.0,0.0,Rbias2,-7.39046442494091e-05,-4.262993013320052e-05,0.0,0.0,1.784350469569858e-05,-4.911821881190474e-05,0.0,0.0,Rbias3,4.540987804117996e-05,3.0773574238511076e-05,0.0,0.0,-2.026138887029852e-05,3.489769267296843e-05,0.0,0.0,
13,Rd,-0.0006703673187129284,0.0002793725105910454,0.0,0.0,-0.00040313093850018433,-0.0005466088908037021,0.0,0.0,Ibias,142.82419066687606,48.203853762304256,0.0,0.0,-1.537207591060685,96.15754449563367,0.0,0.0,W1,-3341.250015126825,-1853.9268375297152,0.0,0.0,-1518.7135133225856,31.39033572549588,0.0,0.0,W2,-1712.927508323995,17.975444961132172,0.0,0.0,-2447.1387663071355,716.2358130218108,0.0,0.0,Alo,-0.6865838962502606,0.5022306631256419,0.0,0.0,-1.1888145593758719,0.0,0.0,0.0,Rbias2,-6.932599539838692e-05,-4.2438620626016476e-05,0.0,0.0,2.1805912799957347e-05,-4.8693287572326835e-05,0.0,0.0,Rbias3,4.8908685908571673e-05,3.121883159310741e-05,0.0,0.0,-1.7422480347063788e-05,3.5112334662530644e-05,0.0,0.0,
14,Rd,-0.0006053576254069809,0.0002803390017218887,0.0,0.0,-0.0003481077467145787,-0.0005375888804143127,0.0,0.0,Ibias,141.6651752217091,47.40799280759307,0.0,0.0,-1.5934847305218818,95.85066714464168,0.0,0.0,W1,-3140.9923941968977,-1768.869132659372,0.0,0.0,-1406.2420249611296,34.118763423506344,0.0,0.0,W2,-1571.1677883921595,34.225795879309736,0.0,0.0,-2310.0966405515496,704.7030562801923,0.0,0.0,Alo,-0.596975481449018,0.5323997357392503,0.0,0.0,-1.1293752171882683,0.0,0.0,0.0,Rbias2,-6.831385343414022e-05,-4.237115944428677e-05,0.0,0.0,2.2512464027939016e-05,-4.8455158017790573e-05,0.0,0.0,Rbias3,5.0076436829311547e-05,3.1502649906530784e-05,0.0,0.0,-1.6792392379271525e-05,3.5366179302052284e-05,0.0,0.0,
15,Rd,-0.0006058917472326746,0.00023656050646070096,0.0,0.0,-0.0003140199857897771,-0.0005284322679035222,0.0,0.0,Ibias,138.92583943089858,45.720984645583165,0.0,0.0,-2.3042125934822058,95.5090673787995,0.0,0.0,W1,-2992.890036638041,-1699.7625454441818,0.0,0.0,-1329.291684991098,36.16419379738151,0.0,0.0,W2,-1505.7547676396262,27.878811989731734,0.0,0.0,-2229.065725351538,695.4321457222075,0.0,0.0,Alo,-0.5563788128772941,0.5420542238632325,0.0,0.0,-1.0984330367405266,0.0,0.0,0.0,Rbias2,-6.735397889129772e-05,-4.176147600210676e-05,0.0,0.0,2.2581147905067645e-05,-4.8173650794259555e-05,0.0,0.0,Rbias3,5.0397260172437846e-05,3.141097051931633e-05,0.0,0.0,-1.6670161494857005e-05,3.565645114797852e-05,0.0,0.0,
16,Rd,-0.0005822424508353036,0.0002323848114088862,0.0,0.0,-0.0002942590082725517,-0.000520368253971551,0.0,0.0,Ibias,137.25830058755295,44.99565267028385,0.0,0.0,-2.894042034132191,95.15668995140177,0.0,0.0,W1,-2835.703481364462,-1615.2508387808857,0.0,0.0,-1259.0395295332141,38.58688694966574,0.0,0.0,W2,-1440.7474610299764,37.9459643513381,0.0,0.0,-2162.7154931111286,684.022067729814,0.0,0.0,Alo,-0.4961107429942367,0.566959092746554,0.0,0.0,-1.0630698357408286,0.0,0.0,0.0,Rbias2,-6.717404957346162e-05,-4.15617562938406e-05,0.0,0.0,2.237205087314025e-05,-4.798434415276385e-05,0.0,0.0,Rbias3,5.092695249354427e-05,3.171287472302532e-05,0.0,0.0,-1.671668819495011e-05,3.59307659654666e-05,0.0,0.0,
17,Rd,-0.0005680579823938767,0.0002157060959983938,0.0,0.0,-0.00027158202113027356,-0.000512182057261986,0.0,0.0,Ibias,135.2728168748704,44.01353194361094,0.0,0.0,-3.5610639162269395,94.82034884748782,0.0,0.0,W1,-2701.035308037701,-1545.8661007380433,0.0,0.0,-1195.6002719823261,40.431064682578004,0.0,0.0,W2,-1373.3229849840316,47.69456670451443,0.0,0.0,-2095.2329604229703,674.2154087342201,0.0,0.0,Alo,-0.4497540852088039,0.5845167937388209,0.0,0.0,-1.034270878947654,0.0,0.0,0.0,Rbias2,-6.667781459817997e-05,-4.1189259328116064e-05,0.0,0.0,2.225346829951395e-05,-4.774202356957692e-05,0.0,0.0,Rbias3,5.138535215928696e-05,3.1868225016336815e-05,0.0,0.0,-1.6675202108315596e-05,3.619232925126574e-05,0.0,0.0,
18,Rd,-0.0006055937117438754,0.00017543250549243133,0.0,0.0,-0.0002625677619599498,-0.0005184584552763569,0.0,0.0,Ibias,133.20169054744855,42.8861998721464,0.0,0.0,-4.1669969524824655,94.4824876277851,0.0,0.0,W1,-2652.490411196014,-1490.1506688483146,0.0,0.0,-1144.750537066526,-17.589205281181997,0.0,0.0,W2,-1327.8483715862537,41.45548069083087,0.0,0.0,-2038.4328874596993,669.1290351826821,0.0,0.0,Alo,-0.4169140533701981,0.5950391248068081,0.0,0.0,-1.011953178176998,0.0,0.0,0.0,Rbias2,-6.597863428003465e-05,-4.077778476873213e-05,0.0,0.0,2.196255639927948e-05,-4.7163405910580154e-05,0.0,0.0,Rbias3,5.028321189554405e-05,3.181491948681046e-05,0.0,0.0,-1.6773927138519285e-05,3.524221954725376e-05,0.0,0.0,
19,Rd,-0.0005923835612854433,0.00015540842823889893,0.0,0.0,-0.000238672046822621,-0.000509119942701645,0.0,0.0,Ibias,131.10334831255526,41.80932082549139,0.0,0.0,-4.806609517285048,94.10063700434891,0.0,0.0,W1,-2488.3111630183653,-1427.599675258397,0.0,0.0,-1094.234650463416,33.523162703490996,0.0,0.0,W2,-1303.6940088646293,35.46530207452147,0.0,0.0,-1999.3824124211644,660.2231014819334,0.0,0.0,Alo,-0.3853338596116329,0.6065732194827798,0.0,0.0,-0.9919070790943841,0.0,0.0,0.0,Rbias2,-6.551757386470004e-05,-4.022101698123476e-05,0.0,0.0,2.16334195479345e-05,-4.692997643139909e-05,0.0,0.0,Rbias3,5.125855300201926e-05,3.186674154751375e-05,0.0,0.0,-1.6941411584996878e-05,3.633322303950131e-05,0.0,0.0,
20,Rd,-0.0005948143613849845,0.00012889916022950222,0.0,0.0,-0.00022281699065402496,-0.0005008965309604237,0.0,0.0,Ibias,128.75915783063598,40.58375131385881,0.0,0.0,-5.561328340122238,93.73673485689905,0.0,0.0,W1,-2377.7837156229207,-1371.0935190757343,0.0,0.0,-1042.7762402870535,36.086043739921934,0.0,0.0,W2,-1271.4975553585966,29.673576553699405,0.0,0.0,-1952.5018411574647,651.3307092450891,0.0,0.0,Alo,-0.3563616906364186,0.6151938269072134,0.0,0.0,-0.9715555175436118,0.0,0.0,0.0,Rbias2,-6.502068362064136e-05,-3.9775467165887515e-05,0.0,0.0,2.1474085719835284e-05,-4.671930217458913e-05,0.0,0.0,Rbias3,5.163204290997611e-05,3.1909254508288246e-05,0.0,0.0,-1.6914237240347238e-05,3.663702564203366e-05,0.0,0.0,
21,Rd,-0.0006029893303905705,0.0001014834731736255,0.0,0.0,-0.00021198024297307345,-0.0004924925605911226,0.0,0.0,Ibias,127.1527625624808,39.81054114870907,0.0,0.0,-6.030269857332684,93.37249127110589,0.0,0.0,W1,-2286.9333198195277,-1323.4452894302367,0.0,0.0,-1002.1591755396676,38.671145150322936,0.0,0.0,W2,-1236.623732359336,27.359223940402973,0.0,0.0,-1907.0287051459059,643.0457488462064,0.0,0.0,Alo,-0.3301761052789192,0.6251790522201003,0.0,0.0,-0.9553551574990654,0.0,0.0,0.0,Rbias2,-6.446656641271426e-05,-3.929663526588077e-05,0.0,0.0,2.1340768724194972e-05,-4.651069987102926e-05,0.0,0.0,Rbias3,5.175213458985819e-05,3.189667745043067e-05,0.0,0.0,-1.7095387650276325e-05,3.6950844789703486e-05,0.0,0.0,
22,Rd,-0.0006066607510398081,7.995134465068484e-05,0.0,0.0,-0.00020208210491807715,-0.0004845299907724158,0.0,0.0,Ibias,125.28752524093096,38.877344703994304,0.0,0.0,-6.579309503810689,92.98949004074376,0.0,0.0,W1,-2193.6984027843005,-1273.0363305303786,0.0,0.0,-961.574088106175,40.91201585230575,0.0,0.0,W2,-1204.3384303491807,28.41496147231398,0.0,0.0,-1867.7774961749053,635.0241043533065,0.0,0.0,Alo,-0.31066922615865183,0.631336277001646,0.0,0.0,-0.9420055031603117,0.0,0.0,0.0,Rbias2,-6.40047959069961e-05,-3.880874912839461e-05,0.0,0.0,2.112633137473414e-05,-4.6322378153338905e-05,0.0,0.0,Rbias3,5.20553770681418e-05,3.200766076654222e-05,0.0,0.0,-1.7224613937388808e-05,3.7272330238989215e-05,0.0,0.0,
23,Rd,-0.0006063955321571761,6.0054150247914545e-05,0.0,0.0,-0.00018989802446998927,-0.0004765516579352588,0.0,0.0,Ibias,123.61600237361405,38.102866384159825,0.0,0.0,-7.089575083829174,92.60271107328464,0.0,0.0,W1,-2106.8538291160376,-1226.518124682705,0.0,0.0,-923.2871775690008,42.95147313561656,0.0,0.0,W2,-1176.6259337372169,26.18275521483778,0.0,0.0,-1830.7407316964993,627.9320427443606,0.0,0.0,Alo,-0.2893368189021055,0.6393713411046628,0.0,0.0,-0.9287081600067938,0.0,0.0,0.0,Rbias2,-6.364469517600282e-05,-3.844979078393971e-05,0.0,0.0,2.094276918718465e-05,-4.613767357924742e-05,0.0,0.0,Rbias3,5.231458887693698e-05,3.2055225570991326e-05,0.0,0.0,-1.7340801407463544e-05,3.760016471340837e-05,0.0,0.0,
24,Rd,-0.000610768001060356,3.519346254493209e-05,0.0,0.0,-0.0001770790608985723,-0.0004688824027067863,0.0,0.0,Ibias,121.68615474527805,37.043995114384316,0.0,0.0,-7.56598519574056,92.20814482663467,0.0,0.0,W1,-2024.514321134763,-1183.9593071294246,0.0,0.0,-885.4352008440296,44.88018683866407,0.0,0.0,W2,-1157.442602871176,16.1840940271762,0.0,0.0,-1794.4755904746835,620.8488935762289,0.0,0.0,Alo,-0.2744344484635052,0.6428585132250606,0.0,0.0,-0.9172929616885794,0.0,0.0,0.0,Rbias2,-6.313844077277396e-05,-3.79755988135885e-05,0.0,0.0,2.0789697992574838e-05,-4.595253995176173e-05,0.0,0.0,Rbias3,5.255518724074065e-05,3.207725227678816e-05,0.0,0.0,-1.7458124014499673e-05,3.793605897845069e-05,0.0,0.0,
25,Rd,-0.0006193446105092561,9.364216567480302e-06,0.0,0.0,-0.00016721895037854042,-0.0004614898766982312,0.0,0.0,Ibias,119.9550592247565,36.21568988646884,0.0,0.0,-8.066325579729217,91.80569491801404,0.0,0.0,W1,-1949.9319475550562,-1143.698617866493,0.0,0.0,-852.6713202725589,46.437990583947965,0.0,0.0,W2,-1133.4525535647888,15.780214774517427,0.0,0.0,-1763.334338846853,614.1015705073845,0.0,0.0,Alo,-0.26152355654892323,0.6459648703509604,0.0,0.0,-0.9074884268998836,0.0,0.0,0.0,Rbias2,-6.264067254921295e-05,-3.746887267674664e-05,0.0,0.0,2.0593259471025155e-05,-4.576505934349356e-05,0.0,0.0,Rbias3,5.273955129711268e-05,3.2086906956094595e-05,0.0,0.0,-1.761590723023491e-05,3.8268551571251834e-05,0.0,0.0,
26,Rd,-0.0006239252850018009,-1.4709832092954655e-05,0.0,0.0,-0.0001552767308486508,-0.0004539387220602497,0.0,0.0,Ibias,118.160248423085,35.2947030023676,0.0,0.0,-8.52744326853794,91.3929886892537,0.0,0.0,W1,-1877.2811053715175,-1105.3962481998535,0.0,0.0,-819.6842827103334,47.799425538632,0.0,0.0,W2,-1116.3427166581598,7.841026802565055,0.0,0.0,-1731.3204000052237,607.136656544398,0.0,0.0,Alo,-0.24882489409923667,0.6490724458665919,0.0,0.0,-0.8978973399658284,0.0,0.0,0.0,Rbias2,-6.205255390545515e-05,-3.692510478520815e-05,0.0,0.0,2.043608757055554e-05,-4.556353669080221e-05,0.0,0.0,Rbias3,5.288528140223674e-05,3.204372681431521e-05,0.0,0.0,-1.7750926246789447e-05,3.859248083471153e-05,0.0,0.0,
27,Rd,-0.0006329377530442001,-3.978865134094169e-05,0.0,0.0,-0.00014632877142055562,-0.00044682033028261615,0.0,0.0,Ibias,116.37593593197862,34.4451283555187,0.0,0.0,-9.046534799045872,90.97734237550743,0.0,0.0,W1,-1813.550942129318,-1070.349944576008,0.0,0.0,-792.040497439468,48.839499886192954,0.0,0.0,W2,-1102.3355020213787,1.470702006146132,0.0,0.0,-1704.6686062163012,600.8624021887764,0.0,0.0,Alo,-0.244297451533803,0.6482255844398968,0.0,0.0,-0.8925230359737055,0.0,0.0,0.0,Rbias2,-6.157290940585886e-05,-3.644652725475742e-05,0.0,0.0,2.0244910493300188e-05,-4.537129264440163e-05,0.0,0.0,Rbias3,5.308260591244955e-05,3.208668851012384e-05,0.0,0.0,-1.7923180323001788e-05,3.891909772532844e-05,0.0,0.0,
28,Rd,-0.0006373858281999562,-5.5431849912933365e-05,0.0,0.0,-0.00014400270226069042,-0.0004379512760262458,0.0,0.0,Ibias,115.30424648415129,33.91085087316841,0.0,0.0,-9.404093024989313,90.79748863597138,0.0,0.0,W1,-1771.7505803816734,-1036.3289516837592,0.0,0.0,-765.1861739144063,29.764545216526326,0.0,0.0,W2,-1078.7173879317784,1.3043987017399645,0.0,0.0,-1674.7041429452267,594.6823563117673,0.0,0.0,Alo,-0.23472803829992334,0.6516058285095572,0.0,0.0,-0.8863338668094743,0.0,0.0,0.0,Rbias2,-6.108816631679024e-05,-3.597387355918141e-05,0.0,0.0,2.0085275014818513e-05,-4.519956777242664e-05,0.0,0.0,Rbias3,5.339738417307127e-05,3.218587230566906e-05,0.0,0.0,-1.8044488442485828e-05,3.925600030988713e-05,0.0,0.0,
29,Rd,-0.0006638000280970696,-7.083227878822137e-05,0.0,0.0,-0.00013866150530208947,-0.00045430624400694927,0.0,0.0,Ibias,111.21647052051193,33.00978311288229,0.0,0.0,-10.08263987601728,88.28932728364325,0.0,0.0,W1,-1691.0669457073004,-998.0882772495347,0.0,0.0,-735.0901571893224,42.111488731488414,0.0,0.0,W2,-1054.8907544959175,2.7190225232413225,0.0,0.0,-1642.7122891419458,585.1025121226302,0.0,0.0,Alo,-0.22062723072990875,0.6568959581301397,0.0,0.0,-0.8775231888601266,0.0,0.0,0.0,Rbias2,-5.992713747899566e-05,-3.559135127351856e-05,0.0,0.0,1.9978236413437757e-05,-4.4314022618914855e-05,0.0,0.0,Rbias3,5.303910283087611e-05,3.2243082230805264e-05,0.0,0.0,-1.8209918133278414e-05,3.900593873334805e-05,0.0,0.0,
30,Rd,-0.000643409423420452,-7.587671271204547e-05,0.0,0.0,-0.00011778280746600735,-0.00044974990324253745,0.0,0.0,Ibias,112.0705491658507,32.62934682197513,0.0,0.0,-10.192072493571928,89.63327483744625,0.0,0.0,W1,-1642.7747257431558,-973.076329797766,0.0,0.0,-712.2040351102403,42.50563916480598,0.0,0.0,W2,-1040.9524733803214,-1.8079924980013924,0.0,0.0,-1617.9892312607356,578.8447503783567,0.0,0.0,Alo,-0.20304311981690007,0.6632034634276409,0.0,0.0,-0.8662465832445709,0.0,0.0,0.0,Rbias2,-5.967181796202375e-05,-3.532835332326422e-05,0.0,0.0,1.974390989087785e-05,-4.408737452963943e-05,0.0,0.0,Rbias3,5.3264258282319906e-05,3.2309261788454065e-05,0.0,0.0,-1.8310185879448117e-05,3.9265182373313646e-05,0.0,0.0,
31,Rd,-0.0006370993996599915,-8.713737235420373e-05,0.0,0.0,-0.00010456713397577302,-0.00044539489332996284,0.0,0.0,Ibias,110.82398271554786,32.066234255401575,0.0,0.0,-10.459042990919524,89.21679145106664,0.0,0.0,W1,-1587.337129421884,-944.2340367600964,0.0,0.0,-685.9884675103749,42.88537484858744,0.0,0.0,W2,-1020.3107742441387,-6.198060876283933,0.0,0.0,-1586.9750227802672,572.8623094124902,0.0,0.0,Alo,-0.1926208443371032,0.6656680962038294,0.0,0.0,-0.8582889405409683,0.0,0.0,0.0,Rbias2,-5.9066326462225485e-05,-3.4892354246410754e-05,0.0,0.0,1.9685772763023593e-05,-4.385974497883866e-05,0.0,0.0,Rbias3,5.349428562969869e-05,3.234773481849503e-05,0.0,0.0,-1.8370815858915652e-05,3.951736667012023e-05,0.0,0.0,
