Iteration No,Io,
149,0.0009950951096111,
150,0.0009985860179809315,
151,0.000999492819560235,
152,0.0010003777529216246,
153,0.0010012698136221511,
154,0.000996815122347319,
155,0.0009962508022690036,
156,0.001001289489794707,
157,0.0009982772451179614,
158,0.0010032653713381245,
159,0.0009989479481933988,
160,0.0009970709848947867,
161,0.0009952643044113068,
162,0.0009934779457294626,
163,0.0009975143847546684,
164,0.0009935437590730658,
165,0.0009975610016548413,
166,0.0010004078082230068,
167,0.0009974092455351915,
168,0.0010027482255792245,
169,0.0010000638340104577,
170,0.0009985958509017617,
171,0.000997175949047057,
172,0.0009967500620983777,
173,0.0010019536316786257,
174,0.0010040309247072617,
175,0.0010060332225483523,
176,0.0010067222214515882,
177,0.0010017745711581611,
178,0.0009999144450661833,
179,0.0009981229573718428,
180,0.0009963347834714591,
181,0.00099460679297032,
182,0.0009928830962704707,
183,0.0009979812876225551,
184,0.0009951270868049328,
185,0.001000262965489044,
186,0.0009974784440388241,
187,0.0009959014740656856,
188,0.0009943634549600747,
189,0.0009941658645850847,
190,0.0009994493298806765,
191,0.0010029162533199277,
192,0.0010063524710734908,
193,0.001007241683181947,
194,0.0010026626842759457,
195,0.0009998965206542778,
196,0.0009972185794136874,
197,0.0009957631166588733,
198,0.0009991217852496604,
199,0.0010012373300951338,
200,0.0010032804863281096,
201,0.0010052385583021006,
202,0.001002386094515527,
203,0.0010007251636924592,
204,0.0009991306836055229,
205,0.000998971019212049,
206,0.0010042731500402228,
207,0.0010074847729061678,
208,0.0010105613423563012,
209,0.0010116037834816593,
210,0.0010071538454283014,
211,0.0010047334189349287,
212,0.001002417448535733,
213,0.001000733387716617,
214,0.000999114717177315,
215,0.0009975677873127944,
216,0.0009960784581234828,
217,0.0009946569593822722,
218,0.0009997255398198064,
219,0.000996924855097101,
220,0.001001800400337329,
221,0.0009987795621722326,
222,0.000997756138612157,
223,0.0009967738565054875,
224,0.0009958123351960263,
225,0.0010003085520822507,
226,0.0010031275757843125,
227,0.001005820546831524,
228,0.0010070543495926188,
229,0.0010077575278808395,
230,0.0010016089149060073,
231,0.001003274380767371,
232,0.0010039189875282583,
233,0.000999607634323977,
234,0.0010030093499374768,
235,0.0010038359140807373,
236,0.000999391342391705,
237,0.0010026525070471993,
238,0.0010033973003324161,
239,0.0009990082644122087,
240,0.001002318572144057,
241,0.0010032700160630546,
242,0.0009990429775267508,
243,0.0010025067755100926,
244,0.0010033061247311924,
245,0.0009987786396844825,
246,0.0010031261934491048,
247,0.0009997744793699284,
248,0.0009991014478807022,
249,0.0009984425493998843,
250,0.000997503391366078,
251,0.0009965862983849056,
252,0.0009969768020268702,
253,0.0010028729775603282,
254,0.0010054929189816794,
255,0.0010080027628338942,
256,0.0010092623682855688,
257,0.001004937927373876,
258,0.0010030433099827917,
259,0.0010012440443803075,
260,0.0009994040996428762,
261,0.000997651984445365,
262,0.0009958759810738598,
263,0.0009995478061419682,
264,0.001001116884706341,
265,0.0010026121597387413,
266,0.0010041411234394406,
267,0.0010002277481541175,
268,0.0009984267850294726,
269,0.0010037251951805198,
270,0.001001193591873588,
271,0.0010064239165405034,
272,0.0010038929025962275,
273,0.0010033274763940664,
274,0.0010082881109085842,
275,0.0010054048145802488,
276,0.0010100186532413958,
277,0.0010055841129242894,
278,0.0010025986696549178,
279,0.0009997469586298833,
280,0.0009983063613842737,
281,0.00099690813206782,
282,0.0009976607926668523,
283,0.0010038898710806664,
284,0.0010082210385781467,
285,0.0010123645279050387,
286,0.0010074887792413342,
287,0.001004821389715174,
288,0.000995243816377703,
289,0.000994813521385969,
290,0.0009943993366167162,
291,0.0009939914340060907,
292,0.0009992767280947203,
293,0.001000918320167488,
294,0.0010024826360876217,
295,0.0010040798901794004,
296,0.0009999298956928238,
297,0.000998195386651165,
298,0.0010018626694584059,
299,0.000997765971191268,
300,0.0010014060768912744,
