Iteration No,Rb,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,Rd1,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,Rd2,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,Rbias3,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,Rbias4,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,Cload,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,len2,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,Ibias1,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,Ibias2,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,W1,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,W2,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,W3,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,Alo,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,
22,Rb,-0.0016504796350733323,0.0,-0.0006258567085482691,-0.001203902714369649,0.0,-0.00010691259107777373,-0.0008392780709248232,-0.0015765589584764849,0.0008112267027149068,0.0,0.0,0.0,0.0,Rd1,-0.0008119600963349239,0.0,0.001242982569321862,0.0023263522590346655,0.0,-0.0014206982311729401,0.006520764889044436,-0.0008551564825304056,0.001438978388611354,0.0,0.0,0.0,0.0,Rd2,0.0,-0.00038450930116148074,0.0025217619028622238,-1.547596128412485e-05,0.0,1.48250267192694e-05,0.015884815145229703,0.0,0.0,0.0,-0.0003978005041837282,0.0009517085700219051,0.0,Rbias3,0.0,-0.005010470829800496,-0.00042120271949799387,1.0674448896713187e-05,0.0,7.29533823002557e-05,-0.01083017874399507,0.0,0.0,0.0,-0.00519413801177039,0.012687125227011977,0.0,Rbias4,0.0,0.004961028082254878,0.0003980307770826324,-1.0169782690822736e-05,0.0,-6.906902637302795e-05,0.019484798781908296,0.0,0.0,0.0,0.005113820195687533,-0.011963473713056822,0.0,Cload,0.0,0.0,-5.758988311702448e-07,-8.581612138177182e-07,0.0,7.330883703249433e-06,-0.005711454744907631,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.005426852315330393,0.0010811262990693155,-7.106054662821481e-05,0.0,7.123626359799435e-05,-0.0032440079353461566,0.0,0.0,0.0,0.003077081614266865,0.005226268828641268,0.0,Ibias1,0.007294361145812367,0.0,0.0005297017967819328,0.00100931902802512,0.0,-0.0012106794099684985,-0.0010390325156406314,0.0061715160944215905,0.011318510520288694,0.0,0.0,0.0,0.0,Ibias2,0.0,0.008331307270331345,0.0014191348905054754,-1.5747760421536103e-05,0.0,-0.00017290297912116572,0.00858800696308913,0.0,0.0,0.0,0.006056417961791367,0.013802328875924858,0.0,W1,0.0002286009149727907,0.0,0.00022084846104951622,0.0004241899300638487,0.0,-0.00035774170915434637,0.0013275565306184827,0.001366029186379702,0.0011982113646253926,0.0,0.0,0.0,0.0,W2,0.0,7.736496034714848e-05,0.0008040591286062233,-9.98237758374153e-05,0.0,-0.00028291135781922407,-0.0007935522821941987,0.0,0.0,0.0,0.002212528518507578,-1.5792138302121485e-05,0.0,W3,0.0,0.0011467176076792843,0.00027268676560145534,1.2565820914042453e-06,0.0,-0.00011882583254496018,0.008609187660006668,0.0,0.0,0.0,0.0011843089295983365,-0.0028175032629346054,0.0,Alo,0.0,0.0,0.00063480269283983,-2.050533113076546e-05,0.0,-0.0004016531174562929,0.043748302611107424,0.0,0.0,0.0,0.0,0.0,0.0,
23,Rb,-0.0016521648567019618,0.0,-0.0006274143869500343,-0.0012115955892786242,0.0,-0.00010439325038475914,-0.0008767661091654583,-0.0015798275736558524,0.0008373954480975622,0.0,0.0,0.0,0.0,Rd1,-0.0008151942358855926,0.0,0.0012314368093774757,0.0022987104784510013,0.0,-0.0014088897490180804,0.006511737773899489,-0.0008615049966807563,0.001477344812279066,0.0,0.0,0.0,0.0,Rd2,0.0,-0.0003847373888229877,0.002514615038460403,-1.6235716304366848e-05,0.0,1.4644838920689889e-05,0.01896908548787624,0.0,0.0,0.0,-0.00039757426687305543,0.0009503372164315931,0.0,Rbias3,0.0,-0.005008120872343702,-0.00041420704976576734,1.0436332930035925e-05,0.0,7.286769732979623e-05,-0.012996755413119813,0.0,0.0,0.0,-0.005189669430249491,0.01265304795347709,0.0,Rbias4,0.0,0.004958701313906751,0.0003934434963804502,-1.191152571746504e-05,0.0,-6.869520366485038e-05,0.022217726502538667,0.0,0.0,0.0,0.005110154576874958,-0.01193170206045735,0.0,Cload,0.0,0.0,2.7055434446948167e-06,5.225325247456063e-08,0.0,7.301913067497143e-06,-0.005772886705002806,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.005428799758211732,0.0010819976370712782,-7.132859281035796e-05,0.0,7.142221260474857e-05,-0.0031937221439077164,0.0,0.0,0.0,0.0030836617422992543,0.0051896958549319866,0.0,Ibias1,0.007289408155729461,0.0,0.0005135284735084593,0.0009721480795230671,0.0,-0.0011990057266748457,-0.0011039389261949437,0.006159254525793858,0.011388858159494442,0.0,0.0,0.0,0.0,Ibias2,0.0,0.008331484070701256,0.0014150788072645449,-1.5391222371711162e-05,0.0,-0.0001725059423055995,0.0103664768336365,0.0,0.0,0.0,0.006058274542827474,0.01379010831800524,0.0,W1,0.00022912544144510668,0.0,0.0002204222540486241,0.0004227650868960882,0.0,-0.00035685636478957,0.0013186490873394474,0.0013681875660771434,0.0011997300169859144,0.0,0.0,0.0,0.0,W2,0.0,7.746481749479055e-05,0.0008052250284869462,-9.97296680349611e-05,0.0,-0.00028226947986139035,-0.00010509617263141235,0.0,0.0,0.0,0.0022112702081320264,-1.1612136075586427e-05,0.0,W3,0.0,0.0011463159284819076,0.00027123506937542374,1.3016059202828277e-06,0.0,-0.0001181523726767734,0.009167255671967408,0.0,0.0,0.0,0.001183635388804979,-0.0028096724448656513,0.0,Alo,0.0,0.0,0.0006270277704249561,-2.1049517177364673e-05,0.0,-0.00040127311283735475,0.04935560152033912,0.0,0.0,0.0,0.0,0.0,0.0,
24,Rb,-0.0016538735608937487,0.0,-0.0006339034675180093,-0.0012182118033163107,0.0,-0.00010251429249509366,-0.0009263791270058451,-0.0015831154884915204,0.0008640456584320007,0.0,0.0,0.0,0.0,Rd1,-0.0008193762155971604,0.0,0.0012142700028851727,0.0022703200167958834,0.0,-0.0013972307211080337,0.0065034812332313,-0.0008683309033866549,0.0015167871727923086,0.0,0.0,0.0,0.0,Rd2,0.0,-0.0003848300222936638,0.00250532856646194,-1.58958320986413e-05,0.0,1.3910472396339491e-05,0.022207097129902365,0.0,0.0,0.0,-0.00039734918895354467,0.0009484991000407717,0.0,Rbias3,0.0,-0.00500578401700764,-0.000408738699291551,1.001646334354027e-05,0.0,7.194627081050396e-05,-0.015304732155662127,0.0,0.0,0.0,-0.005185217701944271,0.01261893978981606,0.0,Rbias4,0.0,0.004956523596897924,0.00038610337545362153,-1.1669944404473545e-05,0.0,-6.841474227379253e-05,0.02507127853101371,0.0,0.0,0.0,0.005106504719751511,-0.011899901294780111,0.0,Cload,0.0,0.0,-9.536521666147051e-08,0.0,0.0,7.274744915041255e-06,-0.005832392752400791,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.005430757199335597,0.0010843445670677024,-7.170487821019175e-05,0.0,7.070490730888599e-05,-0.003130577373063827,0.0,0.0,0.0,0.0030894845510635667,0.005153109214422631,0.0,Ibias1,0.007283659162175825,0.0,0.000492620465802386,0.0009340564742254617,0.0,-0.0011881645334366525,-0.0011641822707240427,0.006147147431901708,0.011460634665595396,0.0,0.0,0.0,0.0,Ibias2,0.0,0.008331814923975065,0.0014061997762512114,-1.4201178416530353e-05,0.0,-0.0001722527009762596,0.012255688871983455,0.0,0.0,0.0,0.0060608996288379945,0.0137778551936365,0.0,W1,0.00022965215731249753,0.0,0.00021826196617825343,0.000420282805233046,0.0,-0.0003569660298119039,0.0013191767013592606,0.0013698834540124437,0.0012012257035102722,0.0,0.0,0.0,0.0,W2,0.0,7.770082840522414e-05,0.0008058253357035711,-9.98104996558527e-05,0.0,-0.00028314746996362144,0.0006295627698193944,0.0,0.0,0.0,0.0022107752017777025,-7.896417581014025e-06,0.0,W3,0.0,0.0011457810423314797,0.0002709503726605059,1.2333018382343209e-06,0.0,-0.00011816152394368744,0.009752999578227185,0.0,0.0,0.0,0.001182965299684607,-0.0028022992510015245,0.0,Alo,0.0,0.0,0.0006182577791443949,-1.9719858877614793e-05,0.0,-0.0004019359156457895,0.055139208802194334,0.0,0.0,0.0,0.0,0.0,0.0,
25,Rb,-0.0016546623460546854,0.0,-0.0006381618063513358,-0.0012259253178413842,0.0,-9.993889321273357e-05,-0.000980982469581458,-0.0015864212719820983,0.0008915157017205156,0.0,0.0,0.0,0.0,Rd1,-0.0008235577127170106,0.0,0.001199940776253363,0.002243193724440027,0.0,-0.001385286961912151,0.0064910779255010695,-0.000875150904659068,0.0015572872639323767,0.0,0.0,0.0,0.0,Rd2,0.0,-0.00038505910813733507,0.002494404790285898,-1.4496556255536968e-05,0.0,1.4648071752022522e-05,0.025571251081516744,0.0,0.0,0.0,-0.0003978810940671078,0.0009466556300927859,0.0,Rbias3,0.0,-0.005003456146922563,-0.0004046585287582026,1.1810995596804167e-05,0.0,7.18557080712387e-05,-0.017745850760906526,0.0,0.0,0.0,-0.005181531358098344,0.012585224554333332,0.0,Rbias4,0.0,0.004954218634684615,0.00037892002816831033,-1.0401809644096207e-05,0.0,-6.782280768739115e-05,0.02801796002571964,0.0,0.0,0.0,0.005102106424871967,-0.011868497548821494,0.0,Cload,0.0,0.0,-1.9528643016705818e-07,5.207067124536023e-08,0.0,7.245949077730955e-06,-0.005894512803816899,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.00543258418866514,0.0010815595053977793,-6.989131855576544e-05,0.0,7.15523222375932e-05,-0.003053763661953567,0.0,0.0,0.0,0.003094546684084673,0.005116957027036809,0.0,Ibias1,0.007279004938516237,0.0,0.0004711474487612717,0.0008971220629880636,0.0,-0.001176591339806198,-0.0012453519455081694,0.006134706918161615,0.011534136334179122,0.0,0.0,0.0,0.0,Ibias2,0.0,0.00833202078639108,0.0013976516874064432,-1.5794999003122195e-05,0.0,-0.0001706899544028042,0.01423496336260578,0.0,0.0,0.0,0.006062013475007196,0.013765524827181966,0.0,W1,0.0002301810789265814,0.0,0.00021861614290424915,0.00042082203520018966,0.0,-0.00035667452865788745,0.0013043298075018995,0.0013720789856130533,0.0012033899129184128,0.0,0.0,0.0,0.0,W2,0.0,7.780070994506603e-05,0.0008009997377042449,-9.673820682908955e-05,0.0,-0.0002819393064232749,0.0013901504815759071,0.0,0.0,0.0,0.0022087695716273004,-3.716018174901958e-06,0.0,W3,0.0,0.0011452482128279636,0.00026808208250819667,3.254564785444401e-06,0.0,-0.00011831722116154283,0.010354486367484024,0.0,0.0,0.0,0.001181540435233443,-0.0027953746721775196,0.0,Alo,0.0,0.0,0.0006068130479673778,-2.1175009907011904e-05,0.0,-0.00040122274472815264,0.06106015622207006,0.0,0.0,0.0,0.0,0.0,0.0,
26,Rb,-0.0016564195911403198,0.0,-0.000642787693940957,-0.0012345323519901404,0.0,-9.737952595928408e-05,-0.0010271095683697402,-0.0015897465426731193,0.0009191042936042148,0.0,0.0,0.0,0.0,Rd1,-0.0008277389542992711,0.0,0.0011852177776010774,0.002215406940540679,0.0,-0.0013732686247613732,0.006483811172154639,-0.0008814863866256007,0.0015984873694936909,0.0,0.0,0.0,0.0,Rd2,0.0,-0.0003854259765959617,0.002484649947261935,-1.614340831622892e-05,0.0,1.456215222323906e-05,0.029052597495477325,0.0,0.0,0.0,-0.000397658502067294,0.0009452792475670359,0.0,Rbias3,0.0,-0.005001156957693418,-0.00040024306813620094,1.1573929962111003e-05,0.0,7.158052205596914e-05,-0.020290022202768026,0.0,0.0,0.0,-0.005177120574442596,0.012551543267080129,0.0,Rbias4,0.0,0.004952078023812859,0.0003742014875546461,-1.0044064707401388e-05,0.0,-6.73022788713848e-05,0.031042758865329905,0.0,0.0,0.0,0.00509849607973735,-0.011836661320148592,0.0,Cload,0.0,0.0,9.021213103749547e-08,5.1983228360854395e-08,0.0,7.116706227132763e-06,-0.005932811499866307,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.005434302340915611,0.0010821977486577777,-7.011612223150617e-05,0.0,7.208481856002922e-05,-0.0029361345327171082,0.0,0.0,0.0,0.003101131512319419,0.005080817891836751,0.0,Ibias1,0.007272614270822102,0.0,0.0004518150955062547,0.0008594899627021089,0.0,-0.0011646765282135865,-0.001310519702987992,0.006122899452010193,0.011609010196972578,0.0,0.0,0.0,0.0,Ibias2,0.0,0.008332134683470806,0.0013903822006116416,-1.4425875623011246e-05,0.0,-0.00016945535247304104,0.016311460547241315,0.0,0.0,0.0,0.006063914154147911,0.013753696924428238,0.0,W1,0.00022977054021496607,0.0,0.00021515364900225913,0.0004185595417161796,0.0,-0.0003558719250926918,0.0012951275287173764,0.0013742934193226382,0.0012048326137084116,0.0,0.0,0.0,0.0,W2,0.0,7.776495894634176e-05,0.0007997890953464049,-9.667845200264161e-05,0.0,-0.00028145433081312347,0.0021886402652655144,0.0,0.0,0.0,0.002207533889803239,0.0,0.0,W3,0.0,0.001144721948126463,0.00026602614824399064,1.3155484501856818e-06,0.0,-0.00011717049156601571,0.010982641549087653,0.0,0.0,0.0,0.0011808794300933118,-0.002787993141964303,0.0,Alo,0.0,0.0,0.0005960471192852861,-1.9616089854521122e-05,0.0,-0.0004004930132705913,0.06706148368113703,0.0,0.0,0.0,0.0,0.0,0.0,
27,Rb,-0.0016582033122705343,0.0,-0.0006471211680349815,-0.001244161629727413,0.0,-9.536336716121201e-05,-0.001078402765552818,-0.0015935705226825185,0.0009475002187863158,0.0,0.0,0.0,0.0,Rd1,-0.0008319217297955337,0.0,0.001173989968428229,0.0021857235057773745,0.0,-0.0013617262946534416,0.006461521267931511,-0.0008887773059458541,0.001640725833403874,0.0,0.0,0.0,0.0,Rd2,0.0,-0.0003855226134763107,0.002474258130491154,-1.5704711693367712e-05,0.0,1.4786344681199234e-05,0.03258748297315625,0.0,0.0,0.0,-0.0003981935462422035,0.0009439028151715198,0.0,Rbias3,0.0,-0.004998884335334286,-0.0003925340767904073,1.0313190343703902e-05,0.0,7.062685060956103e-05,-0.02295092923607533,0.0,0.0,0.0,-0.005172738173764966,0.012517860759470024,0.0,Rbias4,0.0,0.004949827703869783,0.0003713400326942883,-1.1887952133938642e-05,0.0,-6.793273584381318e-05,0.03410918884048762,0.0,0.0,0.0,0.00509491286966077,-0.011805288457071968,0.0,Cload,0.0,0.0,-9.982287780388433e-08,5.189840331584761e-08,0.0,7.190195817821675e-06,-0.005962652428407883,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.005436181399192994,0.0010869010795435943,-7.141419111112401e-05,0.0,7.143232010009735e-05,-0.0027893083772042243,0.0,0.0,0.0,0.0031069674803566962,0.005045141966327953,0.0,Ibias1,0.00726732982265494,0.0,0.0004331565476102782,0.0008189507131017908,0.0,-0.0011534539875042386,-0.0013921627266710662,0.006109804962491634,0.011685606334676276,0.0,0.0,0.0,0.0,Ibias2,0.0,0.008332289237899153,0.0013838113607428102,-1.701759818997709e-05,0.0,-0.00016929977528816316,0.01845012423770704,0.0,0.0,0.0,0.006066595792748966,0.013741404074018231,0.0,W1,0.0002303060155931864,0.0,0.00021830142012937645,0.00041614770362434153,0.0,-0.00035581955296831063,0.0012820677274645064,0.001376047667211086,0.0012069430059667543,0.0,0.0,0.0,0.0,W2,0.0,0.0003371454367413185,0.000870216680849871,-0.00010415497296158132,0.0,-0.00028239890807794346,-0.0005059527062224087,0.0,0.0,0.0,0.002636237728347449,-0.0003112277983096883,0.0,W3,0.0,0.0011443376552996577,0.0002695232578248648,1.2485348012810878e-06,0.0,-0.00011779178000377203,0.011619730892170338,0.0,0.0,0.0,0.0011802245146686275,-0.002780611344299867,0.0,Alo,0.0,0.0,0.0005872915458450253,-2.1002203615688356e-05,0.0,-0.0003998183778408683,0.0730523248202758,0.0,0.0,0.0,0.0,0.0,0.0,
28,Rb,-0.0016600633245184401,0.0,-0.0006512490948983577,-0.0012524105248537941,0.0,-9.354852560174741e-05,-0.0011381461826344985,-0.0015963199968617912,0.0009742465128705249,0.0,0.0,0.0,0.0,Rd1,-0.0008361313861763766,0.0,0.0011587370368309933,0.002158100283400142,0.0,-0.0013505727897509703,0.006428166392893815,-0.0008945515115767866,0.0016826957747852352,0.0,0.0,0.0,0.0,Rd2,0.0,-0.00038575499179172875,0.0024630802987560957,-1.6341119552127057e-05,0.0,1.539388144803986e-05,0.036188888282657816,0.0,0.0,0.0,-0.00039797253007825995,0.0009420591797116494,0.0,Rbias3,0.0,-0.004996613777484028,-0.0003896517003417927,1.0086619029568482e-05,0.0,7.123394148025481e-05,-0.025727328205001048,0.0,0.0,0.0,-0.0051691118944700255,0.012484606762293985,0.0,Rbias4,0.0,0.004947715257397852,0.000362554723939821,-1.349956419041897e-05,0.0,-6.651045723558681e-05,0.03720801346498489,0.0,0.0,0.0,0.005090574620982168,-0.01177434616772844,0.0,Cload,0.0,0.0,-9.957237996184176e-08,5.171853054001563e-08,0.0,7.157372115449808e-06,-0.005991370267251291,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.005438194579707791,0.0010831486199672994,-7.246787492342395e-05,0.0,7.237610029564455e-05,-0.0026169100410048376,0.0,0.0,0.0,0.0031120394619592526,0.005009450786001499,0.0,Ibias1,0.007262425137619246,0.0,0.0004118143464875647,0.000781618359257115,0.0,-0.001143569494323596,-0.0014738279863323507,0.006099214851660045,0.01176032642924399,0.0,0.0,0.0,0.0,Ibias2,0.0,0.008332579481148772,0.001372469236829326,-1.7712918490532986e-05,0.0,-0.0001674473159527491,0.02065255898278784,0.0,0.0,0.0,0.006068514709125111,0.013729537039230645,0.0,W1,0.00026275733796793973,0.0,7.585254049416955e-05,0.0001492485193326276,0.0,-0.00032690432160096373,0.0010251389234138737,0.0012935119183443086,0.0018719131976232207,0.0,0.0,0.0,0.0,W2,0.0,0.00033699230092806105,0.0008686643550050821,-0.00010407987773993202,0.0,-0.00028205353012849356,0.0003395305957841588,0.0,0.0,0.0,0.002634019326210684,-0.00030937446434333636,0.0,W3,0.0,0.0011439537115743863,0.00026479606457379204,1.2896646632015622e-06,0.0,-0.00011671941783743743,0.012254971697778432,0.0,0.0,0.0,0.0011788142684102674,-0.002773221549743143,0.0,Alo,0.0,0.0,0.0005727291006939731,-2.2343650103341385e-05,0.0,-0.00039875477604490154,0.07902732203972947,0.0,0.0,0.0,0.0,0.0,0.0,
29,Rb,-0.001660956834795268,0.0,-0.0006550993756165699,-0.001260229446647331,0.0,-9.110684839004476e-05,-0.001194530690383484,-0.0016001903032288405,0.0010035778542451992,0.0,0.0,0.0,0.0,Rd1,-0.0008393780733088201,0.0,0.001144582841090239,0.002130975358402981,0.0,-0.0013387554853193423,0.0064017235359390716,-0.0009018385947749199,0.0017266738269358785,0.0,0.0,0.0,0.0,Rd2,0.0,-0.0003858539060987267,0.002456265873788426,-1.5005106015967536e-05,0.0,1.5605047725479663e-05,0.03974881096337847,0.0,0.0,0.0,-0.0003977541607575841,0.000940682642942008,0.0,Rbias3,0.0,-0.004994242060465393,-0.0003787391611033948,1.1758084512975431e-05,0.0,7.021468317884747e-05,-0.028540115115836675,0.0,0.0,0.0,-0.0051647660760230875,0.012451386450082067,0.0,Rbias4,0.0,0.004945636958993331,0.00035912258917140797,-1.2289414865793512e-05,0.0,-6.642033778101162e-05,0.04026258859469156,0.0,0.0,0.0,0.005087026648019301,-0.011742971126385017,0.0,Cload,0.0,0.0,2.6558877565284303e-06,6.102767419678871e-08,0.0,7.126369425509729e-06,-0.005995305376026515,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.005440105616984681,0.0010838470627984552,-7.180518749453636e-05,0.0,7.307306659214679e-05,-0.002381196723163738,0.0,0.0,0.0,0.0031186341408925952,0.004973772374310859,0.0,Ibias1,0.007256498388225566,0.0,0.0003959143191864561,0.0007423440289611192,0.0,-0.0011319017580915351,-0.001558124246911077,0.006085977508489269,0.011840097963427896,0.0,0.0,0.0,0.0,Ibias2,0.0,0.00833278799676651,0.0013682150075915458,-1.6349824525194284e-05,0.0,-0.00016640026489616038,0.022875563433813667,0.0,0.0,0.0,0.0060704681498544005,0.013717243339966856,0.0,W1,0.00026230564790906977,0.0,7.927922824835733e-05,0.0001486224885347301,0.0,-0.0003258765415071292,0.0010010603359606111,0.0012944823050000287,0.0018747819424396069,0.0,0.0,0.0,0.0,W2,0.0,0.0003369772677469872,0.000866356379886873,-0.00010394526409335563,0.0,-0.0002810521165082747,0.0012044201472063783,0.0,0.0,0.0,0.002633328779664646,-0.00030659286140329576,0.0,W3,0.0,0.0011434418005501744,0.00026309373768003224,1.397390399692283e-06,0.0,-0.00011591148337157654,0.012892390823327481,0.0,0.0,0.0,0.0011789221994371749,-0.0027658392375685212,0.0,Alo,0.0,0.0,0.0005657596171625936,-2.2928489207891452e-05,0.0,-0.00039857193554470775,0.08481547733871954,0.0,0.0,0.0,0.0,0.0,0.0,
30,Rb,-0.0016637472376090391,0.0,-0.000659516823628851,-0.001268969030125169,0.0,-8.863275547147466e-05,-0.0012505158570516996,-0.0016036036723572544,0.0010336906845866461,0.0,0.0,0.0,0.0,Rd1,-0.0008444990194272322,0.0,0.0011278274664844963,0.0021019554136312885,0.0,-0.0013269366559103503,0.006380419432092909,-0.0009086451504582635,0.0017719925018245461,0.0,0.0,0.0,0.0,Rd2,0.0,-0.00038609027346995286,0.0024437617011665875,-1.65810380716305e-05,0.0,1.5813629465027732e-05,0.04325757483434101,0.0,0.0,0.0,-0.00039753783021286964,0.0009388402048444434,0.0,Rbias3,0.0,-0.004992031883864003,-0.0003771863203231309,1.1456560910830124e-05,0.0,6.988838884892359e-05,-0.03140041207647911,0.0,0.0,0.0,-0.005160448380429345,0.012418147627860558,0.0,Rbias4,0.0,0.004943448292334272,0.0003525051483813177,-1.1103149498904531e-05,0.0,-6.610145557863089e-05,0.04325423955070378,0.0,0.0,0.0,0.005083505574581756,-0.011711578626589777,0.0,Cload,0.0,0.0,-9.93473016693957e-08,5.156044069393663e-08,0.0,7.1029110939611475e-06,-0.00599005026603506,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.005441905084761455,0.001085907559023479,-7.021706269043473e-05,0.0,7.28137564548571e-05,-0.0020847898986863303,0.0,0.0,0.0,0.0031244813904017883,0.004938085787975298,0.0,Ibias1,0.007250720816854162,0.0,0.00037138764461359654,0.0007021744375659938,0.0,-0.0011201750686557516,-0.0016430532712997418,0.006073374646081611,0.011921513099661493,0.0,0.0,0.0,0.0,Ibias2,0.0,0.008332900197496463,0.0013594187102912486,-1.601468844889102e-05,0.0,-0.00016600597446647316,0.025085083115845428,0.0,0.0,0.0,0.0060724469320941245,0.013705394638065594,0.0,W1,0.0002618601610627706,0.0,7.408139641267573e-05,0.00014503192417759014,0.0,-0.00032484881180200076,0.0009807703449443053,0.0012959521647218626,0.0018772695029904245,0.0,0.0,0.0,0.0,W2,0.0,0.0003366924318028676,0.0008660733445585288,-0.00010199806986638722,0.0,-0.00028109641867772947,0.0020913840789507855,0.0,0.0,0.0,0.002632650905963759,-0.00030427527668146383,0.0,W3,0.0,0.0011429357761561097,0.00026367211797583587,2.2219911316324026e-06,0.0,-0.00011609688584927912,0.013514977852366652,0.0,0.0,0.0,0.001178281007196353,-0.002758917356047774,0.0,Alo,0.0,0.0,0.000555450865189182,-2.1451139843482675e-05,0.0,-0.00039811906719374655,0.09039188081271539,0.0,0.0,0.0,0.0,0.0,0.0,
31,Rb,-0.0016656256506351291,0.0,-0.0006643963442803484,-0.0012786595111858395,0.0,-8.61269109325522e-05,-0.001303808202315376,-0.0016070370504438825,0.0010638962153122426,0.0,0.0,0.0,0.0,Rd1,-0.0008486848186252326,0.0,0.0011138673398394532,0.002073214944549637,0.0,-0.0013151190436489699,0.006346903787637254,-0.0009154490844556721,0.0018179559889721659,0.0,0.0,0.0,0.0,Rd2,0.0,-0.00038619141203617675,0.0024334333208436386,-1.609691414449847e-05,0.0,1.6255120999652263e-05,0.046663007489894444,0.0,0.0,0.0,-0.0003988298979176261,0.0009374600778119265,0.0,Rbias3,0.0,-0.004989696136403749,-0.0003705599578402475,1.2269318645980552e-05,0.0,6.956287506674145e-05,-0.034280279864341255,0.0,0.0,0.0,-0.005156893198027693,0.012384878926891569,0.0,Rbias4,0.0,0.004941540902377648,0.0003453872923612046,-1.0810897442370472e-05,0.0,-6.57938665339267e-05,0.04614071527542863,0.0,0.0,0.0,0.005079238227355707,-0.01168062249579,0.0,Cload,0.0,0.0,-9.92406842368493e-08,5.148516824701703e-08,0.0,7.072321762182552e-06,-0.005968782984921809,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.005443847470263187,0.001083879384400568,-7.143097080530375e-05,0.0,7.302988137363583e-05,-0.0017451874385963101,0.0,0.0,0.0,0.0031295707112593335,0.004902851170082973,0.0,Ibias1,0.0072441644749311,0.0,0.0003523512380100121,0.0006621882507770552,0.0,-0.0011083980943007146,-0.0017404485995708638,0.006059968106935241,0.012004889510899676,0.0,0.0,0.0,0.0,Ibias2,0.0,0.008333297160387594,0.0013524368306845344,-1.5640929741573643e-05,0.0,-0.00016516433214897822,0.02726650282951287,0.0,0.0,0.0,0.0060744281427645395,0.01369351373323267,0.0,W1,0.00023061072629296294,0.0,0.00016292160485717762,0.00031611976953822065,0.0,-0.00037404104744866276,0.001489346374098833,0.0013836522322288893,0.0012203415598925182,0.0,0.0,0.0,0.0,W2,0.0,0.00033667969254452514,0.0008648007674660214,-0.00010402178298921288,0.0,-0.0002806302658691347,0.0029567641714962362,0.0,0.0,0.0,0.0026304678900466658,-0.00030195691307127016,0.0,W3,0.0,0.0011425677076155592,0.00026284892606124677,2.2585493650179345e-06,0.0,-0.00011579898965527947,0.014114093393590463,0.0,0.0,0.0,0.0011768874681464567,-0.002751524301724697,0.0,Alo,0.0,0.0,0.0005446687177650614,-2.2819280348516452e-05,0.0,-0.0003976753673304592,0.09567303485683211,0.0,0.0,0.0,0.0,0.0,0.0,
