Iteration No,Rb,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,Rd,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,Io,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,W,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,C1,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,C2,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,
63,Rb,-0.13040165907654092,0.07976257263364321,-0.08004433224556085,0.1124493383766093,-0.082880628050984,0.0,0.0,0.2932218820878986,-0.2537177622359148,-0.0022480666626808377,-0.01432347016097677,-0.0013939260306932227,-0.1507595014922824,-0.10389917219599558,-0.062457512519601355,-0.11916880961456718,-0.007835632181185236,0.39796220272148575,0.06567498499333124,0.805547659379346,Rd,-0.0941567875261721,0.5960101272887282,0.2822742186081837,0.8402555517762756,0.26007085964806836,0.0,0.0,2.1873147248279556,-0.4616069234396786,-0.07403632875727723,-0.06953813739443246,0.5670744533909108,-0.6687388621855223,-0.16438449023861285,-0.04591457982174286,-0.09198995829896936,0.02569476786685005,-1.534578347872748e-05,-0.43911533660057794,-0.09387792040129729,Io,0.7404737394422972,0.08265968259687485,0.15633033920084285,0.11653368630841365,0.1826169393861357,0.0,0.0,4.298710829908339,0.0551271577632881,-0.019333373298965752,-0.04285489862680598,-0.16537031545813582,-0.7252230906936404,-0.25963578218707334,0.8763111557034351,0.605546951599659,0.218549688932189,0.49807809407824905,-0.384206990834882,0.7470804905534317,W,0.031951401917688305,0.027168884070038223,0.04230115060727887,0.038302714383862624,0.032066909662580405,0.0,0.0,-0.7705733102274019,-0.036530044300990244,-0.004046519992812729,-0.008778901066417827,-0.07451168236733317,-0.1916640919737935,-0.10140698768662279,0.01380614028700434,0.16875547128503643,-0.24627968593700728,-0.07669822578190606,-0.014522091447690127,0.028238478456706125,C1,0.0,0.5943435623600276,0.011514868974375222,0.837906027213498,0.008222284528862651,0.0,0.0,-0.001656125742208368,-0.0033209131182750586,-0.0,-0.0,-0.0013939260306932227,-0.00031825126048995987,0.0007227335077101376,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.03374866827554299,-0.0019766235200767103,-0.0011195011502876636,-0.00278664541166666,-0.0024666853586544136,0.0,0.0,-0.19075573863795872,0.002656730494610608,0.00014987111084964878,0.003003308259560969,0.011404849341946417,0.04147441549147654,0.004685306877622597,-0.01634744752567128,-0.02771492333367243,-0.009887821561960917,-0.022343460731993718,0.017187251087716553,-0.03342053966286025,
64,Rb,-0.1304848762475786,0.07854094474394195,-0.0809764402437705,0.11058730276603658,-0.08366066251042126,0.0,0.0,0.2948081638335903,-0.25290508072996565,-0.0020991393528710864,-0.014565497342365426,-0.002408480895041581,-0.15243982921033225,-0.10309569858221757,-0.06239799163730765,-0.11949684529394126,-0.007283339699195952,0.40003628516173384,0.06674404003120431,0.8056934880785749,Rd,-0.09459162001533318,0.59234612649508,0.27795262838356566,0.8340358095586246,0.2560672434878059,0.0,0.0,1.9956120571791474,-0.4658777802920407,-0.07376975440069423,-0.06959070952467315,0.5635845294398641,-0.6691220540781962,-0.16257591108946814,-0.046023363397085994,-0.0928058423994872,0.026609596901027224,0.0,-0.4456401377499458,-0.09430461765774262,Io,0.7403727742710944,0.07960348365942382,0.1510230555482504,0.11208337991573472,0.17740981667652309,0.0,0.0,3.979805200485632,0.04924993677373326,-0.01874231565058752,-0.043234095286086016,-0.16859366265296433,-0.7270810607490317,-0.25711366576024275,0.8763332847262125,0.6039838319649429,0.22076988288221494,0.4997899881920779,-0.38985521033505033,0.7467113168141039,W,0.02369748132461834,0.04339988497533346,0.06581828886809547,0.061107951214829336,0.04043598688003864,0.0,0.0,-1.0153398125443904,-0.01264525403649237,-0.006147479533403616,-0.0005779959262710438,-0.07440938344156756,-0.12741525196893214,-0.10427179028934241,0.009955580187487269,0.17895225293907369,-0.14571760798185243,-0.05575413296377725,-0.010639471831649174,0.020391191450990703,C1,0.0,0.59234612649508,0.01156806289196924,0.8340358095586246,0.008284045993686437,0.0,0.0,-0.001614864941907518,-0.003327698430649665,-0.0,0.00011559918526077981,-0.0015211458284494334,0.0006901791803944789,0.0007506968343302782,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.03430681396783358,-0.0019029106031917776,-0.00103713667306206,-0.00267933816811069,-0.0023785874635291132,0.0,0.0,-0.18753108905775268,0.003327698430661487,-0.0,0.0031211780019424888,0.011662118018085478,0.04174169194649132,0.0047293900563140905,-0.0165926336457771,-0.028076164721322284,-0.010162799580274788,-0.022807815945799722,0.017762895032261746,-0.034022461510242574,
65,Rb,-0.13120578102747701,0.07983118293193923,-0.08027574437507946,0.11274363082315356,-0.08303908196873284,0.0,0.0,0.27919321205835,-0.2518958476958176,-0.002096947892348451,-0.014314706513883559,-0.0011444877654304512,-0.14950783483520375,-0.10277868174585196,-0.0628524718537756,-0.11973249536701956,-0.008124186519078239,0.3980936860765028,0.06507407204283477,0.8050564711121946,Rd,-0.09319326564468268,0.6004270248210429,0.2858169360167896,0.8479684295845752,0.26363053133467296,0.0,0.0,2.212615165805818,-0.45871559633026593,-0.07444165017816778,-0.06949559130128637,0.5698277418747624,-0.6698286065636601,-0.16679454912228955,-0.0454588721097049,-0.09088711626782761,0.025205373656493075,0.0,-0.4329482426836453,-0.09290124117410374,Io,0.740577954503983,0.08460898776124161,0.15990992435955892,0.11949120794823827,0.18628131694870725,0.0,0.0,4.332650489752729,0.058996659065602794,-0.019621440992626738,-0.04271323717853225,-0.16340741984136217,-0.7246906330860827,-0.26143751822448746,0.8763528491648663,0.6068809926677873,0.21683759751148712,0.49813567882202237,-0.3786771596787159,0.7473780934066782,W,0.023769090646481125,0.04354516621409973,0.06600093668401888,0.06149777522350461,0.040488767871534825,0.0,0.0,-1.0140965451292974,-0.011269024765336418,-0.005991279692415022,-0.0006926470893880775,-0.07362871290907179,-0.1266260364451217,-0.1035748371115916,0.009886630037876215,0.17747696935513158,-0.1442637974351289,-0.05619007333288944,-0.010215378755500368,0.020202452607784683,C1,0.0,0.5972937190063027,0.01146796348216235,0.8435433382723955,0.008246184902550262,0.0,0.0,-0.0018943015701481083,-0.003314419048621432,-0.0,-0.0,-0.0015259836872361136,-0.00045517251445750844,0.0007215158002132912,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.03369541548029948,-0.0020531910773588223,-0.0012831287812142876,-0.002899671636239124,-0.002556317319797759,0.0,0.0,-0.18892351085799425,0.002651535238908921,0.00014978199231516475,0.003001470720654327,0.011190547039704572,0.041282207208724414,0.00477693219443786,-0.016314166191561858,-0.027663631724558185,-0.009772818511449854,-0.022279356393944922,0.01690509581663768,-0.033345312110994826,
66,Rb,-0.13103317218674448,0.07843909302184811,-0.08096072325978558,0.11053547371692368,-0.08381754399804196,0.0,0.0,0.3047145409407656,-0.25282431371505537,-0.0019485872742269698,-0.014444788551410553,-0.0020310548283273937,-0.15007804052547105,-0.10219008756150327,-0.0626994928588636,-0.11992898239244928,-0.007501898387631638,0.400178596642536,0.06633182720293168,0.8054119162918495,Rd,-0.09392203078534521,0.5947104136897395,0.2803654661355512,0.8380591203836838,0.2582730792018293,0.0,0.0,2.1392686150616798,-0.4637330175247234,-0.07389642509181195,-0.06956610166357129,0.565267946908226,-0.6689622690025047,-0.1640840838438675,-0.0457477680634268,-0.09205590634220179,0.026256644356728396,0.0,-0.44141836346504637,-0.09362662741284734,Io,0.7403324481712523,0.08100404362042168,0.15368950723451838,0.11414997279578054,0.18004337147031663,0.0,0.0,4.221551983849925,0.052560844167072636,-0.018886307427124577,-0.043103249037401474,-0.16718120055651378,-0.7257016054906439,-0.25852492308246283,0.8763579620573319,0.6051447717958552,0.21928626056164255,0.49985689371591935,-0.38603818941567003,0.7469324275823924,W,0.023679495049698195,0.04327507217432757,0.06569567079915085,0.06098273728879111,0.040018768555933615,0.0,0.0,-1.0263860887451548,-0.012641215685758678,-0.005995653151472515,-0.0005777915420590496,-0.07438738308741687,-0.12623971387709432,-0.10378993237655781,0.009922960855873677,0.17813138257398586,-0.14514985296618382,-0.055792369954535334,-0.010496598313383449,0.020322922696343993,C1,0.0,0.5934908522730808,0.011588652391579553,0.8363405283688372,0.008299580337053905,0.0,0.0,-0.0018541139025837193,-0.0033266357067810873,-0.0,-0.0,-0.001396350194471723,-0.0003096091798195613,0.0007499272570498773,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.03422582477770579,-0.0019454908313717447,-0.0010389826282137136,-0.0027415634522662,-0.0023830478195496973,0.0,0.0,-0.1927394871833053,0.0033266357067692686,0.00014989132879160557,0.003120074327109015,0.01155162433609525,0.04275381368211313,0.004774536869924923,-0.016586910058090987,-0.028086662839903277,-0.0100647641263992,-0.022744358750274533,0.017534779841433635,-0.033921075725370946,
67,Rb,-0.13153437229592352,0.0791641866985371,-0.08109851626578654,0.11184394027522768,-0.08385861667880401,0.0,0.0,0.30309618189086945,-0.24953832101086815,-0.0019471163207297837,-0.014434413489366851,-0.0017876935178320914,-0.14950350854526495,-0.10208703225186237,-0.06295770996249762,-0.12023575806112591,-0.007724561491072952,0.39997006600750484,0.06573605042341281,0.804865832161639,Rd,-0.09308739187408827,0.6004810042475902,0.2836845331826697,0.8483654588814674,0.26170807975300303,0.0,0.0,2.2096953458535054,-0.45936232037543206,-0.07428997654473439,-0.06963161067268757,0.5684865386678064,-0.6703108976260109,-0.16656830610639237,-0.045365513122345574,-0.09112324191859686,0.02585605967231905,0.0,-0.4361508400680626,-0.09278195756926108,Io,0.7406259406843523,0.08260229667695972,0.1565874513669285,0.11670133581130171,0.1827096383041016,0.0,0.0,4.3376169567341085,0.05361433422248549,-0.01917160685025266,-0.04295681454434433,-0.16510626561039649,-0.7256588529931131,-0.2595720629391139,0.8764510221333655,0.6057642781962189,0.21856264755186097,0.49971440527572153,-0.38144128707319186,0.7472347483851349,W,0.023644396228405286,0.04345848930226907,0.06611292086884649,0.0613985804020766,0.040693670569081214,0.0,0.0,-1.0276330886591012,-0.013900012576204731,-0.005991127140711938,-0.0006928518474960415,-0.07355081901901823,-0.12679290626153777,-0.10378390787962832,0.009913834683413414,0.1780342333330909,-0.14506896250820553,-0.055851331909928206,-0.01036188662464326,0.020287925043162087,C1,0.0,0.5988447366091326,0.011619846698161847,0.8460537238954583,0.008237585135437809,0.0,0.0,-0.0019176092054526957,-0.003309526803861629,-0.0,-0.0,-0.001404616335444329,-0.000292071596366829,0.0007236675471191835,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.034175093708305175,-0.002016115483091211,-0.0012020531067034527,-0.002848387750606509,-0.0024712755406415855,0.0,0.0,-0.19440600150017703,0.003309526803849871,0.00014977817852258754,0.00300235800578883,0.011492315471727514,0.041640244860448004,0.004841086349748111,-0.016571655034517713,-0.02804612360982397,-0.010016464351069138,-0.022710125936582944,0.01729498569274459,-0.03385036577717267,
68,Rb,-0.13144880519069477,0.0778947221528704,-0.08174393452814221,0.10982290612341249,-0.08443899405887767,0.0,0.0,0.3068224034669687,-0.2511694662981124,-0.0017985288034345953,-0.014678279844305614,-0.0026755273336897824,-0.15134462400823742,-0.10145654015161082,-0.06282667880205907,-0.1204386132141583,-0.007226981681635487,0.4016665392716827,0.06678510884969246,0.8051538098416002,Rd,-0.0937648362082573,0.5952385567052,0.2790320814978207,0.8392202491687514,0.25717751984276344,0.0,0.0,2.050141962657077,-0.4644641718052342,-0.0737396809409888,-0.06980851201538715,0.564408861346542,-0.6703177883338184,-0.1641591870650629,-0.04560429433997655,-0.09208137359495508,0.026719474527182988,-1.5196221968078575e-05,-0.4431633206522162,-0.09345370780166017,Io,0.7404257002690423,0.07964875856861732,0.1514220488082425,0.11229590264100206,0.17774901083989414,0.0,0.0,4.072545530747349,0.04850627259196757,-0.018584797635533418,-0.043456954499641286,-0.16843081595937506,-0.728388853429604,-0.257273745026432,0.8764333770294005,0.6044234107599108,0.22037204705273217,0.5010954196611553,-0.38751159474243596,0.7468189441278715,W,0.023639025162206086,0.043172553768485195,0.06560290346784499,0.060868505446605374,0.04008388044818374,0.0,0.0,-1.0175931397285538,-0.014618328726346228,-0.005995096011448651,-0.0005778850332427063,-0.0742777350259518,-0.12633028127942375,-0.10383638492059818,0.009951784569950823,0.17837447168710177,-0.1456762715967605,-0.05555738754453305,-0.010586586506318822,0.02041536045824128,C1,0.0,0.5950156680998631,0.01158638368189842,0.8389060009924764,0.008296049027192507,0.0,0.0,-0.0018984957742357246,-0.0033223474378097167,-0.0,-0.0,-0.0014014666985878472,-0.00029889679992325783,0.0007515299270539134,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.03461781927518921,-0.001928470976400418,-0.0010387792266560942,-0.002718929872915224,-0.0023820338790902554,0.0,0.0,-0.19195047420043918,0.0026578779502501337,0.000149877400291541,0.0030050021728489336,0.01172135784287575,0.04178034464291713,0.004834842530679022,-0.016739288123738233,-0.02835723961920322,-0.010229741676127205,-0.023083061181658617,0.017801261672004534,-0.034308123802582954,
69,Rb,-0.1319850552306706,0.07841473520397008,-0.08115796049723523,0.11070041826258192,-0.08403035648167372,0.0,0.0,0.29422653141986266,-0.2524631769168948,-0.0019473321549485052,-0.014319136602253098,-0.0015280434168086822,-0.1487754529226011,-0.10074479813627285,-0.0631509535426687,-0.12064866209155733,-0.00789763305894766,0.4002839353091297,0.06554524204554782,0.8048805152663051,Rd,-0.09277464094464785,0.5995139958539076,0.2847746222586162,0.8463517720576013,0.2625639401743507,0.0,0.0,2.2228550708979893,-0.4610774862640094,-0.07429821145031021,-0.06963257557386021,0.5685594880035867,-0.670833778792268,-0.16686870500907303,-0.04523370625847017,-0.0906874883424778,0.025599224397956873,0.0,-0.43383774628081834,-0.0924632935224353,Io,0.7404566652902884,0.08348943044032968,0.15830614033751556,0.11786451674176368,0.18471834987140706,0.0,0.0,4.35383663916028,0.05780077997833642,-0.019323526768330254,-0.04295740980675929,-0.16464667816095013,-0.7255899156385577,-0.2609287777428644,0.8764275358718272,0.6069415590958723,0.21699768075110915,0.4998693047179321,-0.3792368109797641,0.7473279706853864,W,0.023796320302653398,0.04318351770095666,0.06543962032189049,0.06096345870597246,0.039664967092927925,0.0,0.0,-1.0149604252949838,-0.011958782064491944,-0.005991791245979026,-0.0006928614484863244,-0.07411010571513345,-0.1270289633600747,-0.10316426964388385,0.009888753965616098,0.17692635875798865,-0.14430201093482872,-0.05587242427436019,-0.010265940623972519,0.02022518362533814,C1,0.0,0.5962183604418041,0.011548168292102512,0.8416992253441188,0.008246354904983207,0.0,0.0,-0.0019440850545818544,-0.003321883906805285,-0.0,-0.0,-0.0014007064654180704,-0.0003288193558268924,0.0007482901569851001,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.03410905936617331,-0.0020415440606129736,-0.001202934197090747,-0.0028821085835787266,-0.0025563700205327826,0.0,0.0,-0.19299815938331275,0.003321883906793483,0.00014979478115479742,0.0030023996101511664,0.011460325626044893,0.04158800048139991,0.004888829025672911,-0.016522051798944518,-0.028031652720527635,-0.009923103606401841,-0.02263651462524194,0.01714005064530623,-0.033758210904051573,
70,Rb,-0.13202921345187724,0.07735408495412473,-0.08186868678785016,0.1090898796948047,-0.08459610298341032,0.0,0.0,0.3142684563920594,-0.2514635444385359,-0.001798200001794009,-0.014558008464432766,-0.00242109461510267,-0.1503777084347629,-0.10002983873066963,-0.06313077641140516,-0.12092620197394992,-0.007406272433279613,0.40207171525514673,0.06641947561915916,0.8049981446905714,Rd,-0.09295731519390647,0.5967522920887297,0.2812985670178814,0.8415798052574113,0.25930186819137824,0.0,0.0,2.1717371229568982,-0.4636774880255402,-0.07402590007403437,-0.06978600882953281,0.5656441577075586,-0.6718397114981204,-0.1656400007209326,-0.045228744008467735,-0.09118762960661803,0.026261690784052223,0.0,-0.4390678507941242,-0.0926550361343676,Io,0.7405765143094697,0.08104869525468712,0.15421403659841437,0.11430026507323204,0.18079536795191337,0.0,0.0,4.280993488556296,0.052554550292704574,-0.01888110001889033,-0.04332740614416625,-0.16692810240974734,-0.7277779284415681,-0.2591613914861449,0.8765437466646087,0.6059100882510767,0.21896066895627142,0.5012974444395895,-0.3837889253243948,0.7471669719583113,W,0.03181426830166002,0.026550769036535776,0.04129446958214201,0.03744366185338462,0.030777181435603446,0.0,0.0,-0.7628751500519239,-0.0379191059073919,-0.003896100003897667,-0.008781020978548312,-0.07505393306819627,-0.1910564194733141,-0.10033022863676527,0.013724081828544355,0.16755926796212772,-0.24566401818817107,-0.07566208888479452,-0.014425196049450322,0.02812413492516053,C1,0.0,0.5947740755498494,0.011524038022913434,0.8387899926138424,0.00831148482619816,0.0,0.0,-0.001622254090474349,-0.0033262373603020956,-0.0,-0.0,-0.001401686356110652,-0.0003134337396711302,0.0007509747652502082,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.034598016778055546,-0.0019879136787522597,-0.0012004206273992547,-0.0028034881957330446,-0.0024687578691599543,0.0,0.0,-0.19658169161537747,0.0033262373603020956,0.0001498500001548245,0.003004033492663857,0.011723194978394717,0.041833563113476996,0.004956433450622471,-0.01676038311807347,-0.028459493985930732,-0.010158144300691008,-0.02307716514509429,0.017634158864256465,-0.03430849967311785,
71,Rb,-0.1327983086376469,0.07829141285460987,-0.08130565134591956,0.11069282479011348,-0.08420258579689374,0.0,0.0,0.2711996060032956,-0.25212481505318013,-0.0017965631746427134,-0.014194152932184494,-0.001277026673250812,-0.14657608535922617,-0.09940018759544965,-0.06358045560415752,-0.12122593557661157,-0.008180833228089043,0.4004445369159695,0.06488665005537388,0.8044604365212589,Rd,-0.09165364087104312,0.6037239743741862,0.28855062020691186,0.8535790794975572,0.2661728105053091,0.0,0.0,2.19629721617818,-0.4584690715835351,-0.07455737174785344,-0.06958596925292367,0.5712140309474665,-0.6710410549650715,-0.169443456058866,-0.04470808352659538,-0.08940076756714392,0.02498562815079197,0.0,-0.42749910325358953,-0.09135851750921231,Io,0.740734637791801,0.08563855067608067,0.16245046065161037,0.12108062352727786,0.18891817874273806,0.0,0.0,4.303837021781904,0.06170423105249782,-0.0197621949211124,-0.04281325803123088,-0.16231009017084477,-0.7257175589325954,-0.26324117817109643,0.8765441758678854,0.6086025794513652,0.21527521771668093,0.49988203757620225,-0.3735743531729267,0.7477795011260033,W,0.03219231148333988,0.026959019655689986,0.041979772505029,0.03811618580447085,0.03134850689295274,0.0,0.0,-0.7405418096096469,-0.036491749547168016,-0.00389255354506985,-0.008770370917445997,-0.0741952497161737,-0.19025116799302916,-0.10034638176594693,0.013803651545651817,0.16659830348199647,-0.2442490020661728,-0.07622776224592188,-0.014096013647329656,0.028247548131393088,C1,0.0,0.598552682149266,0.011500205877819003,0.8462676142509591,0.008271373850377843,0.0,0.0,-0.0017591972691332338,-0.003317431777007774,-0.0,-0.0,-0.0014047293405799494,-0.00034641139586879177,0.000771895244350716,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.034091296149463005,-0.0021368169759622252,-0.0013671573421085528,-0.003021152620772829,-0.0027295533706257163,0.0,0.0,-0.18893373226736757,0.0026539454216180053,0.0002994271957631478,0.0030003900507077986,0.011365537391982254,0.04258741953650539,0.005004869164992949,-0.016510249887918077,-0.028115815657025214,-0.009816999873709216,-0.022612654114725746,0.016855233340013317,-0.03371121862524353,
72,Rb,-0.13272923236598583,0.07690879626040009,-0.08206318384316622,0.1084960557405406,-0.08489076289598543,0.0,0.0,0.31166762082716715,-0.2530465472464557,-0.0016480684637513088,-0.014439682558005512,-0.002294419970627278,-0.14838565839450968,-0.09884730680492321,-0.06341839284621434,-0.12140941799360451,-0.007556498869846263,0.40249071836296263,0.0661684083365254,0.804783613497928,Rd,-0.09241148057962273,0.5979476948371513,0.2830538723965612,0.8435311639689562,0.26085365491821694,0.0,0.0,2.2153626668363153,-0.4641406406073064,-0.07401325646341206,-0.06977254612033122,0.5665942649698137,-0.6713678615043208,-0.1666969388107422,-0.045002667231239586,-0.09057612830069396,0.026022267504475092,0.0,-0.4358992978117301,-0.09208875237392741,Io,0.740489401620689,0.08202310990446642,0.15611238488915236,0.11571087231787312,0.1827211857673559,0.0,0.0,4.351429847822271,0.05527069321435837,-0.019027699536136554,-0.043203530213581386,-0.1662179800946316,-0.7268655458152853,-0.2603404390311547,0.8765397558928566,0.6068867782365086,0.21774289761437587,0.501565824715858,-0.380857085446911,0.747301696580813,W,0.03183505648476378,0.02652261705736375,0.04127201140550378,0.03741573758219992,0.030577158285831976,0.0,0.0,-0.7585898583801293,-0.037956982086962444,-0.0037456101449067584,-0.008779326995271291,-0.07507852015011358,-0.1899311567529134,-0.10007320354839574,0.013708129530602872,0.166884512497369,-0.2445820839156096,-0.07557632844143364,-0.014296482476543748,0.02809736693838439,C1,0.0,0.5947063651272617,0.011620275055918955,0.8389585857207162,0.008241821640381676,0.0,0.0,-0.001635127531662174,-0.0033295598321824247,-0.0,-0.0,-0.0014021455376063085,-0.00032348187810766745,0.0007755673274973699,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.03472915252884698,-0.0020282572136802327,-0.0012020974195748775,-0.002861283993661143,-0.0026373829249262356,0.0,0.0,-0.19731713659540645,0.0033295598321942538,0.00014982440580138025,0.0030034539720690864,0.011599567629299595,0.041709605727935625,0.005003660177419232,-0.01678148241467865,-0.02848205096417517,-0.010092350968059346,-0.023088119656695057,0.017496962186189964,-0.03431262219043353,
73,Rb,-0.13327581928053028,0.0785823181852405,-0.08133076148645817,0.11126946886402882,-0.08423258806285637,0.0,0.0,0.24621773099617628,-0.2509983642059146,-0.0019453244127746805,-0.01407129996898212,-0.0008963269800799611,-0.14627938890964187,-0.09888465172492658,-0.06383906135588882,-0.12155144232609177,-0.008452802454085166,0.40021729895434593,0.0643130327089793,0.8040572268888371,Rd,-0.09096651519350857,0.6073899105787226,0.29154941952083574,0.860040201208473,0.2690302640393237,0.0,0.0,2.1433555086397607,-0.4556381914872449,-0.07496981006151786,-0.06943379165019314,0.5735212205412497,-0.671365374704972,-0.171295659888513,-0.04442803534980582,-0.08859199053008807,0.024521665301122948,0.0,-0.42256022327047094,-0.09071338480461821,Io,0.7407402929166137,0.08736591188146141,0.16556331426480655,0.12370669173891381,0.19201050585980858,0.0,0.0,4.206993138301968,0.06490195169440618,-0.020201445824949843,-0.04255991547993262,-0.16057057614617717,-0.7253801390965944,-0.26478615137605344,0.8765831655036919,0.6098037135392735,0.21367660021796459,0.49967713523760193,-0.36919504308718853,0.7479757993372156,W,0.032354173713598416,0.02708519527731682,0.04223718435967201,0.03835157020284569,0.03142140834234581,0.0,0.0,-0.7226153525682489,-0.03642456472644897,-0.00404028916497721,-0.008765727849520708,-0.07388295250107822,-0.1911047335514497,-0.10015240367011852,0.013805042668443195,0.16603593118798385,-0.24320164151716736,-0.07630930520944958,-0.013934988276233413,0.02822690709438055,C1,0.0,0.6011522860698023,0.011526559853886188,0.8512079704712255,0.008207702970689583,0.0,0.0,-0.001996242497784674,-0.0033113240660450935,-0.0,-0.0,-0.0014085138258418757,-0.00035751388201176403,0.0007705943196234384,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.03393611244701895,-0.0021934503767528715,-0.0015315009596055535,-0.003105839380133027,-0.002818807080839763,0.0,0.0,-0.18348170197007801,0.0026490592528266637,0.00014964033944911355,0.0029988016327333568,0.011268110606748562,0.04139425445703995,0.005021292018204257,-0.016447510585303214,-0.028004762963918246,-0.009699377361449964,-0.022475499021287804,0.016563667736712192,-0.03358927466902638,
74,Rb,-0.13313836262230974,0.07721601640729782,-0.08200263115201022,0.10908573114886512,-0.08483263520562806,0.0,0.0,0.29568525516546024,-0.25190925949312726,-0.0016472860961474225,-0.014201216224497458,-0.0019170260025530208,-0.14586818925091766,-0.09836194147189167,-0.0636473973355283,-0.12178122845408214,-0.007843926328480508,0.4022775048766362,0.06557174926661273,0.8044016599442815,Rd,-0.09172776847535948,0.6015623364247759,0.2860052590913702,0.8498478729382982,0.2637493711894568,0.0,0.0,2.2267544027082025,-0.46127975221168294,-0.0742776276085121,-0.069620596612719,0.5688455158205687,-0.670617188371292,-0.16857408405124494,-0.044700056744121745,-0.08977016268901135,0.025543916608839957,0.0,-0.43093013849608014,-0.09141262909131327,Io,0.7405271014225312,0.08376998021637601,0.15934693457941165,0.1183447420030938,0.18593793753443877,0.0,0.0,4.3618853805809445,0.057826136084180496,-0.019318173309475502,-0.042950019800881124,-0.16435302928450643,-0.7253710278922387,-0.26191552013059743,0.8765715399194032,0.608049658905501,0.21611722236337536,0.5013723461991615,-0.37645491547544363,0.7475497104529845,W,0.023917670374869793,0.04311203236664545,0.07549703553661051,0.06090585594602171,0.07615938623134855,0.0,0.0,-0.8486533037517644,-0.003988009385117932,-0.008685690325179648,-0.0030018831043639826,-0.026838364035579914,-0.12581976982921755,-0.09976068924294548,0.009914306123401764,0.17563262002544383,-0.1449080129117821,-0.0557503736631412,-0.010224441527481644,0.02030163588444007,C1,0.0,0.5972482116589353,0.011645819311500554,0.8437531599985932,0.008260237118362141,0.0,0.0,-0.0017183429138906334,-0.0033233411542551044,0.00014975328147375145,0.00011545704246291669,-0.0015336208020478293,0.0017660466277307006,0.0007493291630827658,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.03449548526451514,-0.002084024153270148,-0.0012850559240359125,-0.0029441728422150717,-0.002643275877879994,0.0,0.0,-0.19476947493050883,0.0026586729234158906,0.0002995065629475029,0.0031173401468268993,0.011502156015236936,0.04382193499684995,0.005020505392561356,-0.016695201916474858,-0.028424541674328382,-0.009992480061926816,-0.022952450174056192,0.01718608333220738,-0.03411853870961853,
