Iteration No,alpha,fixed_alpha,Rd,W2,W1,Ibias,Alo,Rbias2,Rbias3,
54,0.05,0.05,1.8246265264062573,1.289743804219912,1.2594770280616303,0.6379429589497596,1.7028779719349334,1.3665883425373533,1.4354423413506496,
55,0.05,0.05,1.815744333052888,1.289207402776703,1.2510914446552615,0.6265937579247561,1.7352023858237937,1.3342784773070748,1.43045329866139,
56,0.05,0.05,1.8243944478942518,1.291303875495345,1.2524532831922703,0.6377261518913173,1.7030620118224553,1.3649106069621073,1.4370844957343945,
57,0.05,0.05,1.804980683485156,1.293593040790027,1.260074208257426,0.6438073018852563,1.7242668990144032,1.3810686929651528,1.4207737367082491,
58,0.05,0.05,1.8330383344130747,1.2620465202012263,1.250713739475805,0.6345245977183452,1.7516064996603402,1.3405750260123128,1.4428936847519862,
59,0.05,0.05,1.7997611854643656,1.3139394971789304,1.2750128538815246,0.6328544098117695,1.720450201423614,1.3285251791989017,1.4199146917821797,
60,0.05,0.05,1.8207239762253755,1.2906474296447223,1.255797463030023,0.6388064665361515,1.7405058559049422,1.3375991371754101,1.4349965774142317,
61,0.05,0.05,1.8125823882969458,1.2621088869705928,1.2509028126808939,0.6227460327534152,1.7383040013245992,1.354419288840217,1.427230315094186,
62,0.05,0.05,1.7897722683122044,1.2896960486961384,1.2484249283803945,0.6342453345912038,1.7528090571974093,1.344422370760591,1.4418376256544063,
63,0.05,0.05,1.7771432269423073,1.2795264711516716,1.2935551717574734,0.6521630648283492,1.703756494143274,1.3981646480040955,1.4367015644537926,
64,0.05,0.05,1.8216490652440251,1.2892800700515614,1.2481129906875474,0.6379889318204369,1.7435223878473656,1.3396931339847167,1.4369871804521681,
65,0.05,0.05,1.8206459907146253,1.2889948588743871,1.2490453702652844,0.638198065264546,1.7416720668309649,1.3694572525340751,1.404365799897027,
66,0.05,0.05,1.812222057914821,1.2616994393457024,1.2491555199743984,0.6397986449757015,1.7370937156876523,1.3907818247006338,1.4280179470470549,
67,0.05,0.05,1.7796151306847787,1.2608199314921593,1.2588629706923995,0.633126461552286,1.7537865471363077,1.401779024538745,1.4010934166163995,
68,0.05,0.05,1.7962635195277499,1.2917851804276026,1.2444529861176608,0.6464272365665836,1.715901168966414,1.3854548546136132,1.450952522684558,
69,0.05,0.05,1.8195281738797575,1.2618683195793643,1.2558333485328446,0.6368821786713446,1.695528612300834,1.4008422377937486,1.4314910888328434,
70,0.05,0.05,1.77866384234548,1.2605065116981586,1.2569846000581488,0.6333086523067984,1.7074268382669582,1.4036037030098838,1.4405621499412724,
71,0.05,0.05,1.793973855863303,1.289731392474987,1.252657181263073,0.6318290547218998,1.7182777742230877,1.3803353602576316,1.4136970666573498,
72,0.05,0.05,1.8086331852941893,1.2596795203074675,1.2541281291389257,0.6414554565572,1.7357066550446223,1.391095085178701,1.4266685976486624,
73,0.05,0.05,1.8197999831025637,1.2869321169294587,1.2448980120460278,0.6388659912581076,1.7017620250412075,1.372392022936718,1.438838538886292,
74,0.05,0.05,1.8171002011778625,1.260774067786284,1.2553754042932668,0.6382108689688304,1.6959141069691441,1.3964663948575031,1.4336488835049364,
75,0.05,0.05,1.7858097442050738,1.262640345685147,1.2554069449880971,0.6482825588768271,1.766512792170183,1.4128099388090245,1.405986715995447,
76,0.05,0.05,1.784820285189487,1.2604100419077422,1.2552514583031311,0.6298714562911963,1.7142879468221524,1.4139674201615564,1.4062373393085632,
77,0.05,0.05,1.7687490390985983,1.2918966041648476,1.2450759015495017,0.6379977037373704,1.748003437255743,1.363215984450573,1.4372293196137473,
78,0.05,0.05,1.775418408811911,1.2598776917103087,1.252724201321305,0.6531579079549814,1.7565591588753662,1.405545401278823,1.441194406741233,
79,0.05,0.05,1.810691284635711,1.2925800103097655,1.242904485827179,0.6411531888667714,1.7346455945955677,1.3627108268331296,1.4276194116342886,
80,0.05,0.05,1.767803054490646,1.258123143376442,1.2512724671590265,0.6383889137795259,1.7453827432543692,1.4011971183313927,1.434270156284069,
81,0.05,0.05,1.7747458626715142,1.2585414144744678,1.252299545543479,0.653250454612338,1.7568953633434203,1.4063375982574418,1.442404625004602,
82,0.05,0.05,1.8153835613208007,1.2582680218526607,1.2443679588440162,0.6385722753931229,1.74750789309898,1.363466481177591,1.436638384368494,
83,0.05,0.05,1.815430042986498,1.2858391866125247,1.2416987356179847,0.6402358468209798,1.742100398058192,1.3457628807492485,1.4383980984388933,
84,0.05,0.05,1.7728913841572067,1.2582836577407421,1.2515020852323027,0.635065209291073,1.7580059078342076,1.4069583176951093,1.402126824565181,
85,0.05,0.05,1.772905464890157,1.257897439326865,1.2499542129403671,0.6539482170713706,1.7074152617849283,1.4486536220351451,1.4421271628547172,
86,0.05,0.05,1.7562424127169773,1.2890339563740318,1.248549799250838,0.6439961699236336,1.7352246230455473,1.3941364557008817,1.4304960996109923,
87,0.05,0.05,1.7720548009866974,1.256998443154887,1.251623044253073,0.6541368065234574,1.7569546523349726,1.4072837280517543,1.4430051573518472,
88,0.05,0.05,1.8051876895624834,1.2896160824233123,1.2407714996365975,0.6430298524196857,1.7380786215805288,1.3621918393075012,1.429530854724183,
89,0.05,0.05,1.7657196462375462,1.2557979218916113,1.241473276208042,0.6391261076270035,1.748957198151402,1.4031011658369077,1.4377280552185303,
90,0.05,0.05,1.6615498734026564,1.9041704706974356,1.2395568981304703,0.7075837991446703,1.5854024278529604,1.3016409254780188,1.3267865455481422,
91,0.05,0.05,1.8118614282682242,1.2437388803356597,1.2438943552205877,0.6266469699148044,1.7394022117084014,1.3628684873359551,1.430140520906661,
92,0.05,0.05,1.785098857418,1.2486043559145363,1.2334533123432294,0.6339227458415013,1.755785134108967,1.3946168369216059,1.435354881429146,
93,0.05,0.05,1.7884359812598734,1.2129788191590047,1.2521639604141204,0.63313180821138,1.7197507092275397,1.4215720781801289,1.44760931468368,
94,0.05,0.05,1.836075718470758,1.268653252715113,1.2435626293563018,0.6513018636137342,1.7270981799091742,1.3558026462977055,1.4544233260611659,
95,0.05,0.05,1.8009335640108577,1.2706907340084153,1.2436500766132197,0.6483274777873521,1.7346575774226465,1.3589225131186042,1.4616674231622535,
96,0.05,0.05,1.818814469332976,1.2429440366250883,1.2444520106753478,0.6417234975776224,1.7519212780070972,1.3684516218545746,1.4382714439556499,
97,0.05,0.05,1.772145444052612,1.2426398482933068,1.2442220715765122,0.641767058359272,1.753072411388571,1.4040812289229232,1.4389528257875122,
98,0.05,0.05,1.815947433381012,1.242297623160571,1.2505833263850763,0.6429525504325629,1.7513363665927828,1.3683586827499166,1.4374995465791962,
99,0.05,0.05,1.8267768323685734,1.2647175867771254,1.2702049420828057,0.6408410913977421,1.7189950921908326,1.3535108692635751,1.4165300396080385,
100,0.05,0.05,1.7939464203562334,1.211172063248304,1.2522495942609315,0.6501212030586596,1.7324997802081379,1.4262394765287898,1.4596196925866007,
101,0.05,0.05,1.800964323972274,1.2391469225368656,1.2388830803776187,0.6336783896841744,1.7341962883546975,1.400893795358222,1.424967085732533,
102,0.05,0.05,1.8152532967349553,1.2409069343739632,1.2490775007654298,0.6615486079427708,1.7525809812825017,1.4070239201383772,1.437738303955034,
103,0.05,0.05,1.790275122729681,1.2653187109630235,1.241478759250368,0.638981948072046,1.7297847308420362,1.3582176150781917,1.4564758347262863,
104,0.05,0.05,1.8051500685127349,1.2386261997226211,1.2484650510649122,0.6485423670150701,1.7442606424700884,1.3989162472291468,1.4331349502654955,
105,0.05,0.05,1.7694730767918634,1.240501184974125,1.2391574333969324,0.6439810644024537,1.7546568925772192,1.4130818756351986,1.4387572346232282,
106,0.05,0.05,1.8077713612052926,1.2386021984283673,1.239000637367386,0.6481857284682343,1.745788042372399,1.4068756073521556,1.4324659265405812,
107,0.05,0.05,1.8037171626667585,1.2370841247661872,1.247983821955856,0.6498723053938062,1.747506401503564,1.3998838719438107,1.433643712764478,
108,0.05,0.05,1.773379447839379,1.2397112084222244,1.2491368330184083,0.642586882740391,1.7196710256745575,1.4126836275396344,1.446731665978616,
109,0.05,0.05,1.7885855122243062,1.2344766800804285,1.2398940459934604,0.6409975197707339,1.772597721289059,1.3607040733619733,1.4575746723352103,
110,0.05,0.05,1.8054261194018062,1.2371164464168949,1.238982321730552,0.649704297191732,1.7494060039870458,1.4053553361361513,1.4341471803238772,
111,0.05,0.05,1.813240787331655,1.238106204307541,1.2465663609842843,0.6471214938788612,1.7083149208026407,1.415120563988102,1.4374671272652524,
112,0.05,0.05,1.8216456791305837,1.259989019227568,1.2393202489408544,0.6457209011497131,1.7263857564416427,1.3577770950526753,1.451780999484991,
113,0.05,0.05,1.7801360040921554,1.2599520807047142,1.2395908773178497,0.6457094869211092,1.7276138020069185,1.3857740399428498,1.4530605263305119,
114,0.05,0.05,1.795142555361726,1.2639832313765909,1.2386849904431534,0.6551437573623637,1.742917523545746,1.3987255015904025,1.4297547995054105,
115,0.05,0.05,1.7871247633264284,1.2610866236951783,1.2375706282433747,0.6427998098619189,1.7348011661200096,1.3647646017629054,1.457929236249772,
116,0.05,0.05,1.7729911796275937,1.237828076928922,1.2466829219016637,0.6629008360791978,1.7685766356779524,1.418861076040233,1.4468735614592076,
117,0.05,0.05,1.7718119833780497,1.236485338685578,1.2478658732201622,0.6634603342155234,1.7234464179794222,1.4529454867997464,1.449144064438851,
118,0.05,0.05,1.7705107321230118,1.2366805077946426,1.2479814854336175,0.6461950610838073,1.7714456802366036,1.4140728834959508,1.4103524380663788,
119,0.05,0.05,1.7858406729581728,1.2310459454244262,1.238751746038363,0.6446118480392065,1.77734313497924,1.3619319618846495,1.4601794710604286,
120,0.05,0.05,1.802332366334017,1.2337213884210414,1.2440539540571525,0.6536582421802991,1.7494955050879908,1.4094053132606568,1.4338348536296806,
121,0.05,0.05,1.7940223518463523,1.2320686856244576,1.2348855057484043,0.6570643706646062,1.7433571855893137,1.4075612769451755,1.4654843884341966,
122,0.05,0.05,1.7847039821901922,1.2587279218941996,1.2385678206864392,0.6612261841898226,1.737820428662394,1.3951782427407604,1.4612937156602726,
123,0.05,0.05,1.783043455201328,1.2291591745524353,1.2389019856698809,0.6463391042097314,1.779950811777826,1.3624627580157083,1.4613842506165649,
124,0.05,0.05,1.8025293058342526,1.2320350947642027,1.2380516097629193,0.654897745307151,1.7545710193071224,1.3738974134178412,1.47399707777634,
125,0.05,0.05,1.810345578130278,1.2006201576256745,1.245415895994322,0.6694747755055371,1.7639502464583763,1.448635027018764,1.4428531378512188,
126,0.05,0.05,1.8258864451651458,1.2286846181731856,1.237991706629194,0.6627357642579114,1.7394772344951588,1.395087954670068,1.4621278756807319,
127,0.05,0.05,1.7799984782729426,1.2565888614499698,1.245490658799522,0.6639629480512292,1.7793908462156744,1.3622275963457922,1.4609969198778134,
128,0.05,0.05,1.8097871664285288,1.2527473363289967,1.2349738758794528,0.6688236720434102,1.7627502048455892,1.3901340588347553,1.4502011591723194,
129,0.05,0.05,1.7839301905624436,1.2277769488437205,1.234286313243212,0.6473585510797362,1.783465780656361,1.4020440115880786,1.4247590324298898,
130,0.05,0.05,1.7823082318196128,1.2266628291465074,1.2373432460485867,0.648473664627963,1.7432355087413316,1.3965695991025844,1.4620144185541049,
131,0.05,0.05,1.7751104739188337,1.2252473956821526,1.2371831569554552,0.6521527527915435,1.7753826951561098,1.3918218431310558,1.4553483631045745,
132,0.05,0.05,1.7745991904528753,1.225087392499693,1.2363987744852236,0.6526489613931241,1.7756291873061258,1.3918809489919364,1.4567543722442686,
133,0.05,0.05,1.8076460062022706,1.2232275058121476,1.23649038430504,0.6562189354053937,1.7670717890355614,1.3881645855019478,1.4505394240550928,
134,0.05,0.05,1.8250798673368724,1.225411032023867,1.2369744898279018,0.6654938027471411,1.7433239067555546,1.3973134691607858,1.4631777241097588,
135,0.05,0.05,1.7811251901562224,1.2264080261822088,1.2365435762012313,0.6657895136000768,1.785252641941982,1.3979876014576835,1.4630078965128237,
136,0.05,0.05,1.8074544823849479,1.2225952060990746,1.234307599418669,0.6573985781458568,1.7669382339898578,1.3913457790918988,1.4498785423457576,
137,0.05,0.05,1.7579411331948138,1.1973359285347778,1.244588834482443,0.6566520838469594,1.769397743169791,1.451369445606576,1.444725242391879,
138,0.05,0.05,1.837696555656367,1.2203003145592595,1.235400845745217,0.6614180192824356,1.762161748226282,1.35693097842202,1.4765379778787093,
139,0.05,0.05,1.8061562540966918,1.2210264820462633,1.2357093073596945,0.6581759953813968,1.7714917042819294,1.3884462928277848,1.4512926857257122,
140,0.05,0.05,1.7870641393613966,1.19543520997338,1.2442291802164067,0.6648225168497772,1.7519893140142513,1.4365305401836548,1.4687317803106807,
141,0.05,0.05,1.8066816371530985,1.2389708396880597,1.2575185539499711,0.6731269812506402,1.7695122104547676,1.3715282522252223,1.454787898822764,
142,0.05,0.05,1.7866035209362614,1.223919804380609,1.2430411208748564,0.6654052991248329,1.754346726523532,1.4354847340957007,1.4344883465558553,
143,0.05,0.05,1.7878523199220535,1.2235250415939085,1.2353056799324773,0.6652944888605088,1.755141328301649,1.406411287824055,1.4721050405802092,
144,0.05,0.05,1.813838712752119,1.2204722480569092,1.2357094424104218,0.672324105068301,1.781275423293762,1.4250675218583748,1.425014786369775,
145,0.05,0.05,1.7967395004419642,1.2434589231822955,1.2407979843229753,0.6641309724409761,1.7631385578707448,1.385290592946765,1.445302003661395,
146,0.05,0.05,1.805400660800524,1.2190984420424094,1.2352112601855219,0.6755382651241824,1.7742171190985812,1.4199866416855786,1.4525294508521072,
147,0.05,0.05,1.8131456218274264,1.2195985314918372,1.2351752144832282,0.6731217152350979,1.7823702849012941,1.395988787952241,1.4581986380175946,
148,0.05,0.05,1.7972662193069815,1.2171193910737208,1.2348053949869242,0.6645243469516385,1.766850829190581,1.4154581271503244,1.4472531618646658,
149,0.05,0.05,1.776211268798495,1.2373792547199898,1.2339186472088985,0.6601432834639109,1.7805653890500956,1.3759208025575675,1.4610786713924682,
150,0.05,0.05,1.79690919324476,1.2163908451203198,1.2346621843522665,0.6653176022717977,1.7667681497404841,1.3870064341378154,1.4788598119891485,
151,0.05,0.05,1.78983577129796,1.2405936552244048,1.232388341644259,0.6682632660734604,1.7593326937165374,1.3871547852893884,1.471432352309993,
152,0.05,0.05,1.8293688066023053,1.1913184484293067,1.2423092686713657,0.6692555690102276,1.7576438015364815,1.406077803424642,1.4698719254371924,
153,0.05,0.05,1.788714231211205,1.2143778039511288,1.2344653736230657,0.6692480008873687,1.7618609156450136,1.4110794132521238,1.473237445417469,
154,0.05,0.05,1.7894538799454311,1.2138580437907132,1.2342912431842727,0.669485151698277,1.7618402652598892,1.411214166635816,1.4735449542835424,
155,0.05,0.05,1.8035534680186245,1.2155819522030722,1.2349079101425928,0.6638486186900772,1.7782637230863345,1.3917689783706582,1.4531250959941535,
156,0.05,0.05,1.7819067518802585,1.2366774705394823,1.234016002397342,0.6729036082674881,1.7927745851086228,1.4069668601919396,1.438199160201908,
157,0.05,0.05,1.7692915252738313,1.215973444014296,1.241602868447303,0.6770679045990118,1.7462213507559488,1.457665044502398,1.4586121988132783,
158,0.05,0.05,1.602978540194846,2.2661094770247923,1.2357682869856152,0.7742061472451632,1.5429680923794027,1.2659681392382023,1.2932405077750573,
159,0.05,0.05,1.7780661447548263,1.209110421462529,1.2315676949710284,0.6648618863925931,1.7905843970447688,1.4380987082355308,1.43113479873264,
160,0.05,0.05,1.590912731965164,2.332018795920366,1.2268596968297847,0.7807433162523353,1.5334845652225553,1.275615887142477,1.2837845270162083,
161,0.05,0.05,1.5912697830133593,2.297908324959312,1.2259945238387568,0.7806081262854377,1.5438564255913576,1.2763738269759803,1.2931661870176556,
162,0.05,0.05,1.80295209316955,1.2482395904744974,1.2550428935716875,0.6800662994626376,1.7504839533390537,1.3765939569368881,1.461475315010428,
163,0.05,0.05,1.5988008622391323,2.2779714537702107,1.2345581603312894,0.7784725185767383,1.5466901811173248,1.2689680189007075,1.291030137603228,
164,0.05,0.05,1.7600098918640545,1.2463196780239412,1.2305429199599502,0.6699276213622908,1.7805423031748215,1.3991629081727,1.456059372046068,
165,0.05,0.05,1.8030770049691378,1.2234925193891821,1.2390766834215876,0.6814155243754003,1.7485843076811418,1.427097535264072,1.4589938152807673,
166,0.05,0.05,1.7944324620935792,1.2459259228724564,1.2306182384409243,0.6835594048825981,1.7804393748281564,1.3979214783953944,1.456909295585819,
167,0.05,0.05,1.77861595173689,1.2222894930051906,1.237309548860836,0.6757128890992549,1.765467105207373,1.439806169794538,1.4418417525806777,
168,0.05,0.05,1.81014276409867,1.2427562244670687,1.227381097662483,0.6806055606741989,1.7623266228907644,1.3947669392921989,1.4656982300184127,
169,0.05,0.05,1.777907725053358,1.2216705616386792,1.2380254336272916,0.6765849526742128,1.766871445769956,1.4393296125150914,1.4424005375827993,
170,0.05,0.05,1.8094030895897981,1.2466588101352565,1.2307909760055686,0.6789708965885268,1.7594552258511218,1.3796803572474439,1.4684045883454708,
171,0.05,0.05,1.802241967286676,1.2453361133595329,1.229983905613597,0.6817261716231876,1.789196449499618,1.4034386565386283,1.4328353365897892,
172,0.05,0.05,1.8115076087675597,1.219714649475995,1.2312869900141563,0.6812400546061425,1.765174785583983,1.4378062563219869,1.4374532274073564,
173,0.05,0.05,1.7647329842994925,1.2445930239937257,1.23055753918571,0.6825159743382457,1.7906722782760691,1.402890492077524,1.463058563799473,
174,0.05,0.05,1.7944714096318901,1.221074227454358,1.2309627925610664,0.6851394949614082,1.7848989439128773,1.423541629629053,1.4548278805782169,
175,0.05,0.05,1.7844296612110466,1.2205905769265508,1.2365327269570614,0.6736972481125707,1.7742209759513032,1.4166274399178902,1.4477207873219478,
176,0.05,0.05,1.7822396845387114,1.2417126765900837,1.2262137345335506,0.6787108665907332,1.7686597277210732,1.4000222727403469,1.471783597206791,
177,0.05,0.05,1.7715093613376192,1.2198181730987094,1.2299221696271359,0.680025296187601,1.7620542307502605,1.4362327501259535,1.4694267569488926,
178,0.05,0.05,1.7710554560769745,1.244406989681652,1.2294054631727007,0.6797990167508394,1.7627053706341722,1.4086611183542173,1.468613198655913,
179,0.05,0.05,1.7785023015743953,1.2194142389467093,1.2295633719451562,0.6767687603331796,1.7696242516077203,1.4428605807287211,1.4437723369778692,
180,0.05,0.05,1.786436875354904,1.2400641670183319,1.2305168722282223,0.6909857459736364,1.780629938678159,1.3950574861972305,1.48096784775653,
181,0.05,0.05,1.7837997725071624,1.2186394769577273,1.2365256867840237,0.6753434916585048,1.776558049749799,1.417491409799793,1.4480189057803725,
182,0.05,0.05,1.7704029435442934,1.2435467046353923,1.228579726055406,0.6658534358667084,1.7616222375397692,1.4092956255654077,1.4387566747130798,
183,0.05,0.05,1.769071312923127,1.218226308937025,1.2341212155776988,0.6807793886477231,1.7602772829300122,1.4365193940586716,1.4680685556976085,
184,0.05,0.05,1.793717714355545,1.2412119626835119,1.233364192595351,0.6884702424578545,1.7467348833275211,1.4350552974711033,1.4531935503237507,
185,0.05,0.05,1.7568713672143794,1.2410707446175515,1.2282690372585077,0.672988100581494,1.7845338322564097,1.3999965110233565,1.4578778082392407,
186,0.05,0.05,1.7700694566756383,1.242717273923031,1.2281416606102773,0.6808320694161909,1.762778642293897,1.40975193612988,1.4692408958551617,
187,0.05,0.05,1.7689537982215944,1.2382055802275018,1.245105438674451,0.6851396983831017,1.7890142363596755,1.3956216996139987,1.4610412767553334,
188,0.05,0.05,1.7693644383114824,1.242525952835239,1.2290805283999229,0.681779246839039,1.8014679856627314,1.4087680151222262,1.4391050087411306,
189,0.05,0.05,1.7830346983448886,1.2438280671875208,1.2351679099853028,0.6912141585586752,1.7773815806780697,1.4185300607274602,1.4485617989253494,
190,0.05,0.05,1.786817551011828,1.239253021662248,1.2258869258659775,0.6781535219832585,1.7790283019162263,1.4030566898428922,1.4503481883888412,
191,0.05,0.05,1.77509586153766,1.216625938413982,1.2350055535226803,0.679914943916837,1.7710227725593166,1.44198049568077,1.4433597735182164,
192,0.05,0.05,1.7842469329659496,1.238710463639468,1.2274748464527192,0.676940212641142,1.7775844924840665,1.39688828472636,1.4529519584035961,
