Iteration No,Rb,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,Rd,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,Io,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,W,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,C1,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,C2,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,
30,Rb,-0.12290485627813251,0.08301467661384557,-0.07784575576168455,0.11576574840919526,-0.08013001013692517,0.0,0.0,-0.8072703258047493,-0.253189792663477,-0.002857628439106223,-0.015539402823073808,-0.0032327733589736715,-0.165289889400548,-0.11963461802662043,-0.05815683505267992,-0.1130823558003466,-0.005832158755337646,0.39116496573629167,0.06963920560660607,0.8096299920653885,Rd,-0.10418106957951767,0.5637416071765866,0.2541342831455244,0.7861497716575626,0.23322981866160591,0.0,0.0,-3.2441092282731274,-0.4724880382775086,-0.07129030948115411,-0.0699273127038074,0.5469603848492328,-0.6625666274459328,-0.14427854709622145,-0.05055998159923982,-0.10313068947239036,0.029806970456971917,0.0,-0.49283982349625083,-0.10392575108054733,Io,0.7365649628980862,0.06664372596046385,0.12553998640439443,0.092936106328271,0.1514907721765391,0.0,0.0,-4.393722618622278,0.019271664008508417,-0.01609296015713938,-0.04406696322959433,-0.1810353081019595,-0.726034850664481,-0.2401717604138701,0.8755548917074452,0.5875149536880965,0.23454556630841233,0.4935363420683705,-0.4336939800072125,0.7443019423285033,W,0.02429291299872217,0.047330530719634105,0.08191816954397078,0.06600344101622381,0.08415260100725784,0.0,0.0,0.5472029168524474,-0.0,-0.010076900285304185,-0.0025512452396106084,-0.02387278788157679,-0.12927557646341697,-0.10925558787929494,0.009981096691112003,0.19138625664405493,-0.14770936165863133,-0.05612580022156042,-0.01194945459838676,0.020508629370654393,C1,0.0,0.5773023370380802,0.01143408485030586,0.8050605005241246,0.008286537192875882,0.0,0.0,-0.001492334253770336,-0.004651780967571404,-0.0,0.0001159656927133185,-0.0016163866794868358,0.0005937285325415516,0.0007521036338688446,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.033414757800623196,-0.0012825168714572935,0.0,-0.0017884973058717008,-0.0012872290785133163,0.0,0.0,0.1800642578114696,0.004651780967571404,-0.0,0.0030151080104474028,0.011936393940788395,0.040866189033277205,0.0036602376848038835,-0.0161754541223695,-0.026764744703090166,-0.010554219111219763,-0.022073492936496256,0.01935653374019822,-0.0332209071266294,
31,Rb,-0.12359121596614663,0.08385662061131735,-0.07675423937413832,0.11712392205526487,-0.07928361875974779,0.0,0.0,-0.36948343114133386,-0.2549157583080039,-0.003005981904003291,-0.015058112731987866,-0.0018637013108152346,-0.161618079690171,-0.1187927188019376,-0.058697681738738385,-0.11327050299415262,-0.00680713440945729,0.38927213385782844,0.06801857431502858,0.8090705400122422,Rd,-0.10274919845886166,0.5697175441646126,0.2620339401584438,0.7957338699055648,0.24051788932620694,0.0,0.0,-1.654150494956043,-0.4686732431391857,-0.07199326660055416,-0.06949898183991868,0.553022302292345,-0.6606291480838902,-0.14822278560571078,-0.050020219675305254,-0.1009792229685947,0.028143922460572686,0.0,-0.4789165118572244,-0.10247398139776227,Io,0.7360933099071613,0.07205022951926943,0.1350276936530703,0.1006337413165336,0.16099181301672996,0.0,0.0,-2.019533009590555,0.029872940426719487,-0.01713409685275041,-0.043321032013553695,-0.17518792321551388,-0.7215422545594521,-0.24501777650857287,0.8755915830044381,0.5908820953665507,0.22974494715899335,0.4918300423931637,-0.42126118177615657,0.7450534356363855,W,0.02308204742629687,0.04700780414758002,0.08131545441892185,0.06565657367103216,0.08340539710505772,0.0,0.0,0.022007780271981307,0.000663843120592194,-0.009919740283172414,-0.002548296000799213,-0.02373113002423858,-0.12776212731059028,-0.10759432897576955,0.009961250971454163,0.18813075590841838,-0.14621192123962481,-0.05654585890781632,-0.011552982242692581,0.020432643751013176,C1,0.0,0.5790338944730082,0.011403037611937906,0.808746169702603,0.00816273750736721,0.0,0.0,-0.0015438476275492989,-0.005310744964749345,-0.0,0.00011583163640370528,-0.0016152078027012746,0.0004989991834168222,0.0007731627719604347,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.032821307943729824,-0.0014675145302991332,-0.0003145665548001338,-0.002049701695676548,-0.0015355644815846414,0.0,0.0,0.04351705631581231,0.00331921560296097,-0.0,0.0030116225463975733,0.011430701372913282,0.04035206783231207,0.003741110186931768,-0.015904718138202177,-0.02643684798600413,-0.010152449852726128,-0.021561873541467835,0.01842528468786806,-0.032552386812485325,
32,Rb,-0.12381273637744762,0.08207323379476518,-0.07811482879832983,0.11443301705993432,-0.08050861458294012,0.0,0.0,-0.7094096144162427,-0.2558874095398098,-0.002707047798948929,-0.015537204648180055,-0.003105150326531266,-0.16468028325755157,-0.11755417141854756,-0.058571495833140516,-0.11392746109627964,-0.0060992117392113755,0.391944095128399,0.06936186141440939,0.809463935230615,Rd,-0.10332226009953602,0.564398408946227,0.2562260498836868,0.7869290604664224,0.23507870744588302,0.0,0.0,-2.922414136077734,-0.4744579051883907,-0.07143598358325816,-0.06991742091680202,0.5478727236142955,-0.6635117908197478,-0.1455014850926788,-0.050214228541845575,-0.10219266949143181,0.0294490550459657,0.0,-0.48827659977716414,-0.10311886653580553,Io,0.7362073481554134,0.06793405259663304,0.12799538212739253,0.09471904834626478,0.15416714684401023,0.0,0.0,-3.9844104597940766,0.02332307118200624,-0.01639267833804163,-0.044060729599315104,-0.17985030691306494,-0.7266027954266803,-0.2417755943503827,0.8756061961485931,0.5888970979807727,0.2326508586842547,0.49401845768089325,-0.42943175622214685,0.7445642173699737,W,0.024646563447503638,0.04704576890658707,0.08148725614604675,0.06559494523327439,0.08365159353063227,0.0,0.0,0.4227952486390482,-0.0,-0.00992584192945091,-0.002666833633648133,-0.023971760520874505,-0.1291770359029595,-0.10858095321645318,0.009934554357547963,0.19022991771963363,-0.1469128931187137,-0.056064266999570504,-0.011762661653805746,0.020393768400404428,C1,0.0,0.5758322934751151,0.011372138730682449,0.8028710898328748,0.00822009878624975,0.0,0.0,-0.0016679399414256065,-0.0053309876987452974,-0.0,-0.0,-0.001614678169804675,-0.0005869000639395651,0.0008020753700207287,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.03344200373661492,-0.0013385091534260326,-7.842854296724529e-05,-0.0018662557048980345,-0.0013700164643654146,0.0,0.0,0.14806197980002042,0.003998240774050096,-0.0,0.0028987322104777878,0.011923777253891635,0.03972828872906284,0.0037597282969596434,-0.016196619426536663,-0.026837415777879535,-0.010486655606101979,-0.022100785405517798,0.019173453848590736,-0.033235709028457405,
33,Rb,-0.12347054890138048,0.0852981088687278,-0.07614894860735268,0.11954745426292299,-0.07865827969716045,0.0,0.0,0.001848833866605567,-0.24999340386796334,-0.0030025882310481715,-0.014923249381381464,-0.0008756907010381273,-0.15948324883780848,-0.11890559144535871,-0.05929391467510084,-0.11286537910237858,-0.0072636993369498,0.38831176166455367,0.06680181059578817,0.8079461509806135,Rd,-0.10118132867214168,0.578579402588537,0.2686541226282471,0.810893648004216,0.24709577234070046,0.0,0.0,0.23818505092999306,-0.4597504023640485,-0.07266263519153643,-0.06952614634271137,0.5590659632785375,-0.6619522140068226,-0.15267627039504061,-0.04932392982852259,-0.09895628722803933,0.027000923742182506,0.0,-0.46689937721422275,-0.10090052941539075,Io,0.7396501765540946,0.07672245932057858,0.1432927310931064,0.10752846479492673,0.16916806490079028,0.0,0.0,1.0149202635793362,0.036278726154991905,-0.018015529386331698,-0.04291880248444275,-0.1707596867028852,-0.7216746306990013,-0.24996266339579065,0.8754220507374265,0.596285953940746,0.22716176041347974,0.4910339939210805,-0.4103008143835458,0.7451176092509958,W,0.02307129813200982,0.04695597865065044,0.0812044804651077,0.06580999021616564,0.08336641202164947,0.0,0.0,-0.5045216158911628,-0.0006596132028163303,-0.009758411750933227,-0.0027764184895689003,-0.023643648928095666,-0.12898446782370082,-0.10675411094028549,0.009922167173457593,0.18671097756495886,-0.14530738305778057,-0.056807566811352295,-0.011164648010430414,0.020266011906572363,C1,0.0,0.5858562900670545,0.011374946679941796,0.8210923896240483,0.008198644220232363,0.0,0.0,-0.0015748098466078298,-0.004617292419714312,0.00015012941155774224,-0.0,-0.001626282730495595,0.0005350988222612668,0.0007454896015542124,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.03245623296536795,-0.0016043531448701291,-0.0005529487969345017,-0.002248541459496006,-0.00170466860025547,0.0,0.0,-0.08355495503467944,0.003957679216909699,0.00015012941155774224,0.002892102593287923,0.011258880441954732,0.04026197636730432,0.0038019969678470275,-0.015732014458145316,-0.026225539640903444,-0.009902008521395141,-0.02125822631291329,0.017723878716569687,-0.03221475881102368,
34,Rb,-0.12483583166659129,0.08317577326230423,-0.07765606153947344,0.11628397597788821,-0.08010773722721853,0.0,0.0,-0.3759608609972469,-0.2517673404755652,-0.002854966213738142,-0.015056281538556265,-0.0019971390982308173,-0.160212513599852,-0.11735059539933772,-0.05894942702388217,-0.11444035975706159,-0.006760882731490168,0.39095592223969733,0.06813509232485454,0.8087861927294273,Rd,-0.10204141018899654,0.5719425832815945,0.2622367306090076,0.7996049210784224,0.24096989371781727,0.0,0.0,-1.6625853361810987,-0.4670946711454694,-0.07212546224157193,-0.06960634772828668,0.5537068149875372,-0.6617458060407996,-0.14948706594523536,-0.04960176597432546,-0.10031322184139727,0.028259157623982845,0.0,-0.47780574039326335,-0.10170988180848894,Io,0.7359203223422276,0.07167314464592185,0.13461957577918163,0.10020271412425136,0.16037714496348107,0.0,0.0,-2.046274610248138,0.028489462211714053,-0.016979535902711222,-0.043431581361243414,-0.17512413467707214,-0.7219387809013972,-0.24494687736463172,0.8758166779311733,0.5910731248069299,0.22963687898336857,0.4931692359777859,-0.42022634862366964,0.7453330960102791,W,0.03152419991580822,0.027968850274297095,0.043509424550489874,0.03910188010118737,0.0343549831701061,0.0,0.0,-0.07835653768331628,-0.03975273796981741,-0.004357580010444675,-0.00880213382254261,-0.07589128573318075,-0.1956583066289585,-0.10523069787619879,0.013773009445156907,0.17680007675041337,-0.2546155097647254,-0.07803729508671181,-0.015903922169924003,0.02820137631962619,C1,0.0,0.5814426915695298,0.011408438625355321,0.8128865573123127,0.00816436070631294,0.0,0.0,-0.0015239165608578226,-0.0053003650626431064,-0.0,0.00011581755030051141,-0.0016226755173265812,0.0005074739243382508,0.0007496843828686236,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.0331731580652448,-0.0014805363565679067,-0.00031471554828768817,-0.002069865387107141,-0.0016167050903538797,0.0,0.0,0.04415570102491486,0.0033127281641563548,0.00015026137965357057,0.0030112563077145447,0.011608371008533533,0.04165216152107016,0.0038233903526632726,-0.016044846054683197,-0.026672879795985018,-0.010241238620365902,-0.021821511424373878,0.018562394902367135,-0.0329401321766208,
35,Rb,-0.12478951458040465,0.08266567816558039,-0.07791064254659812,0.11549839064828374,-0.08037013881821085,0.0,0.0,-0.45955129691249685,-0.25215492929708666,-0.0027052576682613156,-0.015292344443836729,-0.0023701027751402513,-0.16164501038957918,-0.11700442645061583,-0.05889973035595031,-0.11446370542285894,-0.006561115962563816,0.3916429632007977,0.06847636868141853,0.80891426438231,Rd,-0.10211812761470838,0.570264310334757,0.2607765906428622,0.7967588429613671,0.2395757102862453,0.0,0.0,-2.008795439735305,-0.4684773160098517,-0.07198991239473693,-0.06974235875145991,0.5522339466078238,-0.6629617272861704,-0.14873274397399552,-0.04966194673414471,-0.10061644023140869,0.028575824852167125,-1.536276481502643e-05,-0.4801492161327765,-0.10185360502998785,Io,0.7359480999633888,0.07069791664297062,0.13302200523597815,0.09877733753172463,0.15880170142372277,0.0,0.0,-2.59218332043798,0.02720618973994417,-0.016832714380401792,-0.043675862540360724,-0.17638554337100495,-0.7240358320402822,-0.24431805386307542,0.8758174906919326,0.5908517489675084,0.23018859378298648,0.49372853533703726,-0.4222474411049896,0.7452365580701925,W,0.03216624133594764,0.027934252548384157,0.043475868141546234,0.039029029760561273,0.03432895376657889,0.0,0.0,0.010921477753653416,-0.039150370601392565,-0.0043584706877768855,-0.008804683164630775,-0.07621751555848118,-0.19589523920619098,-0.10539406420230872,0.0137031061397718,0.17727658516962919,-0.2543015275743393,-0.07784312927228443,-0.01591672170676197,0.028113438492442012,C1,0.0,0.5801663774694411,0.011478258135017294,0.8105937602272434,0.00823894890398123,0.0,0.0,-0.0014231068980668238,-0.004644959223894632,-0.0,-0.0,-0.001621649267193578,-0.0005676743848769518,0.0007506699729446642,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.03323199029585881,-0.0014497763364754433,-0.00023585461920378836,-0.0020255907575877537,-0.0015347061683872536,0.0,0.0,0.07119139158999846,0.003981393620482797,-0.0,0.0028962773567851392,0.011725771624374609,0.03956264133512782,0.0038284168620511243,-0.01611296273676813,-0.026799460009304846,-0.010307946144233873,-0.02195339090786364,0.018720947283073587,-0.03302944959493796,
36,Rb,-0.12361279790732982,0.08332873869506065,-0.07643633326241685,0.1164141580580309,-0.07898113525458957,0.0,0.0,-0.060304001318217976,-0.2561424284963381,-0.003005376618763977,-0.014935516774671575,-0.0013656097261058803,-0.16073288008541406,-0.11714451461652164,-0.0592927506861188,-0.11315358453818405,-0.007006315214959498,0.3897871009061597,0.06743199518284734,0.8086148598091163,Rd,-0.10158474163744115,0.5719993080569425,0.2657935588599186,0.7991098737364337,0.24407195950981284,0.0,0.0,-0.11367148003560099,-0.46770942138423083,-0.072429576512372,-0.06946751988218572,0.5555548658536826,-0.6623911120739417,-0.15053605888074886,-0.04946270000488124,-0.09940246592733189,0.02730623567070903,0.0,-0.4711684277020822,-0.10121776161819737,Io,0.7394149780948782,0.07534259422940472,0.14113141533296106,0.10525713949926749,0.16735900044715032,0.0,0.0,0.444661017748569,0.03792238551764673,-0.017881990881683033,-0.043069862326951855,-0.17293584986238603,-0.7223274241808364,-0.2500877151013381,0.8754513351203592,0.5969477846574879,0.2269611370229591,0.4920585873276657,-0.4138784534786837,0.7450622329866493,W,0.03146865181412364,0.027823613636576625,0.04310378793250731,0.038870893839978306,0.03369861770861414,0.0,0.0,-0.43508736131022513,-0.03725708050855504,-0.004357796097213105,-0.008799219185088922,-0.07597755930780384,-0.1953684564079998,-0.10453546879732835,0.013843787756456246,0.17482042264970712,-0.25277915776733495,-0.07846544755585763,-0.01574190983277075,0.028336308840106975,C1,0.0,0.5783560137941277,0.011347249473998056,0.8079904899320789,0.008100629256876185,0.0,0.0,-0.0017246399626385529,-0.005322440072650721,-0.0,-0.0,-0.0016139024035760918,-0.0006326159899594277,0.0008223290751681484,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.03264872625715034,-0.001553650880641598,-0.00047280206142708405,-0.0021705231834352945,-0.0017821384365182286,0.0,0.0,-0.0626262576737281,0.003326525045411132,-0.0,0.002894479995088329,0.011421463163932055,0.03924927388115475,0.0038624547469905076,-0.01581460476345834,-0.026436259034822305,-0.009949302035556336,-0.021420788387243185,0.01799742062897203,-0.03237880008753873,
37,Rb,-0.12409123140580658,0.08251144605462736,-0.07752170056140613,0.11536050389701745,-0.07998432695780079,0.0,0.0,-0.25353413395825436,-0.25295109612141664,-0.0028546573735142335,-0.015054921511735334,-0.002247482819238387,-0.16087119975916936,-0.11617148581255031,-0.059423666497287794,-0.11382527978084907,-0.006546146323745137,0.3920710354215722,0.06813755428590997,0.8083313279531573,Rd,-0.10120156156249638,0.5727298579242696,0.26376285922720216,0.8007422989929817,0.24238165476886195,0.0,0.0,-1.0935705293669367,-0.4680591148703436,-0.0722679050871574,-0.06960006021967607,0.5543790954131446,-0.6626194362688745,-0.1506454429753466,-0.04922656532634267,-0.09950464337388343,0.028088311521753118,0.0,-0.47432781211249453,-0.1009406672293083,Io,0.7373395775053891,0.0727254917370841,0.13676592700670157,0.10167861277567265,0.1627211509971272,0.0,0.0,-1.1473423531286004,0.031867854629466286,-0.017278189365947643,-0.04342765820695227,-0.17467935911778454,-0.7233788995156479,-0.24694252998846916,0.8757859968367536,0.5936458649294429,0.22851394462761643,0.4939799747242432,-0.41679289785276014,0.745348957259879,W,0.023181878394474165,0.04554123066491875,0.06893443901546768,0.0636718851602318,0.04436377649076354,0.0,0.0,-0.2939344396293202,-0.013942186400395924,-0.006610785496543545,-0.00034742126565074684,-0.07379235256512812,-0.128410529345547,-0.10864671343691755,0.009983175971523237,0.18611542961380256,-0.146870808462436,-0.056383666085671746,-0.011444614381202834,0.020495177300568976,C1,0.0,0.5806839119670352,0.011423421322565696,0.8118629825620244,0.00817653544810707,0.0,0.0,-0.0017196933439794072,-0.005311309104911048,-0.0,0.00011580708855573466,-0.0016231820361246917,0.0004967742547031889,0.0007749765569564577,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.033214371985387285,-0.0015186738029248157,-0.00039391108008750715,-0.0021232808723733025,-0.0017000717268432556,0.0,0.0,0.0023487973993913656,0.003983481828674441,-0.0,0.0030109843023503583,0.011611994566102457,0.04056398634648603,0.0039248812723350285,-0.016091928887464,-0.026844587803473603,-0.010220003954404002,-0.02191672781562593,0.018445475222022494,-0.032968833897323815,
38,Rb,-0.12424017300153367,0.0826263309735897,-0.07757468731646384,0.11559050163112562,-0.08003434672368709,0.0,0.0,-0.2174845445503151,-0.2519877189143325,-0.0027039084997407406,-0.015052324194632365,-0.0022508581396749197,-0.1596936106776271,-0.11600835300127342,-0.05952717599749888,-0.11399496900793074,-0.006613448447413313,0.39212900104525605,0.06799470743898997,0.8081874436334385,Rd,-0.10096948229041591,0.5741636436728809,0.2645738319451584,0.8032289805016106,0.2432622906996525,0.0,0.0,-0.9223876540877853,-0.4668404055675981,-0.0724046609373977,-0.06958805262291541,0.5552116744508784,-0.6629119410233055,-0.15132067587735806,-0.049118831451823726,-0.09925697255139386,0.027990251509774477,-1.537821094312944e-05,-0.4728482151311498,-0.10065900190310398,Io,0.7373595847496032,0.07312031038296714,0.137490096219421,0.10229200857645866,0.16338995682357807,0.0,0.0,-0.8764021054895854,0.03183002765233302,-0.017274970970535007,-0.043304378836884906,-0.17419141047525913,-0.7220227734690766,-0.24718626013261474,0.8757980324902076,0.5937458070664313,0.22833097770983946,0.49400964859711566,-0.41547476066361305,0.7454290110444782,W,0.02327069071109665,0.045590874752559817,0.06906039236709655,0.06377957269015881,0.04463453951899207,0.0,0.0,-0.3475360287466676,-0.014588762673988911,-0.0066095541104726225,-0.00034736132756375604,-0.07365308023684768,-0.12836450080704861,-0.1086359996761188,0.009980604358865173,0.18610022048888247,-0.14684861666198207,-0.056391899558128955,-0.011399937206902551,0.020446359761555687,C1,0.0,0.5819395685160068,0.011431229330170746,0.8141071478203215,0.008262655228563391,0.0,0.0,-0.0015183505092047596,-0.00530500460872217,-0.0,0.00011578710919340345,-0.0016256197675415265,0.0004922763450153226,0.0007747218748442366,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.03320211519868754,-0.0015304693151081002,-0.00039418032172905995,-0.002141057381804653,-0.001620128476184386,0.0,0.0,-0.00962283904846711,0.003978753456544572,-0.0,0.003010464838929764,0.011629433721609617,0.04058849502171584,0.003948582458894269,-0.016111547036440528,-0.026887599270174742,-0.010220783964188426,-0.021929328816444094,0.01839252164119381,-0.033028734999462316,
39,Rb,-0.12489579857926658,0.08208791713705453,-0.07807434473880265,0.1147756492449768,-0.08046758629622662,0.0,0.0,-0.2897656814205971,-0.25297964875004164,-0.0025541402613630556,-0.01517185308549668,-0.0023746141252040383,-0.15978962168884508,-0.11543839695246931,-0.059443650148605996,-0.11456585293774976,-0.006563394794875895,0.3927253898231362,0.06823766672411309,0.8083697971404731,Rd,-0.10116170601434503,0.5727357613965357,0.26329410708081175,0.8008013987046237,0.2420503853377339,0.0,0.0,-1.2566609503856974,-0.4687759370538753,-0.0721169014973299,-0.0697210347898637,0.554034969317469,-0.6628089967011536,-0.1506903911670334,-0.0491448301228666,-0.09952611637061613,0.028257669193206235,-1.535583146105276e-05,-0.4748093829521334,-0.10081188960504009,Io,0.7367295782237747,0.07218648339426664,0.13582257349111487,0.1009314255648073,0.16182565895991155,0.0,0.0,-1.4104443450804283,0.03054347465223557,-0.01712776410560731,-0.0435466928255638,-0.17509654681115974,-0.7237753282143258,-0.24636365296726373,0.8758505721896239,0.5929877887893303,0.22868337131362318,0.494503840800577,-0.41722459082745117,0.7453958425712403,W,0.023150467337906464,0.045482041286423865,0.0688566874891143,0.06359316936887847,0.04436241176089934,0.0,0.0,-0.24230875030671134,-0.014607748746722897,-0.006460472425803182,-0.0003474470172203406,-0.0738629972629458,-0.12740194657284432,-0.1086081667036571,0.00999033002496589,0.18612333639405398,-0.14700000250511444,-0.05629447816584954,-0.011479525190618138,0.020506706955709334,C1,0.0,0.5808524688270902,0.011423592317990058,0.8121502110215443,0.008257237225572056,0.0,0.0,-0.0014806177297400354,-0.0053119086351708904,0.00015024354479108582,-0.0,-0.0016247359804083348,0.0004963286900053214,0.0007755939110346805,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.033363908810491165,-0.00150942278533521,-0.0003939169764814506,-0.0021104808870075114,-0.001619066122656676,0.0,0.0,0.013976182649029294,0.0033199428969862294,0.00015024354479108582,0.002895391810207908,0.011748090935216497,0.040662733348713745,0.003928007872032628,-0.01613640004034808,-0.02696598380985099,-0.010270961320233335,-0.02202026232674257,0.018529450987024625,-0.033093846113228916,
40,Rb,-0.12484825755256557,0.08271841288669016,-0.07690368228740914,0.11573358047288872,-0.0794667117357302,0.0,0.0,0.10123088762989584,-0.2552733219435296,-0.0028534998175355525,-0.014811934716396108,-0.001121527470560626,-0.15850903865533159,-0.1149789105717228,-0.05987903999489039,-0.11417183234575551,-0.007245370510137983,0.3908676884929796,0.0669491760024196,0.8080039418980409,Rd,-0.10017468886630318,0.5761952211597966,0.2695185576568204,0.8061703999028281,0.24766312614567718,0.0,0.0,0.8195190855012973,-0.46600676740212893,-0.07268915324645811,-0.06943094398310058,0.5583960661800931,-0.6623549636737018,-0.1533301174767189,-0.04882519061251685,-0.09799125928647577,0.02690179235706485,0.0,-0.46411290640615316,-0.09986348120224038,Io,0.7396148949399479,0.07717469122753445,0.14471802905268877,0.10797720877319124,0.17095906083021814,0.0,0.0,1.9851426141628388,0.041880779381357924,-0.018172288311619864,-0.04304718526952927,-0.17097063218012148,-0.7227296558807811,-0.252121830328788,0.8755710652700803,0.5986812031938319,0.2251096365440344,0.4928459617176546,-0.40740174253440575,0.745415085656172,W,0.023291848839851723,0.04536723162229986,0.06844664836681064,0.0634745272371692,0.04347105396585991,0.0,0.0,-0.819185280852902,-0.011301162690205818,-0.006457920639665504,-0.00046287295988635055,-0.07389619889415545,-0.1281710995981345,-0.10763241314510426,0.009895367351035918,0.18412744524237712,-0.14529315909559695,-0.05669416070272493,-0.011088602262354454,0.02028235044573097,C1,0.0,0.5805693411652868,0.011381428827740906,0.8122903501289997,0.008206684954294998,0.0,0.0,-0.0016850830688325972,-0.005318194207156374,-0.0,-0.0,-0.0014953699607606955,-0.0005258836298360069,0.000821811576518094,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.03276649921538281,-0.0016355405238060927,-0.0005532639013413988,-0.0022883292150067697,-0.0017875947425258477,0.0,0.0,-0.11858790504743506,0.003323871379477162,0.0001501842009060745,0.0028929559993102465,0.011464503032498666,0.040410004388678,0.00398454097714791,-0.01585672280395598,-0.0265938131469462,-0.009878525996458908,-0.02150414779248898,0.017738670564744388,-0.032474984778548904,
41,Rb,-0.12520774214247934,0.08135523647131414,-0.07815195107529994,0.11379260162024082,-0.08064437615003651,0.0,0.0,-0.11096236255793397,-0.2547287770358438,-0.0027037541626592177,-0.015052080197472893,-0.0023757156843492947,-0.16031011105132534,-0.113662167528788,-0.059950864643796835,-0.11480137825227171,-0.006665808039133066,0.3935954016188928,0.06797551763193382,0.8079430628119907,Rd,-0.10016619371399196,0.5744751508782348,0.26595345775018686,0.8035256834101607,0.24452932567021957,0.0,0.0,-0.3865848294936005,-0.46888717443933653,-0.07255073669790138,-0.06958692460527817,0.5555423571350914,-0.6641638165864908,-0.15239983474596303,-0.04870560090535184,-0.09843145398833168,0.02790260350048993,0.0,-0.46960102859367103,-0.09985298679476923,Io,0.7391169528348233,0.07402927439242941,0.13941045009997402,0.10354568549676084,0.16558870394589556,0.0,0.0,-0.013495002492420355,0.0352496741067871,-0.01757440205726357,-0.0434194621081183,-0.17405243329552905,-0.7246935427313995,-0.2492815150554281,0.8757696798084297,0.5965751363630537,0.2274078933551139,0.49509261217330713,-0.4121704907360154,0.7453298601638451,W,0.02328081455462345,0.04521002279030508,0.06844216321441834,0.06323583257522304,0.04364856576328872,0.0,0.0,-0.5077645262554982,-0.013301763813886161,-0.0064589682774542,-0.000347355696860076,-0.0741473368852314,-0.12747738902259576,-0.10793529484141835,0.009979873126691699,0.1848900831104811,-0.1462793151099938,-0.05620816925845875,-0.011290427534485364,0.020413201350851846,C1,0.0,0.5805278588474383,0.011446497884753477,0.8119916828532949,0.008275378639127681,0.0,0.0,-0.0017779936866472107,-0.005320705525552102,-0.0,-0.0,-0.001625489678770881,-0.0006330587231508213,0.000800261685571982,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.033453943603690486,-0.001577314792600783,-0.0004736481883452646,-0.0022062102159509066,-0.0017037544257125072,0.0,0.0,-0.04655446205303393,0.0033254409534626797,-0.0,0.0030104160394978695,0.011628503086558082,0.0405393149734435,0.004051324783203994,-0.016163574418102792,-0.02701832160067629,-0.010199691195556656,-0.022068617274424232,0.018341120932904555,-0.03315714387644055,
