Iteration No,Rd,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Ibias,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Alo,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rbias2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rbias3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,
11,Rd,-0.00040061750467588553,-0.00033813286727666096,0.0,0.0,0.0,-6.248463739921294e-05,0.0,0.0,Ibias,175.15934431567385,55.12910026348389,0.0,0.0,0.0,120.03024405218996,0.0,0.0,W1,-5121.304192192046,-5317.795154022672,0.0,0.0,0.0,196.49096183071347,0.0,0.0,W2,485.7393779936834,-340.16752308659636,0.0,0.0,0.0,825.9069010803546,0.0,0.0,Alo,0.30122282781969767,0.30122282781970594,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.0748057202439067e-05,-5.620264464462445e-06,0.0,0.0,0.0,-5.127792737976497e-06,0.0,0.0,Rbias3,9.05052976944867e-06,4.867629274021088e-06,0.0,0.0,0.0,4.182900495427685e-06,0.0,0.0,
12,Rd,-0.0004659730087770909,-0.0004049132097707154,0.0,0.0,0.0,-6.10597990063793e-05,0.0,0.0,Ibias,159.0461074398491,41.14574180480411,0.0,0.0,0.0,117.90036563504349,0.0,0.0,W1,-3953.0226486429815,-3890.653371291542,0.0,0.0,0.0,-62.36927735154922,0.0,0.0,W2,323.2774161380383,-499.76457327873624,0.0,0.0,0.0,823.0419894167371,0.0,0.0,Alo,0.22047145754107444,0.220471457541066,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-9.646939340445007e-06,-4.569979879529693e-06,0.0,0.0,0.0,-5.0769594609153755e-06,0.0,0.0,Rbias3,8.482106410232506e-06,4.205391505355031e-06,0.0,0.0,0.0,4.2767149048772686e-06,0.0,0.0,
13,Rd,-0.0004770140215234553,-0.0004171839600564437,0.0,0.0,0.0,-5.983006146701534e-05,0.0,0.0,Ibias,151.64349113796098,35.84022199144412,0.0,0.0,0.0,115.80326914651764,0.0,0.0,W1,-3734.8071606905983,-3673.9077978742644,0.0,0.0,0.0,-60.89936281633414,0.0,0.0,W2,250.98412683758127,-567.9220083015342,0.0,0.0,0.0,818.9061351390783,0.0,0.0,Alo,0.18220390714322932,0.18220390714322932,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-9.121999838675091e-06,-4.0876719087153354e-06,0.0,0.0,0.0,-5.034327929959937e-06,0.0,0.0,Rbias3,8.314298283002536e-06,3.946982076089366e-06,0.0,0.0,0.0,4.367316206913223e-06,0.0,0.0,
14,Rd,-0.00046433611017870983,-0.00040562967334917385,0.0,0.0,0.0,-5.8706436829543244e-05,0.0,0.0,Ibias,148.30975715924197,34.65866331706082,0.0,0.0,0.0,113.65109384218037,0.0,0.0,W1,-4233.261819669765,-4386.938026104525,0.0,0.0,0.0,153.6762064347089,0.0,0.0,W2,204.34964824645414,-611.4464068807489,0.0,0.0,0.0,815.7960551271287,0.0,0.0,Alo,0.16244150073299632,0.1624415007329877,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-8.895237836988465e-06,-3.89158269036961e-06,0.0,0.0,0.0,-5.003655146618974e-06,0.0,0.0,Rbias3,8.317144575136363e-06,3.85761675244976e-06,0.0,0.0,0.0,4.459527822686388e-06,0.0,0.0,
15,Rd,-0.0004285877415641387,-0.0003708269685885629,0.0,0.0,0.0,-5.776077297557578e-05,0.0,0.0,Ibias,147.96360709272693,36.412058645110754,0.0,0.0,0.0,111.55154844761542,0.0,0.0,W1,-3903.168888246531,-4046.2982692693,0.0,0.0,0.0,143.12938102274416,0.0,0.0,W2,188.42194693295465,-623.6066470960717,0.0,0.0,0.0,812.0285940289892,0.0,0.0,Alo,0.16409930878979753,0.16409930878978446,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-8.8797755567098e-06,-3.9105012341078435e-06,0.0,0.0,0.0,-4.969274322601957e-06,0.0,0.0,Rbias3,8.543846678118345e-06,3.999932830512672e-06,0.0,0.0,0.0,4.543913847605672e-06,0.0,0.0,
16,Rd,-0.00042029692299408894,-0.00036354657911782365,0.0,0.0,0.0,-5.675034387626877e-05,0.0,0.0,Ibias,143.87141200158845,34.31707550123902,0.0,0.0,0.0,109.5543365003479,0.0,0.0,W1,-3045.256118614301,-2996.9534748461347,0.0,0.0,0.0,-48.30264376811837,0.0,0.0,W2,159.67634684765997,-648.4458894417837,0.0,0.0,0.0,808.1222362894068,0.0,0.0,Alo,0.14202559607472975,0.14202559607472975,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-8.57061148774086e-06,-3.6370054677178842e-06,0.0,0.0,0.0,-4.933606020023035e-06,0.0,0.0,Rbias3,8.505236089359873e-06,3.874262841209247e-06,0.0,0.0,0.0,4.630973248150516e-06,0.0,0.0,
17,Rd,-0.00040822093354988544,-0.00035242484287223853,0.0,0.0,0.0,-5.579609067765203e-05,0.0,0.0,Ibias,141.13133314206286,33.5252793296161,0.0,0.0,0.0,107.60605381244636,0.0,0.0,W1,-3463.0609352370193,-3589.6669031080146,0.0,0.0,0.0,126.60596787096037,0.0,0.0,W2,-1299.0644456308225,-1551.2728896817107,0.0,0.0,0.0,252.20844405090637,0.0,0.0,Alo,0.12707853979405334,0.12707853979405334,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-8.361294724749783e-06,-3.460075736321429e-06,0.0,0.0,0.0,-4.90121898842847e-06,0.0,0.0,Rbias3,8.537445128751699e-06,3.824694368498265e-06,0.0,0.0,0.0,4.712750760253405e-06,0.0,0.0,
18,Rd,-0.00038284031463003314,-0.00032803523866681945,0.0,0.0,0.0,-5.48050759632046e-05,0.0,0.0,Ibias,139.8199776550096,34.20516852936679,0.0,0.0,0.0,105.6148091256434,0.0,0.0,W1,-3282.0217100730824,-3401.250864363806,0.0,0.0,0.0,119.22915429072373,0.0,0.0,W2,150.6464526774559,-651.0694418076162,0.0,0.0,0.0,801.715894485145,0.0,0.0,Alo,0.12751764548509145,0.12751764548509145,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-8.306131758255077e-06,-3.4307715762462846e-06,0.0,0.0,0.0,-4.87536018200872e-06,0.0,0.0,Rbias3,8.696272815430258e-06,3.895124598303107e-06,0.0,0.0,0.0,4.801148217127193e-06,0.0,0.0,
19,Rd,-0.00037028224070593987,-0.00031633818816615745,0.0,0.0,0.0,-5.3944052539782384e-05,0.0,0.0,Ibias,137.2947211189615,33.71109236679913,0.0,0.0,0.0,103.58362875216129,0.0,0.0,W1,-3040.852398606979,-3153.4723962251546,0.0,0.0,0.0,112.61999761817535,0.0,0.0,W2,116.38327879849578,-682.5435127852296,0.0,0.0,0.0,798.9267915836754,0.0,0.0,Alo,0.11467177370821793,0.11467177370821793,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-8.122872976355102e-06,-3.2751163494185322e-06,0.0,0.0,0.0,-4.84775662693657e-06,0.0,0.0,Rbias3,8.711642093324736e-06,3.820487951110521e-06,0.0,0.0,0.0,4.891154142214179e-06,0.0,0.0,
20,Rd,-0.0001677101271031686,-0.00011458834671794997,0.0,0.0,0.0,-5.31217803852165e-05,0.0,0.0,Ibias,134.84542565733474,33.25503901632586,0.0,0.0,0.0,101.59038664100993,0.0,0.0,W1,-653.6558208176972,-760.5919687500348,0.0,0.0,0.0,106.93614793235173,0.0,0.0,W2,106.31929471457329,-689.9974930368907,0.0,0.0,0.0,796.3167877514883,0.0,0.0,Alo,0.10452571231618078,0.10452571231618679,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-6.864122720313901e-06,-2.0431123239224382e-06,0.0,0.0,0.0,-4.821010396391425e-06,0.0,0.0,Rbias3,8.791421374355484e-06,3.811351632426504e-06,0.0,0.0,0.0,4.980069741929058e-06,0.0,0.0,
21,Rd,-5.23615949194928e-05,0.0,0.0,0.0,0.0,-5.23615949194928e-05,0.0,0.0,Ibias,100.33321721477097,0.0,0.0,0.0,0.0,100.33321721477097,0.0,0.0,W1,-30.817710495628788,0.0,0.0,0.0,0.0,-30.817710495628788,0.0,0.0,W2,793.2319546606453,0.0,0.0,0.0,0.0,793.2319546606453,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-4.804437700218015e-06,0.0,0.0,0.0,0.0,-4.804437700218015e-06,0.0,0.0,Rbias3,5.062336114110387e-06,0.0,0.0,0.0,0.0,5.062336114110387e-06,0.0,0.0,
22,Rd,-5.0949264124200744e-05,0.0,0.0,0.0,0.0,-5.0949264124200744e-05,0.0,0.0,Ibias,98.87674595165234,0.0,0.0,0.0,0.0,98.87674595165234,0.0,0.0,W1,-30.88573108641991,0.0,0.0,0.0,0.0,-30.88573108641991,0.0,0.0,W2,795.2714961899668,0.0,0.0,0.0,0.0,795.2714961899668,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-4.749170198710699e-06,0.0,0.0,0.0,0.0,-4.749170198710699e-06,0.0,0.0,Rbias3,5.13215787086304e-06,0.0,0.0,0.0,0.0,5.13215787086304e-06,0.0,0.0,
23,Rd,-4.9682624627013845e-05,0.0,0.0,0.0,0.0,-4.9682624627013845e-05,0.0,0.0,Ibias,97.39589316789097,0.0,0.0,0.0,0.0,97.39589316789097,0.0,0.0,W1,-30.72856961021257,0.0,0.0,0.0,0.0,-30.72856961021257,0.0,0.0,W2,798.233218953639,0.0,0.0,0.0,0.0,798.233218953639,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-4.7027609790187e-06,0.0,0.0,0.0,0.0,-4.7027609790187e-06,0.0,0.0,Rbias3,5.207451675284303e-06,0.0,0.0,0.0,0.0,5.207451675284303e-06,0.0,0.0,
24,Rd,-4.8530449516536174e-05,0.0,0.0,0.0,0.0,-4.8530449516536174e-05,0.0,0.0,Ibias,95.88703432566035,0.0,0.0,0.0,0.0,95.88703432566035,0.0,0.0,W1,-30.271431412373406,0.0,0.0,0.0,0.0,-30.271431412373406,0.0,0.0,W2,801.9778662439395,0.0,0.0,0.0,0.0,801.9778662439395,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-4.6586113153103955e-06,0.0,0.0,0.0,0.0,-4.6586113153103955e-06,0.0,0.0,Rbias3,5.282435040741381e-06,0.0,0.0,0.0,0.0,5.282435040741381e-06,0.0,0.0,
25,Rd,2.185346016961624e-05,0.0,0.0,0.0,6.934108796089398e-05,-4.748762779128065e-05,0.0,0.0,Ibias,80.01761095595562,0.0,0.0,0.0,-14.22066092117712,94.23827187713142,0.0,0.0,W1,-1456.6255753049452,0.0,0.0,0.0,-1427.0360658036627,-29.589509501313056,0.0,0.0,W2,-2142.3063516078123,0.0,0.0,0.0,-2949.577824807895,807.2714732000485,0.0,0.0,Alo,-0.36546101414535753,0.0,0.0,0.0,-0.36546101414536175,0.0,0.0,0.0,Rbias2,-1.4795062445661443e-06,0.0,0.0,0.0,3.140984856105057e-06,-4.6204911006712376e-06,0.0,0.0,Rbias3,8.002506057844106e-07,0.0,0.0,0.0,-4.568808457800602e-06,5.369059063584962e-06,0.0,0.0,
26,Rd,-4.7822261358675815e-05,0.0,0.0,0.0,0.0,-4.7822261358675815e-05,0.0,0.0,Ibias,95.88639061444574,0.0,0.0,0.0,0.0,95.88639061444574,0.0,0.0,W1,-26.974464381322573,0.0,0.0,0.0,0.0,-26.974464381322573,0.0,0.0,W2,789.066479117159,0.0,0.0,0.0,0.0,789.066479117159,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-4.614261481183693e-06,0.0,0.0,0.0,0.0,-4.614261481183693e-06,0.0,0.0,Rbias3,5.262387005025545e-06,0.0,0.0,0.0,0.0,5.262387005025545e-06,0.0,0.0,
27,Rd,-4.681171480306218e-05,0.0,0.0,0.0,0.0,-4.681171480306218e-05,0.0,0.0,Ibias,94.19492187106522,0.0,0.0,0.0,0.0,94.19492187106522,0.0,0.0,W1,-26.449008628390967,0.0,0.0,0.0,0.0,-26.449008628390967,0.0,0.0,W2,794.5415554797731,0.0,0.0,0.0,0.0,794.5415554797731,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-4.573428830659501e-06,0.0,0.0,0.0,0.0,-4.573428830659501e-06,0.0,0.0,Rbias3,5.347557176194743e-06,0.0,0.0,0.0,0.0,5.347557176194743e-06,0.0,0.0,
28,Rd,-4.5892853384393276e-05,0.0,0.0,0.0,0.0,-4.5892853384393276e-05,0.0,0.0,Ibias,92.45019957454778,0.0,0.0,0.0,0.0,92.45019957454778,0.0,0.0,W1,-25.514606889201595,0.0,0.0,0.0,0.0,-25.514606889201595,0.0,0.0,W2,801.3428798640317,0.0,0.0,0.0,0.0,801.3428798640317,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-3.0432511341284963e-06,0.0,0.0,0.0,1.498789427344694e-06,-4.542040561473225e-06,0.0,0.0,Rbias3,5.442947825297919e-06,0.0,0.0,0.0,0.0,5.442947825297919e-06,0.0,0.0,
29,Rd,3.4010243450451565e-05,0.0,0.0,0.0,7.912335214280521e-05,-4.511310869235365e-05,0.0,0.0,Ibias,75.48893731174468,0.0,0.0,0.0,-15.44557967406719,90.93451698581268,0.0,0.0,W1,-1384.1704385399264,0.0,0.0,0.0,-1359.8500333688085,-24.32040517112589,0.0,0.0,W2,-2782.8234591885944,0.0,0.0,0.0,-3590.5466045825347,807.7231453939698,0.0,0.0,Alo,-0.6461299746793013,0.0,0.0,0.0,-0.6461299746793,0.0,0.0,0.0,Rbias2,-1.4859506456372674e-06,0.0,0.0,0.0,3.0405922341745288e-06,-4.52654287981176e-06,0.0,0.0,Rbias3,9.123892352234153e-07,0.0,0.0,0.0,-4.62459832216262e-06,5.536987557386045e-06,0.0,0.0,
30,Rd,-4.53411333279247e-05,0.0,0.0,0.0,0.0,-4.53411333279247e-05,0.0,0.0,Ibias,92.74124958351406,0.0,0.0,0.0,0.0,92.74124958351406,0.0,0.0,W1,101.47532956093687,0.0,0.0,0.0,0.0,101.47532956093687,0.0,0.0,W2,785.2779603560978,0.0,0.0,0.0,0.0,785.2779603560978,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-4.509739376880338e-06,0.0,0.0,0.0,0.0,-4.509739376880338e-06,0.0,0.0,Rbias3,5.4175125998610444e-06,0.0,0.0,0.0,0.0,5.4175125998610444e-06,0.0,0.0,
31,Rd,-4.453516431381888e-05,0.0,0.0,0.0,0.0,-4.453516431381888e-05,0.0,0.0,Ibias,90.87311788491083,0.0,0.0,0.0,0.0,90.87311788491083,0.0,0.0,W1,101.50704055048031,0.0,0.0,0.0,0.0,101.50704055048031,0.0,0.0,W2,793.4204722350399,0.0,0.0,0.0,0.0,793.4204722350399,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-4.480331841595487e-06,0.0,0.0,0.0,0.0,-4.480331841595487e-06,0.0,0.0,Rbias3,5.518771527913532e-06,0.0,0.0,0.0,0.0,5.518771527913532e-06,0.0,0.0,
32,Rd,-4.403807370184153e-05,0.0,0.0,0.0,0.0,-4.403807370184153e-05,0.0,0.0,Ibias,88.92889628885483,0.0,0.0,0.0,0.0,88.92889628885483,0.0,0.0,W1,102.09426537207216,0.0,0.0,0.0,0.0,102.09426537207216,0.0,0.0,W2,798.6080446047756,0.0,0.0,0.0,0.0,798.6080446047756,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-4.450498635455987e-06,0.0,0.0,0.0,0.0,-4.450498635455987e-06,0.0,0.0,Rbias3,5.61465072933754e-06,0.0,0.0,0.0,0.0,5.61465072933754e-06,0.0,0.0,
33,Rd,4.1504576151992585e-05,0.0,0.0,0.0,8.492246017215834e-05,-4.341788402016739e-05,0.0,0.0,Ibias,69.65114903093782,0.0,0.0,0.0,-17.277687665799053,86.92883669673698,0.0,0.0,W1,-1169.8309957231677,0.0,0.0,0.0,-1272.032837829889,102.20184210672137,0.0,0.0,W2,-1439.3867911412053,0.0,0.0,0.0,-2250.165944746512,810.779153605307,0.0,0.0,Alo,-0.26913844934457093,0.0,0.0,0.0,-0.26913844934457093,0.0,0.0,0.0,Rbias2,1.1718792672696333e-06,2.5133762270882907e-06,0.0,0.0,3.1029574544980725e-06,-4.444454414316764e-06,0.0,0.0,Rbias3,1.6362119585150967e-06,0.0,0.0,0.0,-4.10734715500526e-06,5.743559113520357e-06,0.0,0.0,
34,Rd,-4.3580032619712025e-05,0.0,0.0,0.0,0.0,-4.3580032619712025e-05,0.0,0.0,Ibias,89.32984495767657,0.0,0.0,0.0,0.0,89.32984495767657,0.0,0.0,W1,-18.530350080534717,0.0,0.0,0.0,0.0,-18.530350080534717,0.0,0.0,W2,787.4676223841662,0.0,0.0,0.0,0.0,787.4676223841662,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-4.432852268369879e-06,0.0,0.0,0.0,0.0,-4.432852268369879e-06,0.0,0.0,Rbias3,5.595391189071747e-06,0.0,0.0,0.0,0.0,5.595391189071747e-06,0.0,0.0,
35,Rd,-4.295292103763423e-05,0.0,0.0,0.0,0.0,-4.295292103763423e-05,0.0,0.0,Ibias,87.20744499498835,0.0,0.0,0.0,0.0,87.20744499498835,0.0,0.0,W1,-16.91705955502402,0.0,0.0,0.0,0.0,-16.91705955502402,0.0,0.0,W2,800.1657792804095,0.0,0.0,0.0,0.0,800.1657792804095,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-4.420914894614898e-06,0.0,0.0,0.0,0.0,-4.420914894614898e-06,0.0,0.0,Rbias3,5.724396289115091e-06,0.0,0.0,0.0,0.0,5.724396289115091e-06,0.0,0.0,
