Iteration No,Rd,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,Ibias,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,L,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,W1,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,W2,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,Alo,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,Rbias2,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,Rbias3,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,
13,Rd,-0.0019586235307748954,0.0016907749170750111,-0.12594488552373326,-0.05314696763867454,0.000664435077711142,-0.0007530630915465922,-0.0020865398701279893,-1.1651117436118753e-05,-3.019864365898712e-07,-0.002856702072840561,0.0,-0.0018549063926094408,0.002260212646415577,0.0,Ibias,0.0038121966605302333,0.0006999552983780827,-0.12605993526530537,-0.0467145302125273,-0.0009276231551138934,0.007248108559833762,0.0021887148040876953,0.0013186434040204323,0.001353503208756911,-0.007510124920370159,0.0,0.003522274582454214,0.015692785534639105,0.0,L,-0.0051322785380485516,0.0046523246781942215,-0.11039819362900409,-0.039210535525727466,-0.0014903723569519303,-0.0019727086373169983,-0.00668786030234341,0.003174553658845466,0.0013692065034590815,-0.02288475134692835,0.0,-0.002846578626089509,0.029404891910867325,0.0,W1,0.0003851848037385655,0.0004090847639860263,-0.004123492966903519,-0.0032822868727560594,7.48324749143022e-05,0.00014794077816851581,0.0016285407286528886,-0.0013611136062877936,-0.0013689045170224917,-0.000759128520458496,0.0,0.0003557641588434881,0.0008334694477915208,0.0,W2,0.004196866511322588,0.00046765992809694277,-0.005343900305490493,-0.00628691966530335,-0.0007146210044523607,0.0016129997887267917,0.0044729631714281,2.4805604863986352e-05,3.019864365898712e-07,0.006142993925922401,0.0,0.004473926256535154,-0.004847206888560362,0.0,Alo,0.0,0.001491145561887216,-0.10400724771585318,-0.050402970937528276,-0.0023112418407733675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.017318897485742252,-0.0012533655327228008,0.08737997033133844,0.05576316170976518,0.0016633230799699404,-0.006913633757017922,-0.01842265146763447,-0.00010128955319469787,-2.1139050561290983e-06,-0.025038997166736375,0.0,-0.01603032813833883,0.019936670432262462,0.0,Rbias3,0.0173160652445383,0.0011284008274407102,-0.07198497480543903,-0.03695988408101374,-0.0016047994024207543,0.0065420500633573625,0.018476676463965565,0.00010335668693331992,1.8119186195392272e-06,0.025538902538043053,0.0,0.015994961132358567,-0.020038542483531544,0.0,
14,Rd,-0.001951509328680255,-0.00014979775860260553,-0.01733429964162867,0.006466539027193093,0.0033498232066469912,-0.000733194198971566,-0.002070221685296037,-1.0515035844004829e-05,-3.018776791730833e-07,-0.0027705254713793225,0.0,-0.0018487714141522458,0.0020386464967828656,0.0,Ibias,0.0036549318296470257,-0.0012569616988365733,-0.02400826498677488,0.024437191521945355,0.0017852771680040382,0.007238973568323943,0.0020250982267145654,0.0013258333588386608,0.0013533176356940548,-0.007497502441850589,0.0,0.0033815815033204346,0.015195442426414988,0.0,L,-0.0059476609051823765,0.002554616479581251,-0.0016362025308264624,0.05158286676260346,0.001233035744564334,-0.0022337547734259345,-0.00753428650760677,0.0031845537127747708,0.0013524120026565355,-0.023279470257703504,0.0,-0.0036076468906851163,0.02834633159728943,0.0,W1,0.0003802927531616167,-0.0017653869835283203,0.08162731578660001,0.2028853088178766,0.002745687196242192,0.00014271909013549827,0.0016460079316125056,-0.0013660158172426014,-0.0013684115196522062,-0.0007806494022572751,0.0,0.00035187149845682727,0.0008736910928114622,0.0,W2,0.004389557872876328,-0.001664382482331992,0.08420963589578805,0.1997252515933801,0.0019321865228640036,0.0016488075166727271,0.0046586310527662236,2.347106215195936e-05,3.018776791730833e-07,0.00625188013206417,0.0,0.00464566781113282,-0.00458995891747438,0.0,Alo,0.0,-0.0002493387784754787,0.009209433997551258,0.013997225209616375,0.00030502497419112755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.018020952230573557,-0.00381637827983578,0.1309710864824677,0.11604963823929611,0.004403570924716465,-0.007029920253195865,-0.019090284453491025,-9.557416508266907e-05,-2.113143754211583e-06,-0.02537184834158426,0.0,-0.016703773845921664,0.01877738240967238,0.0,Rbias3,0.018044235460358923,-0.0006925981302384774,0.0328579055423678,0.05422472204657195,0.0010004210923913362,0.006664076951721073,0.01917187938007023,9.763961855212488e-05,1.8112660750384998e-06,0.025885472567712595,0.0,0.0166905184127607,-0.018907840305684966,0.0,
15,Rd,-0.0019379104809546255,0.0021224605217821414,-0.07755840196988918,-0.018383598276975756,0.000735105344565337,-0.0007424521921996107,-0.002063712827980658,-1.1265540813615675e-05,0.0,-0.0028169837357922855,0.0,-0.0018350967417171537,0.002209178808500083,0.0,Ibias,0.0038025550072732926,0.0010327806506419007,-0.08304318097377782,0.006834148967333225,-0.0008456505853149163,0.0072463732056369055,0.002173239126096253,0.0013242643226330573,0.0013536140075814625,-0.007493880983141495,0.0,0.003513825209383209,0.015621447541267373,0.0,L,-0.0053245123202418,0.004877045149966285,-0.06255939169705388,0.058702606104919126,-0.0013997955834683785,-0.0020397530400979073,-0.00690596206210286,0.003185519424045378,0.0013668906496531966,-0.023064406459766287,0.0,-0.003035328899298767,0.029387193426649055,0.0,W1,0.0003860752077622084,0.0005340318515180986,0.008386050898039395,-0.0005354247597368116,7.756628023235751e-05,0.00014779376748220185,0.0016374762096366094,-0.001364632510548405,-0.0013674941333837452,-0.0007616419775648953,0.0,0.00035687654137787374,0.000837879679580848,0.0,W2,0.00299481084782999,0.0008139127293627283,0.015590428391538659,0.0039242420789452415,-0.0007938370881750235,0.0011475165919653417,0.0031905823380393773,1.7649347274525586e-05,3.017418652742956e-07,0.004365620544544056,0.0,0.003664323803477468,-0.0034166610334583174,0.0,Alo,0.0,0.0019220099857694083,-0.05523697639502808,-0.006757820532673071,-0.0022470925123620256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.017434439311497487,-0.001570168561703105,0.05260966957615093,-0.04358590533252754,0.0017598504903459083,-0.006940335606305186,-0.01854000283555723,-0.0001010143492949689,-1.8104511916457736e-06,-0.0251215088328286,0.0,-0.016138332860628393,0.019826971331934975,0.0,Rbias3,0.017434439311497487,0.001465863888687157,-0.03471588812220087,0.0530261632054631,-0.0015611585884252749,0.006564133289078175,0.01859753961878397,0.00010326745745753569,2.112193056752569e-06,0.025624692552634377,0.0,0.016105462652869888,-0.019933121268399936,0.0,
16,Rd,-0.0019256199908979975,0.0018954728509444508,-0.11514756137166653,-0.08155772373006742,0.0006615675464445061,-0.0007452782989676235,-0.002053999911246816,-1.1429689236082894e-05,0.0,-0.0028176072167392665,0.0,-0.001822596456693435,0.0022498320480698825,0.0,Ibias,0.0038481753345956894,0.0008606057159499062,-0.1172557652362551,-0.07255396516417291,-0.0009303538951108498,0.007242880221578339,0.0022012032382196715,0.001336149408897658,0.0013532020002911217,-0.007487012944196489,0.0,0.0035524011484942167,0.01574721585830802,0.0,L,-0.004981839411465121,0.0046760405610515995,-0.08984810614477623,-0.059703115287930694,-0.001458557536864147,-0.0019271543555812514,-0.006586493048731728,0.0031926307359707953,0.00134144551153831,-0.022523505798843185,0.0,-0.0027454359493301887,0.02914776928203421,0.0,W1,0.00038793325811334225,0.0005232443943040039,-0.0024255231327272135,-0.005959028977643417,8.420783552064253e-06,0.00014964832643293643,0.0016491590645425912,-0.0013766217511108176,-0.0013667671796213407,-0.0007551562142658289,0.0,0.0003577791929931296,0.0008195732492921233,0.0,W2,0.002984455598625202,0.0007896999284560335,0.00397141739672028,-0.006039331738411994,-0.0008528079442197379,0.0011542182801111739,0.003185094553730636,1.7612963740993985e-05,3.014484295678573e-07,0.004379975450482197,0.0,0.0036643514121081702,-0.0034897542620651325,0.0,Alo,0.0,0.0016536800620188825,-0.09408556018900542,-0.0769389122612946,-0.0022957070614708247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.017342583119616693,-0.0013751554585381361,0.06623064217927022,0.11870578190620763,0.0016702780627314594,-0.0069677841231522205,-0.018473446979542393,-0.00010174297139693498,-1.8086905774071437e-06,-0.025154059155523,0.0,-0.016038664158673163,0.020214281463307594,0.0,Rbias3,0.017335687663416005,0.0012606208043941221,-0.06662809850060043,-0.06009547628604065,-0.001605549980264885,0.006589959140574252,0.018524670187205678,0.00010380406289848533,2.1101390068076635e-06,0.025656918233864522,0.0,0.015998731384229196,-0.020313899878667267,0.0,
17,Rd,-0.0019197003270237656,0.0020241673696996506,-0.09462148354098746,-0.14113131837900464,0.0007072288545708886,-0.0007255674203167906,-0.0020386924496451986,-1.0110604395084644e-05,-3.0135259097797223e-07,-0.0027328437019084684,0.0,-0.0018174889899349555,0.0020278335704024056,0.0,Ibias,0.0036877475153185907,0.000918562533055794,-0.1004550397311861,-0.12912271754845203,-0.0008639563410061786,0.007232592528662632,0.0020351225231816463,0.0013430252838130725,0.00135277178086114,-0.0074749578407070335,0.0,0.0034091672919914755,0.015241172199922192,0.0,L,-0.005803454876285868,0.0046276893939230105,-0.07836788652386317,-0.09923726495715521,-0.0013776530743264516,-0.002192759077997528,-0.007438536774407533,0.003202253092019337,0.001325951400264937,-0.02293612982297703,0.0,-0.003510112324072809,0.028106208281043647,0.0,W1,0.0003829839335318488,0.0004764716512559418,-0.004464784711757398,0.0092290422543386,4.6232052632684026e-05,0.00014451135342397279,0.001666758999949784,-0.001381033667001985,-0.0013663326474548142,-0.0007770211118995074,0.0,0.00035402523099545535,0.0008622300553138157,0.0,W2,0.0031249576712451153,0.0007586083154209953,0.003260175631312427,0.01277689186377903,-0.0008271407002632082,0.0011806778284959546,0.003320428269533593,1.6851007325097768e-05,3.0135259097797223e-07,0.004460499276610956,0.0,0.003789505209074484,-0.0033040239104440952,0.0,Alo,0.0,0.0018513091298040865,-0.07119388809586477,-0.13429272971084852,-0.0023031221771076323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.018053894497753215,-0.0016486690588799033,0.3512398687660533,-0.06694187713536172,0.0017498055348197212,-0.007086074073107737,-0.01914842445262126,-9.586350833861401e-05,-1.8081155458678334e-06,-0.025486513633808522,0.0,-0.016721233596133398,0.019023486681077995,0.0,Rbias3,0.018073017135211013,0.0014140156458726392,-0.049132945247972265,-0.09974348545947993,-0.0016064973186471036,0.00671476017889287,0.01922802059080688,9.811030931515515e-05,1.8081155458678334e-06,0.026004036233954114,0.0,0.016703771540820637,-0.019153168368696367,0.0,
18,Rd,-0.0019128128409320489,0.0019350157069345905,-0.11116353185835423,-0.08792399352515069,0.0006632047117212658,-0.0007293833372775498,-0.0020347778344331144,-1.047173090786867e-05,-3.01166901284343e-07,-0.0027428085097745366,0.0,-0.0018105827608690798,0.0020778151446458892,0.0,Ibias,0.0037357339308697023,0.0008705414138530797,-0.11466503010561103,-0.07932638197245269,-0.0009174152114217357,0.007230560364691595,0.00207183999860591,0.0013501053063439696,0.001352239386727747,-0.007470863776260441,0.0,0.0034509156405953356,0.015377664104734692,0.0,L,-0.005484180750360906,0.0045739737867655905,-0.08747557852562343,-0.06537652563965371,-0.0014163406231055505,-0.0020914967553900196,-0.007132580984404965,0.0032062196097746554,0.0013118830219568153,-0.022544892783263798,0.0,-0.0032309801094919906,0.02808961529851615,0.0,W1,0.0003851757004828063,0.0005322724352293983,-0.002128007926723786,-0.00268772801147036,5.796352173878219e-06,0.00014697273531205938,0.0016727390096702654,-0.0013884393212747225,-0.0013660930641864924,-0.0007702481939039273,0.0,0.0003555702911839463,0.0008463381184080765,0.0,W2,0.0031017880357738893,0.000804774298563692,0.005045954141759044,-0.00693055932153893,-0.0008594862026787488,0.001182756859765524,0.003301133465014461,1.7016562725383903e-05,3.01166901284343e-07,0.004460552599614884,0.0,0.0037744610578712406,-0.003371972447438411,0.0,Alo,0.0,0.0017271671693686013,-0.08861525660124552,-0.08510598258121728,-0.0023240467353457693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.017909886132760112,-0.0014447283121803356,0.06076264785258819,0.14364080272896204,0.0016919403573403078,-0.007092057244634887,-0.019025764446148966,-9.686351089836909e-05,-1.807001407706058e-06,-0.02546531146480907,0.0,-0.01657522701750231,0.01940515491239934,0.0,Rbias3,0.017921645228093898,0.0013311989667346652,-0.061699893583976026,-0.06450968469190617,-0.0016268637748648573,0.006718895960740869,0.019097678048912464,9.910745323576951e-05,2.108168308990401e-06,0.02598110590242098,0.0,0.016550737408043314,-0.019528148230105565,0.0,
19,Rd,-0.001901983056991025,-0.0001352966017670357,-0.01999805959519748,0.007867847621871687,0.003319365768309651,-0.0007075112166102414,-0.002014312888395015,-9.528877356289122e-06,-3.0106326514212917e-07,-0.002654849160506774,0.0,-0.0018010325985433225,0.001862354451458646,0.0,Ibias,0.0035746605965158245,-0.0013077572323543314,-0.03220916760000569,0.023514881806779415,0.0017700143810736384,0.007225021486158555,0.0019058572049095036,0.001357024239969215,0.0013520751237143622,-0.007460276612055973,0.0,0.003307190731454894,0.014878240854701963,0.0,L,-0.006323603462676629,0.00225660423641656,-0.013273927668562457,0.016151124865147526,0.0012833468264171694,-0.0023519556835636226,-0.00799976188677002,0.003215529005902569,0.0012960773563995974,-0.022966895215445652,0.0,-0.004014058127923766,0.02703307027617557,0.0,W1,0.0003796340752357617,-0.0018202687094748496,0.035016493701492506,-0.06991692150375621,0.0026481875486935903,0.00014129966315991858,0.0016903049317164864,-0.00139345818280207,-0.0013656229706454238,-0.0007928665927687141,0.0,0.00035111088942540677,0.000888516657725924,0.0,W2,0.003247859383974266,-0.0015250345824027439,0.045352663972132876,-0.06731318330654598,0.0017612961793226213,0.0012078842173341502,0.00344163317406576,1.6068302992858985e-05,3.0106326514212917e-07,0.004545768465206955,0.0,0.0039050083670018458,-0.0031843417082077414,0.0,Alo,0.0,-0.00022991958197848077,0.0029968749319311027,0.013142051333742147,0.000254896819239572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.01864291983811356,-0.004162604188426531,0.05255834140435349,-0.1250991407709492,0.004413285998954057,-0.007201218317095577,-0.019719091625209725,-9.13651181805085e-05,-1.8063795908527748e-06,-0.025816585071498834,0.0,-0.017280230500875758,0.018213610780668642,0.0,Rbias3,0.018682680652306223,-0.0006885397977775765,0.01572682055865228,0.01356376360123874,0.0009420299483968369,0.006834041773042446,0.019820887749183055,9.323352550518718e-05,1.8063795908527748e-06,0.026347863562127625,0.0,0.017279741488494985,-0.018362677593002485,0.0,
20,Rd,-0.0018921309041905262,0.002298928735621951,-0.04420625824003135,0.12431938452018078,0.0007293600852614531,-0.0007198494223184893,-0.002012451981089313,-1.0277668979863577e-05,-3.0097292508626056e-07,-0.0027075828699068332,0.0,-0.0017905249432146168,0.0020391733493074107,0.0,Ibias,0.0037332013833690936,0.001148207935156051,-0.054739758423708505,0.11280515892637444,-0.0008373316171331471,0.007229530846398714,0.0020650179818981957,0.0013544099048325182,0.0013522713523736406,-0.007455225154496724,0.0,0.0034489716989879677,0.015329082608926148,0.0,L,-0.005601118065388886,0.004748314244738502,-0.03531032076802186,0.07279632645345747,-0.0013291251833850045,-0.002130514006527815,-0.007268265538267301,0.0032157891904336156,0.001310737088713073,-0.02265102900160114,0.0,-0.0033379975666311913,0.028070439300469124,0.0,W1,0.0003861115643967865,0.0004727569166162035,0.008002406845839348,-0.0028583746290049977,0.00012998386226275297,0.0001471736649244317,0.0016801457166246909,-0.0013910357797424903,-0.0013649122152269294,-0.0007716192612181974,0.0,0.00035687194272800577,0.0008494581176251173,0.0,W2,0.0031136331334783536,0.0008251311059185134,0.017139851815234634,-0.0027839882086847507,-0.0007905279614694762,0.0011843975891550728,0.0033132310983606814,1.7004870493892445e-05,3.0097292508626056e-07,0.0044681122880731155,0.0,0.003786873704560911,-0.0033584809059926525,0.0,Alo,0.0,0.0020842798650071415,-0.2482159991470399,0.11573752627092936,-0.00226246958620489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.018003274183954383,-0.0017139555760443627,0.02790770769923107,-0.051130122602345486,0.0017902472429002587,-0.007114895576780767,-0.019121571002444104,-9.698382182773578e-05,-2.1068104754367504e-06,-0.025544237259819812,0.0,-0.016662718548496262,0.01935283158715046,0.0,Rbias3,0.01801669728537514,0.001618659167754381,-0.0126075426583513,0.07161266441696323,-0.0015830551715409584,0.006736949600528429,0.019196028579649634,9.922622233254173e-05,1.8058375505175634e-06,0.02606326040439404,0.0,0.016639954623910352,-0.019478509358615885,0.0,
21,Rd,-0.0018826650157701237,0.0021288864928845266,-0.09054769054649633,-0.062326218242199714,0.0006547662020998609,-0.0007225411967829353,-0.0020053709807210255,-1.0260413013244495e-05,0.0,-0.0027101905750860416,0.0,-0.001780906662081431,0.002075273574780749,0.0,Ibias,0.003773885242986153,0.0010239369774244992,-0.09616002143443808,-0.04522883213387082,-0.0009238686056408228,0.007226406518684042,0.0020913541824953085,0.0013638887189184336,0.0013518093645052199,-0.007449074413186994,0.0,0.003483783306435702,0.015439969173040382,0.0,L,-0.005306564335967808,0.004601854822146437,-0.07222164834693309,-0.09186029312772198,-0.0013949954305800963,-0.002035845601946962,-0.006992525787537052,0.0032212100272964255,0.0012919628542634456,-0.02221652512491722,0.0,-0.0030866245335719306,0.027922756281179333,0.0,W1,0.0003878362522159365,0.000463878938470345,-0.0010203804577941745,-0.006842225014561886,5.838413510579092e-05,0.00014868535295098757,0.0016897119291621895,-0.0014006396528025145,-0.0013641395500324296,-0.0007658765893824285,0.0,0.0003581437639999893,0.0008343104723502211,0.0,W2,0.0031011345247372126,0.0008039294807896762,0.006250731455769563,-0.012606567536759702,-0.0008519600623404473,0.0011899800990372944,0.0033049309042347606,1.716287267688346e-05,6.014724647582279e-07,0.004477128548058854,0.0,0.0037828205001210033,-0.0034214696860641694,0.0,Alo,0.0,0.0018711475092299586,-0.06718016914424468,-0.05153012615613394,-0.0023126792270319633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.017908131547005258,-0.001553302962093679,0.35512050004570195,-0.015265058487374068,0.001695312242182254,-0.007134907839945139,-0.019048377686765258,-9.756720010855444e-05,-1.804417394274684e-06,-0.025557585445687765,0.0,-0.016561754451215355,0.019690265212016046,0.0,Rbias3,0.01791487201662924,0.00144588810840018,-0.045755505421339625,-0.004395609666693828,-0.0016273766822336258,0.006755983963861946,0.01911680275724635,9.980583567521702e-05,2.105153626486856e-06,0.026076069175208643,0.0,0.016532785223077127,-0.01981091583966838,0.0,
22,Rd,-0.0018717345370986153,0.002044225463388662,-0.05161169275801366,0.12018580145560794,0.000906130354054386,-0.0007004582564810165,-0.0019849172221855517,-9.319466464282028e-06,0.0,-0.0026208000502189626,0.0,-0.001771602173599098,0.0018564435620486977,0.0,Ibias,0.0036079968113992594,0.0008688883313483673,-0.06317140826395663,0.10968603262323144,-0.0006479645195292442,0.00721952462907333,0.0019192800329644664,0.0013714526848823102,0.0013516345127366433,-0.007438677986848965,0.0,0.0033354088606811208,0.014924388805822489,0.0,L,-0.006155470240178075,0.0043396501225580805,-0.045172095533778316,0.07504495618999753,-0.0011025327643783187,-0.0023026616908000358,-0.007871060468733261,0.0032308726338340804,0.0012752743778978468,-0.02263602648895084,0.0,-0.0038782017436857262,0.0268377167122246,0.0,W1,0.0003828916649135093,0.00022602233878523875,-0.001116073059858298,-0.004494399725962497,0.00030189983844978053,0.00014312612749767863,0.001708187591086747,-0.0014059347108002053,-0.001363960361273631,-0.0007896466340881858,0.0,0.00035368928020465117,0.0008799896842373258,0.0,W2,0.0032524159220199164,0.0005831366555878488,0.008696247249231749,-0.0021026665709586,-0.0006226076490286203,0.0012163192107125247,0.003450004112453533,1.621587164783521e-05,3.0063045212978806e-07,0.004564869490128632,0.0,0.003918013028485595,-0.003226628842203244,0.0,Alo,0.0,0.0018724502481106684,-0.03013036989317332,0.11421706418751144,-0.002122399987093435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.01866677987568998,-0.0020197956755896988,0.014685895412269423,-0.056062877190133344,0.0019902393500342134,-0.0072523981212545535,-0.01976665303952188,-9.170355000841616e-05,-1.8037827127787286e-06,-0.025922074164009982,0.0,-0.01729120619696639,0.018455175156335997,0.0,Rbias3,0.01870328437764147,0.0014127986700658425,-0.018203622681246565,0.07355850053758442,-0.001431369741088576,0.006880169040554237,0.019865919159022773,9.375383263064098e-05,2.1044131649085166e-06,0.02645641575450287,0.0,0.01728683666570763,-0.01860144637230655,0.0,
23,Rd,-0.0018639582183564006,0.002204059107007208,-0.2981693071345982,-0.09003816988123449,0.0006649927572361013,-0.0007035660243946069,-0.0019794358388409996,-9.493619635992964e-06,-3.0044601211360936e-07,-0.0026267151741692124,0.0,-0.0017633891137815258,0.0018954677304550652,0.0,Ibias,0.003652271376122224,0.001057927280195219,-0.0690573880201153,-0.07318507059842333,-0.000898710563550101,0.0072170797688082345,0.0019528358813210589,0.0013784363412782407,0.0013511057164360414,-0.007432499901088386,0.0,0.003374147342392469,0.015043788080363158,0.0,L,-0.005864623042550924,0.004508521909962704,-0.04623209512918364,-0.04062778180419879,-0.0013378665812476878,-0.002212715146721179,-0.007594154872134743,0.003234345905429779,0.001261873250840968,-0.022274137726389757,0.0,-0.003624146206033966,0.026817101242959072,0.0,W1,0.00038488419913188866,0.00047584110097251373,0.00040687662328190756,0.005347314226674112,6.399971572271672e-05,0.00014523612932130074,0.0017148992613058005,-0.0014132462799437634,-0.0013637244489444794,-0.0007833798374835269,0.0,0.0003555007764319242,0.0008644601783246778,0.0,W2,0.00323169549347218,0.000822405932062598,0.009956429239965857,0.004278394545273705,-0.0008510950103206602,0.0012196819580040056,0.003433256517089325,1.6381147607388434e-05,3.0044601211360936e-07,0.00456613606090701,0.0,0.003905006173416798,-0.0032903019860773255,0.0,Alo,0.0,0.001990024336884661,-0.2786438637349408,-0.0833903632461951,-0.002338386780556605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.018540231452576928,-0.0016626234956000844,0.025021199815234964,-0.09025245213508348,0.0017334846139542928,-0.007264319201874713,-0.019660826601659943,-9.27024035051693e-05,-1.8026760725148753e-06,-0.025909185966988022,0.0,-0.017161166013838783,0.018804982938807824,0.0,Rbias3,0.018568731528222034,0.001555102056788276,-0.025179758244230167,-0.04729019449911373,-0.0016468026427109209,0.006890926661785221,0.01975312845425375,9.475004695630275e-05,1.8026760726816563e-06,0.026442366568257516,0.0,0.01715016127917129,-0.01894833264269043,0.0,
24,Rd,-0.001850345026116154,-8.105997961065507e-05,-0.027810166331157227,0.0013563063722141942,0.003259696011715168,-0.000681141519660415,-0.0019569506948119266,-8.556285009867397e-06,-3.003585680671853e-07,-0.002544836597333843,0.0,-0.0017515999451956845,0.0017068910388695537,0.0,Ibias,0.0035023991808784682,-0.0013229151335674126,-0.04212115165487163,-0.00545973501649665,0.001728993403784729,0.007214789859671461,0.001798522942379587,0.0013851881406169656,0.001351012839127351,-0.007425339661496366,0.0,0.003240348205261733,0.014588747422822344,0.0,L,-0.006649816102549823,0.0020064518004678893,-0.03036458333011917,-0.020366364683941037,0.0013023614927859556,-0.002448331024566613,-0.008402224875489795,0.003242460006342786,0.0012476894917152403,-0.022677161701309043,0.0,-0.004356537089142134,0.025851002359665417,0.0,W1,0.00037966461941744305,-0.0020197303389703322,0.013420630487785131,-0.050396250808241325,0.002646430442345626,0.00013990462997510848,0.001730903034023372,-0.001417925231089513,-0.001363327540417772,-0.0008050850338571712,0.0,0.0003509653283985052,0.0009042063146429856,0.0,W2,0.003372054132575974,-0.0016517733538514358,0.024259220677175092,-0.05026198109383263,0.001709446057079804,0.0012417812412398484,0.0035674708529729884,1.5438514256915013e-05,3.003585680671853e-07,0.004648136246144059,0.0,0.0040303925053265365,-0.0031120637062211384,0.0,Alo,0.0,-0.000178682511127477,8.34815943306512e-05,-0.0036014776863946426,0.00017644799972224036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.019238929129455944,-0.004475120336237646,0.015527295972004454,-0.07465272189790977,0.004399650300219676,-0.007357247493843515,-0.020319435336275796,-8.760891825303072e-05,-1.8021514084031119e-06,-0.026250251464090928,0.0,-0.017834697812398773,0.017694169529670487,0.0,Rbias3,0.0192963364166871,-0.0006536948927380017,0.008955470420021648,-0.02212909422492949,0.0008582738621514253,0.006989614889528898,0.020441067861368335,8.946898021174805e-05,1.8021514084031119e-06,0.026798173220864138,0.0,0.017848101014473657,-0.01785736311426487,0.0,
25,Rd,-0.001844665959611949,0.0025065615807638585,-0.03194544904140065,0.043374068056205604,0.0007220502102722263,-0.0006936561031886757,-0.0019584174686971653,-9.303241193421642e-06,-3.002847901035609e-07,-0.00259293923284154,0.0,-0.0017452381756676654,0.0018577994846168439,0.0,Ibias,0.0036455328585658833,0.0012867504896367787,-0.04491325724486705,0.037730958640053276,-0.0008269575965538086,0.007216953702875581,0.0019432432247335622,0.0013815313172216937,0.001351281555427185,-0.007418845132223523,0.0,0.003368384478406989,0.014987373311564727,0.0,L,-0.006016324957860244,0.004650655796237421,-0.03268106988086587,0.023587458991683363,-0.0012598435570767932,-0.002262339424674673,-0.007761827215315479,0.0032434820096712523,0.0012638986815095492,-0.02243765843529397,0.0,-0.003760960520410592,0.026826505531739323,0.0,W1,0.0003858616632196628,0.0005890099998137209,0.007112684457099832,-0.0007382098360472669,6.127480225242699e-05,0.00014499584968318498,0.0017208666937295531,-0.0014144647910464682,-0.0013623920926606834,-0.0007854980315184422,0.0,0.00035638279904057224,0.000869882620399884,0.0,W2,0.0044787898346410684,0.0005819157049003005,0.013794925887371126,0.0004998591020062546,-0.0006569554727179309,0.001684376874020736,0.0047569240545203935,2.2513843688085536e-05,3.002847901035609e-07,0.0063150555683967775,0.0,0.004729732990382162,-0.004513074028300486,0.0,Alo,0.0,0.002290474643404551,-0.007443070705269278,0.03780636628566214,-0.0022896636352326832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.01864066525130317,-0.0018965530776792775,0.011207020968740863,-0.022342127249953447,0.0018288349133671763,-0.007281620841410416,-0.019760759915394912,-9.266028228641757e-05,-1.8017087406213654e-06,-0.025982819835625125,0.0,-0.01725742082124883,0.018714874893620406,0.0,Rbias3,0.018672372546748826,0.0018052313727794356,0.0010383432767301977,0.024711998411494494,-0.0016144945489820442,0.006903722250598269,0.01985637108089892,9.470699534892386e-05,1.801708740454674e-06,0.02651898950016862,0.0,0.01724873444293772,-0.018859888393167185,0.0,
