Iteration No,Rb,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Rd1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Rd2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Rbias3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Rbias4,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Cload,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,len2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Ibias1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Ibias2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,W1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,W2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,W3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Alo,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,
63,Rb,-0.0003555851953348737,0.000287367280411621,0.0,0.0,-0.00047508246779191544,-0.0001678700079545715,0.0,0.0,0.0,Rd1,-0.0006143319721514991,-0.00024258791062309795,0.0,0.0,-0.0011610256950295053,-0.00010010745177202593,0.0,0.0008893890852730998,0.0,Rd2,-0.00024109739368363033,-0.00030594862906031806,0.0,0.0,9.011989256774882e-05,-2.526865719104512e-05,0.0,0.0,0.0,Rbias3,-5.704598926568556e-06,-4.030625165433507e-06,0.0,0.0,2.969806673433193e-06,-4.643780434568358e-06,0.0,0.0,0.0,Rbias4,6.687406728834825e-06,2.5437733265682085e-06,0.0,0.0,-5.052888750664774e-07,4.648922277332508e-06,0.0,0.0,0.0,Cload,708060554.5784873,-1084916792.861149,0.0,0.0,1792977347.4389749,0.0,0.0,0.0,0.0,len2,-492617.61178844323,-2144823.834062694,0.0,0.0,306230.66336894775,1345975.5589052725,0.0,0.0,0.0,Ibias1,39.60691045336317,19.307656231028105,0.0,0.0,-135.2232150493902,127.17537462401856,0.0,28.347094647707184,0.0,Ibias2,50.3556204993705,-30.964863293030216,0.0,0.0,-12.630763136075895,93.95124692847807,0.0,0.0,0.0,W1,-952.2314447948927,-244.08428862622551,0.0,0.0,-749.423284445163,41.276128276519295,0.0,0.0,0.0,W2,-1775.889938148514,-997.2588922123498,0.0,0.0,-860.8901953121564,82.25914937604013,0.0,0.0,0.0,W3,-705.4180349472233,-434.3213162699559,0.0,0.0,-740.0179882466706,468.92126956949767,0.0,0.0,0.0,Alo,-0.09968573750251122,0.1772221339026053,0.0,0.0,-0.2769078714051091,0.0,0.0,0.0,0.0,
64,Rb,1.142605810353041e-05,0.0,0.0,0.0,-0.00033968465613435077,-0.00016876030386597267,0.0,0.0005198710181038286,0.0,Rd1,0.00021758427251354553,0.0,0.0,0.0,-0.001022337532143971,-0.0001008641873589249,0.0,0.001340785992016439,0.0,Rd2,0.00014880861016594338,0.0,0.0,0.0,0.00017388684726777774,-2.5078237101834344e-05,0.0,0.0,0.0,Rbias3,-8.923501615680362e-08,0.0,0.0,0.0,4.639882427926034e-06,-4.644838980195434e-06,0.0,-8.427846388740359e-08,0.0,Rbias4,6.08919550030589e-06,0.0,0.0,0.0,1.3458972877407198e-06,4.658719550928512e-06,0.0,8.457866163625864e-08,0.0,Cload,4409406499.297006,0.0,0.0,0.0,4409406499.2975025,0.0,0.0,0.0,0.0,len2,2997946.8621122944,0.0,0.0,0.0,793362.2909331158,1356137.6788598746,0.0,848446.8923193219,0.0,Ibias1,130.18232820334583,0.0,0.0,0.0,-108.74310369717678,126.57738056971137,0.0,112.34805133081127,0.0,Ibias2,106.5957344914989,0.0,0.0,0.0,9.766913264362652,94.22020184215825,0.0,2.6086193849722257,0.0,W1,446.3750085361459,0.0,0.0,0.0,-605.555928540913,41.14446191436501,0.0,1010.7864751626614,0.0,W2,449.01689729744186,0.0,0.0,0.0,-487.024850370796,81.1466433061238,0.0,854.895104362119,0.0,W3,440.62826447710756,0.0,0.0,0.0,7.53682833405804,466.990264895872,0.0,-33.898828752822446,0.0,Alo,-0.21550882003746805,0.0,0.0,0.0,-0.21550882003746805,0.0,0.0,0.0,0.0,
65,Rb,0.0002131678317431122,0.00020388117142999896,0.0,0.0,-0.0003226956968220473,-0.0001689628876467346,0.0,0.0005009452447818731,0.0,Rd1,-0.000103272057073983,-0.0003044950980406639,0.0,0.0,-0.001021086284854343,-0.00010083592354978876,0.0,0.0013231452493708076,0.0,Rd2,-0.00010718188314677411,-0.0002693925185579176,0.0,0.0,0.000189460950287438,-2.5329249322818173e-05,0.0,-1.9210655534912897e-06,0.0,Rbias3,-5.089443795994053e-06,-5.341254177529841e-06,0.0,0.0,5.040538547509637e-06,-4.661944968124775e-06,0.0,-1.267831978492387e-07,0.0,Rbias4,7.654599947295934e-06,1.230559110234822e-06,0.0,0.0,1.672142782844683e-06,4.6672430316501544e-06,0.0,8.465502256709657e-08,0.0,Cload,1855711162.9543884,-2970904803.614214,0.0,0.0,4826615966.568603,0.0,0.0,0.0,0.0,len2,1507414.0768347436,-1551337.6324961525,0.0,0.0,869976.1444589085,1348006.7897317763,0.0,840768.7751402357,0.0,Ibias1,139.09690899054263,9.761936890887915,0.0,0.0,-107.66168319730798,126.75969085573227,0.0,110.23696444122687,0.0,Ibias2,64.16791993495664,-46.524117199755054,0.0,0.0,14.12299175585177,93.95877487845313,0.0,2.61027050040738,0.0,W1,129.72628566732683,-354.12166693730825,0.0,0.0,-575.0052443175098,41.25074406025473,0.0,1017.6024528618129,0.0,W2,-700.1470642182298,-1200.2032887223615,0.0,0.0,-429.2980533962018,82.03583141024872,0.0,847.3184464900229,0.0,W3,-409.7953060772478,-976.826345061336,0.0,0.0,132.33048851507823,468.5979733064114,0.0,-33.8974228374769,0.0,Alo,-0.0710019902680116,0.1359840127441118,0.0,0.0,-0.2069860030121234,0.0,0.0,0.0,0.0,
66,Rb,0.00016138464024734197,0.00022228312470217362,0.0,0.0,-0.0003836561019563563,-0.00016863609743086538,0.0,0.0004913937149324153,0.0,Rd1,0.00014207642816751562,0.0,0.0,0.0,-0.0010665129412789132,-0.00010090112172904368,0.0,0.0013094904911754826,0.0,Rd2,0.00012539016446289989,0.0,0.0,0.0,0.00015269590219410897,-2.5386852437382445e-05,0.0,-1.9188852938255415e-06,0.0,Rbias3,-5.553069270662473e-07,0.0,0.0,0.0,4.236312539847698e-06,-4.66487045974754e-06,0.0,-1.2674900716673305e-07,0.0,Rbias4,7.313001665535345e-06,1.6801104455759029e-06,0.0,0.0,8.679618489831919e-07,4.680114722282103e-06,0.0,8.481464869421811e-08,0.0,Cload,3709594835.2525034,0.0,0.0,0.0,3709594835.2525034,0.0,0.0,0.0,0.0,len2,2856897.7790858364,0.0,0.0,0.0,652661.3474358395,1352077.4673525635,0.0,852158.9642973596,0.0,Ibias1,131.32418319271278,12.754305362317737,0.0,0.0,-117.4292124696353,126.95999329778964,0.0,109.03909700223974,0.0,Ibias2,100.65952094492903,0.0,0.0,0.0,4.2231297769847735,93.83008674625586,0.0,2.606304421686953,0.0,W1,410.61379238045356,0.0,0.0,0.0,-648.9600653218768,41.40012214021334,0.0,1018.1737355621169,0.0,W2,290.3033961093497,0.0,0.0,0.0,-547.5270784563638,43.799758835427866,0.0,794.0307157303142,0.0,W3,247.09206405752423,0.0,0.0,0.0,-187.3131971631357,468.25590107275207,0.0,-33.8506398522331,0.0,Alo,-0.0816729004793394,0.15086518703636442,0.0,0.0,-0.2325380875156927,0.0,0.0,0.0,0.0,
67,Rb,-0.00036762899098130217,0.00028859202845595754,0.0,0.0,-0.0004874027197851977,-0.00016881829965204628,0.0,0.0,0.0,Rd1,-0.0006839624319302652,-0.00024016014249274978,0.0,0.0,-0.0011529973064710543,-0.0001010534619906445,0.0,0.0008102484790241997,0.0,Rd2,-0.00023601594172967965,-0.00030256736707462526,0.0,0.0,9.217618339565892e-05,-2.56247580507133e-05,0.0,0.0,0.0,Rbias3,-5.750609391055522e-06,-4.028080275948937e-06,0.0,0.0,2.9593016691725468e-06,-4.681830784279484e-06,0.0,0.0,0.0,Rbias4,6.806861516990735e-06,2.606079794862622e-06,0.0,0.0,-4.923190819947583e-07,4.693100804122871e-06,0.0,0.0,0.0,Cload,766597193.1375496,-1060156129.8990899,0.0,0.0,1826753323.036971,0.0,0.0,0.0,0.0,len2,-223520.64457095775,-1855412.7771159075,0.0,0.0,287056.70486990816,1344835.4276751343,0.0,0.0,0.0,Ibias1,30.924628405524768,20.27768694847717,0.0,0.0,-133.19553400516193,127.16136769228466,0.0,16.681107769925124,0.0,Ibias2,51.766825472344415,-29.57949485273573,0.0,0.0,-12.199001428215535,93.54532175330147,0.0,0.0,0.0,W1,-684.6204144504011,-146.0253000358813,0.0,0.0,-642.1695041203269,44.53361381485373,0.0,59.04077589094154,0.0,W2,-1537.0148457979512,-769.1137117454954,0.0,0.0,-812.8881538974896,44.98701984493893,0.0,0.0,0.0,W3,-701.7196694102855,-441.5047299638971,0.0,0.0,-729.9319962534291,469.7170568072284,0.0,0.0,0.0,Alo,-0.09755816204115526,0.17945451373717325,0.0,0.0,-0.2770126757783322,0.0,0.0,0.0,0.0,
68,Rb,-9.172321809372967e-06,0.0,0.0,0.0,-0.00035121565927785414,-0.00016986986403088109,0.0,0.0005119132014994111,0.0,Rd1,0.00021893043588070568,0.0,0.0,0.0,-0.0010105321010476563,-0.0001019955682617603,0.0,0.0013314581051901222,0.0,Rd2,0.00014634643235816319,0.0,0.0,0.0,0.00017372768423314322,-2.546393152799092e-05,0.0,-1.9173203469561805e-06,0.0,Rbias3,-1.348031278832853e-07,0.0,0.0,0.0,4.675317642934599e-06,-4.683127588389611e-06,0.0,-1.2699318242825073e-07,0.0,Rbias4,6.114937940521137e-06,0.0,0.0,0.0,1.326577358555773e-06,4.703292396066699e-06,0.0,8.506818589861766e-08,0.0,Cload,4324146040.193789,0.0,0.0,0.0,4324146040.194287,0.0,0.0,0.0,0.0,len2,2969474.4791083853,0.0,0.0,0.0,762726.6352951016,1354696.0146773655,0.0,852051.8291361212,0.0,Ibias1,133.39750020208015,0.0,0.0,0.0,-105.75195545351231,126.47948383662607,0.0,112.66997181896639,0.0,Ibias2,106.21796281780335,0.0,0.0,0.0,9.863003748827742,93.75330232772494,0.0,2.6016567412541254,0.0,W1,448.4290530568372,0.0,0.0,0.0,-608.8817664700415,41.43271445086351,0.0,1015.8781050759845,0.0,W2,391.71569062202093,0.0,0.0,0.0,-451.32200556252786,43.79670576241872,0.0,799.2409904221533,0.0,W3,430.87030335663457,0.0,0.0,0.0,-3.241996693223882,467.88878711829847,0.0,-33.77648706856195,0.0,Alo,-0.18008275217991757,0.03716694203552746,0.0,0.0,-0.2172496942154339,0.0,0.0,0.0,0.0,
69,Rb,0.00017583682758625003,0.00022906976079874235,0.0,0.0,-0.0003788738090433756,-0.00016995531409804272,0.0,0.0004955961899289371,0.0,Rd1,-0.00011024608024231296,-0.00027655276432409675,0.0,0.0,-0.0010464301789215855,-0.0001010897693831041,0.0,0.001313826632386509,0.0,Rd2,-0.00017641139604805865,-0.0003089752611182916,0.0,0.0,0.00015828482582662067,-2.5720960756361032e-05,0.0,0.0,0.0,Rbias3,-5.41167362181651e-06,-5.012712081616193e-06,0.0,0.0,4.386349028944331e-06,-4.700405173182189e-06,0.0,-8.490539596229349e-08,0.0,Rbias4,7.494354294601776e-06,1.7270339371717856e-06,0.0,0.0,9.70375865766727e-07,4.711800951310449e-06,0.0,8.514354035257729e-08,0.0,Cload,1448723652.2748816,-2426265627.9046597,0.0,0.0,3874989280.1803756,0.0,0.0,0.0,0.0,len2,1075043.6693096315,-1785906.0127113906,0.0,0.0,659544.7502978662,1346024.4710880686,0.0,855380.4606351677,0.0,Ibias1,140.88032432236582,15.304786398468355,0.0,0.0,-111.69132491138299,126.6747538068086,0.0,110.5921090284761,0.0,Ibias2,62.405427916332286,-39.953456095231104,0.0,0.0,5.7371918451388595,93.497708456424,0.0,3.1239837099964918,0.0,W1,257.5601008567056,-239.29768980059816,0.0,0.0,-494.8019415662181,44.696657143787114,0.0,946.9630750797699,0.0,W2,-614.0492004700798,-941.5249585604815,0.0,0.0,-517.8617700257868,45.22346809449277,0.0,800.1140600216816,0.0,W3,-518.9327249325007,-825.4167589744723,0.0,0.0,-146.11132560381762,469.4826160785392,0.0,-16.887256432412542,0.0,Alo,-0.07729307459373284,0.15299801823395656,0.0,0.0,-0.2302910928276783,0.0,0.0,0.0,0.0,
70,Rb,0.00015927899666919526,0.00022912283646963215,0.0,0.0,-0.0003880556009344857,-0.000170421600521139,0.0,0.0004886333616551401,0.0,Rd1,0.00014487116938931673,-1.0472615401714602e-05,0.0,0.0,-0.001044420699011717,-0.0001025763579355207,0.0,0.001302340841738264,0.0,Rd2,0.0001255507392826085,-8.852562537567393e-06,0.0,0.0,0.00016012237975975306,-2.5719077939593146e-05,0.0,0.0,0.0,Rbias3,-5.797415604927876e-07,-1.9586358102663485e-07,0.0,0.0,4.405151403406809e-06,-4.704161904287383e-06,0.0,-8.486747858588486e-08,0.0,Rbias4,7.5775916054628984e-06,1.7538385532598441e-06,0.0,0.0,1.012547858160273e-06,4.725912991732003e-06,0.0,8.52922023104945e-08,0.0,Cload,3636474829.025346,-277414954.0660302,0.0,0.0,3913889783.091376,0.0,0.0,0.0,0.0,len2,2836687.5931978864,-51242.29542827075,0.0,0.0,682094.3583353198,1351011.12186382,0.0,854824.4084269437,0.0,Ibias1,137.1333713951698,14.023091916317547,0.0,0.0,-113.03979036054515,126.73658131656825,0.0,109.41348852282113,0.0,Ibias2,101.22464701712046,-2.3994342732557628,0.0,0.0,7.090509642336306,93.4145547934876,0.0,3.119016854542517,0.0,W1,479.338095355742,-19.452662286377446,0.0,0.0,-494.08181219652795,44.630589221014795,0.0,948.2419806175624,0.0,W2,296.11260773049264,-39.20760886472317,0.0,0.0,-507.9181668046973,44.77349395995336,0.0,798.4648894398513,0.0,W3,244.72282544924946,-77.8259021457174,0.0,0.0,-129.54365033109218,468.95331769100284,0.0,-16.860939765215257,0.0,Alo,-0.07428861659819605,0.1543417645125049,0.0,0.0,-0.2286303811107269,0.0,0.0,0.0,0.0,
71,Rb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,4605146.491208793,-1337815.3526083587,0.0,0.0,6118906.447660243,1027323.9634722377,0.0,-1203268.567315268,0.0,Ibias1,176.08618743321207,-51.15381353885874,0.0,0.0,233.96756426442656,39.28160815990013,0.0,-46.00917145225348,0.0,Ibias2,214.95380485409612,-62.44502770636247,0.0,0.0,285.61137522589115,47.95226279722181,0.0,-56.16480546265149,0.0,W1,1746.7772016175295,-507.44647588763235,0.0,0.0,2320.9611902699444,389.67404869625096,0.0,-456.4115614610103,0.0,W2,3513.786873240866,-1020.7705734853728,0.0,0.0,4668.8054756611755,783.8615914402761,0.0,-918.109620375166,0.0,W3,6966.785216154449,-2023.881810988799,0.0,0.0,9256.84059344699,1554.1623734625039,0.0,-1820.3359397661518,0.0,Alo,0.5525281540471545,-0.16051186398602796,0.0,0.0,0.7341499539193836,0.12325892655734551,0.0,-0.1443688624435392,0.0,
72,Rb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
73,Rb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
74,Rb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
75,Rb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
76,Rb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
77,Rb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
78,Rb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
79,Rb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
80,Rb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
81,Rb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
82,Rb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
