Iteration No,alpha,fixed_alpha,Rd,W2,W1,Ibias,Alo,Rbias2,Rbias3,
46,0.06,0.06,1.8407830220581332,1.3077336897739484,1.235963342163538,0.5663399802824188,1.6867818395742387,1.2487440557564338,1.3710113513108566,
47,0.06,0.06,1.7860004686256943,1.2243721340869256,1.3038215868835745,0.6244728589440997,1.7143249712095476,1.3712602577909165,1.4035437878315886,
48,0.06,0.06,1.793475349567498,1.2769856558472281,1.3065319152437618,0.5917372572479379,1.741148170547254,1.259224019324071,1.3711089838776314,
49,0.06,0.06,1.8141942336195964,1.2883884135536157,1.3049245966371852,0.5985701379585905,1.6781412350273908,1.2519963890412935,1.4195328996888052,
50,0.06,0.06,1.7878617316974381,1.253814335864254,1.3076540915417223,0.5707429141531276,1.7108872381561717,1.2516245232282845,1.3815901180119519,
51,0.06,0.06,1.7041366048927056,1.285224208764909,1.3789201967927567,0.5752097501476013,1.5863436505283213,1.4741934162411192,1.270862094736443,
52,0.06,0.06,1.7105038861068245,1.3119315662440418,1.3368682890981962,0.6786970881534167,1.828411204092669,1.1488361099784548,1.5282932118919226,
53,0.06,0.06,1.7932802682029696,1.253460100425847,1.2286727793178949,0.6158408544799262,1.7811001389365246,1.3417923014557467,1.4051044617428845,
54,0.06,0.06,1.8101215474769774,1.299305872008116,1.2268689069460588,0.6198820524823885,1.7763040310853948,1.2991244340393138,1.4012643247083005,
55,0.06,0.06,1.7767549167204686,1.2432612649356791,1.2798222651552802,0.6177085071670348,1.6858887795948856,1.388165453804836,1.4054685281768446,
56,0.06,0.06,1.7867545928342385,1.2521109920275404,1.2216440520467364,0.5806338646320923,1.742452134352207,1.318982004647886,1.3912795113739467,
57,0.06,0.06,1.8054438341448569,1.3189708787760666,1.2230353547489714,0.5651718124720394,1.6656639137884837,1.2656683483106212,1.3852516718270258,
58,0.06,0.06,1.7755267652592566,1.2818563576694597,1.221738239173165,0.547757714832924,1.6441630038066444,1.413336451670147,1.2755603505117734,
59,0.06,0.06,1.6718085326880274,1.337914874106479,1.2615595951055967,0.5848285655941212,1.5858528705632091,1.5985992297843856,1.2818406874052068,
60,0.06,0.06,1.791926693931497,1.3232412070576907,1.210923272822119,0.5643023801284476,1.6982212955198908,1.2875090491784889,1.3514059356227957,
61,0.06,0.06,1.674922588361034,1.2938367927149745,1.3226704853659446,0.5513819584868797,1.5470878723113122,1.4149859612774565,1.3503504819135745,
62,0.06,0.06,1.7460193577363137,1.3320049928941138,1.3098674370052676,0.5985323308320414,1.5493478139142327,1.5879644308971421,1.2520325074593959,
63,0.06,0.06,1.7608686210062596,1.304079077339163,1.2807536489028064,0.5540661942110826,1.6724038839108264,1.2617080544384651,1.3399247317905034,
64,0.06,0.06,1.7475701408911826,1.2756992853017148,1.2720597352356586,0.5488607173856067,1.6152384383955298,1.3290221111114788,1.3525923694538176,
65,0.06,0.06,1.7445940685345889,1.275991544007756,1.2691423474898582,0.5137463249042331,1.611061773724967,1.2476870290485462,1.3566759218067381,
66,0.06,0.06,1.7354877290798085,1.2851185134767253,1.3424991348248476,0.6025724955630385,1.736413520401493,1.2008695130444562,1.4116326747512806,
67,0.06,0.06,1.7277523240451116,1.2612319543218478,1.2694825782364347,0.539446661456719,1.6978898594428538,1.290343225630485,1.329122206447645,
68,0.06,0.06,1.7459565034078375,1.2739713641013686,1.2688131296720855,0.549121657929335,1.621576521910222,1.3318605732967506,1.352177511860993,
69,0.06,0.06,1.7276494822542126,1.2759266392537538,1.2860773612853154,0.5550764980376129,1.6996721315482084,1.2625444620045605,1.36983595514543,
70,0.06,0.06,1.7622533453325178,1.3261642982364916,1.2488650962266405,0.559835306922972,1.5791085751617617,1.4686555816241933,1.2784972934941239,
71,0.06,0.06,1.760247322233558,1.281611747242443,1.207830303881365,0.5487650715700071,1.647615279252623,1.332448483510453,1.3590308952738444,
72,0.06,0.06,1.7319872576497175,1.2790218276110097,1.1951013607614558,0.561118131974206,1.7166576882530018,1.3411266815627279,1.363116061260685,
73,0.06,0.06,1.7494643220017718,1.2891438754839928,1.194742597759865,0.5414164339860515,1.641604014783346,1.2843734332656724,1.4113685383549794,
74,0.06,0.06,1.732535018900998,1.2674334559429563,1.2111019676210888,0.5621808910856845,1.770097040754657,1.2465520617853065,1.3948962847528794,
75,0.06,0.06,1.7477003040063728,1.2721139879847296,1.2777630759455632,0.5601270350167079,1.6447753390441475,1.316581892697182,1.3448233649072387,
76,0.06,0.06,1.750616750015392,1.2809176510366003,1.1975143079659267,0.5511733761311219,1.7551979073889727,1.3495584628303965,1.283950460662147,
77,0.06,0.06,1.7346757180719208,1.2828139210188476,1.1893617731407733,0.5536194008292793,1.6275635932017558,1.367251238001576,1.3933291285307674,
78,0.06,0.06,1.6204549164268238,1.2967048315498932,1.191252454651805,0.5744363099335524,1.6619265926046516,1.4117393573313182,1.4497738162485454,
79,0.06,0.06,1.6576954018454135,1.3292100160224227,1.2761503410481592,0.569607481901401,1.6479188539550438,1.4921777751002059,1.2536889516039453,
80,0.06,0.06,1.7206417183700389,1.3417438110729496,1.1839060281261533,0.5713576201672422,1.7031166750864826,1.3387217987010416,1.354083126694039,
81,0.06,0.06,1.6310169253185112,1.307840173679536,1.2065005209104611,0.5461278040701807,1.5838079890713421,1.4514139497296825,1.3596026650834268,
82,0.06,0.06,1.6070326824101329,1.2922650258204513,1.1967327007039972,0.5774442564168766,1.7951315551259712,1.3108185020507206,1.4601777399534526,
83,0.06,0.06,1.746811430365886,1.2947868666117077,1.342103436321063,0.6181100317190926,1.7398566474271868,1.2169456020356497,1.3858270254320335,
84,0.06,0.06,1.631977797464991,1.2598717735514124,1.2762613264377984,0.5580016742685635,1.7720405937785717,1.3234265243529661,1.3429604495528948,
85,0.06,0.06,1.7131519155469033,1.3404856607323508,1.2415544388692323,0.5662950698503276,1.7295086631031273,1.2552723074297076,1.351845505255853,
86,0.06,0.06,1.6875341786345777,1.3319201747927845,1.2485037677048219,0.579285297901193,1.6807460279823838,1.338284845140203,1.3566684307041887,
87,0.06,0.06,1.6849574505229765,1.2681965291677788,1.2264039772298165,0.5716661364267016,1.690486740287869,1.3675212315470129,1.3907984094926247,
88,0.06,0.06,1.6946141948076308,1.2808003986220013,1.2279630220134958,0.5520951933976054,1.61768440435996,1.3126361732483793,1.4424865075440572,
89,0.06,0.06,1.6071188572248274,1.314925164764965,1.1830833057191128,0.5816075381942516,1.6819572441257782,1.4146901443972646,1.483277871175684,
90,0.06,0.06,1.602779318212122,1.3005906408937693,1.2920315711713348,0.5689604541317255,1.555340639562463,1.4537905665500805,1.3695089252722756,
91,0.06,0.06,1.6744790958129867,1.3650479632653938,1.169206109716729,0.5699413805843407,1.6293147867629327,1.3299668092704624,1.4471143971568008,
92,0.06,0.06,1.6245913392358806,1.309435826565203,1.2540462217558992,0.5449764600292865,1.646298688175441,1.380413063668,1.3555331101386918,
93,0.06,0.06,1.6062315501796007,1.2931747337022426,1.1920640751583211,0.5204890147252459,1.7133868783845771,1.3215941530645654,1.3609677602459114,
94,0.06,0.06,1.5919603830504672,1.2947997724690423,1.1856106154070032,0.5237198641320734,1.7037751806739778,1.3380137942972337,1.3788830240957677,
95,0.06,0.06,1.5960260677137925,1.3253465234856556,1.1989983278418155,0.5197671172565899,1.6623088565930035,1.3788180911587917,1.3115727009719405,
96,0.06,0.06,1.6830211615415165,1.310098803147955,1.2533751399738022,0.5775322590619967,1.7115593379330667,1.2682208339906813,1.3879252738585437,
97,0.06,0.06,1.655334067163283,1.3130473629549482,1.235166484365488,0.5710429112479293,1.7254316117727244,1.282122914382091,1.4120841953672003,
98,0.06,0.06,1.587181959839146,1.287428341032413,1.2324303218415347,0.5716980576852946,1.7063041604131097,1.4401270876490275,1.3572894545003273,
99,0.06,0.06,1.6683024472475352,1.3515203709997397,1.1552183063362274,0.5448626377869696,1.6076872319823088,1.3325855412696295,1.4299106373337915,
100,0.06,0.06,1.686017515942511,1.3902508344681108,1.1725554358594976,0.5965668726492657,1.6982986877272457,1.3490822986744355,1.3877144489873945,
101,0.06,0.06,1.6376883093046923,1.314686752752529,1.3277334005621937,0.5912310498788731,1.5651875159409432,1.4459910201229493,1.3798841066569327,
102,0.06,0.06,1.5555740193443783,1.2848344532199876,1.2209835926933732,0.5310696278482017,1.5676178324181815,1.4689059449577662,1.3871573593696513,
103,0.06,0.06,1.5449706114457127,1.3030325935120235,1.2313365028986263,0.5509275076711782,1.6455455243372297,1.37775922626603,1.4401584353861638,
104,0.06,0.06,1.7283115779862903,1.2947270098739032,1.2347889888952963,0.59966037301199,1.7788678800127233,1.262701055849496,1.3758845332235914,
105,0.06,0.06,1.6780583034742291,1.32520385884178,1.1580677400748756,0.5616659067939067,1.8075692838890427,1.2858427693940917,1.365590324304246,
106,0.06,0.06,1.6906490199835513,1.270256209143733,1.1711401166977216,0.5681939059363958,1.76851999525612,1.3056347160373782,1.4260195630894354,
107,0.06,0.06,1.6491061918044703,1.2521347472851756,1.2237527391231955,0.5808769751965671,1.6747640982673222,1.5899663769494223,1.3256041583858411,
108,0.06,0.06,1.5737662550162426,1.3534683743862954,1.4785963462982488,0.7051896150253589,1.0620860475937262,2.2040189152786076,1.244675567084229,
109,0.06,0.06,1.8395846314370783,1.2232893375617213,1.2636734450256528,0.66392615318689,1.4597741540132894,1.8415559866241566,1.2803067381717086,
110,0.06,0.06,1.7632865058720906,1.4486999894218384,1.3009701321670155,0.7123657352115066,1.506627253640289,1.5154359485251185,1.465177770146922,
111,0.06,0.06,1.6813656479734513,1.2791761862521334,1.1653677406844296,0.5611715257195414,1.6502347215514233,1.3436899023876396,1.4660879241430511,
112,0.06,0.06,1.6301704078626325,1.2947291294640715,1.2868978155187987,0.5773639258975772,1.6092783799927706,1.3606651251131123,1.4102431596746354,
113,0.06,0.06,1.6338923171890722,1.2839591709051479,1.3466507474575484,0.6254857283132017,1.7309251103725793,1.2947187785044787,1.3740865077327225,
114,0.06,0.06,1.6260223829504103,1.2557117932433561,1.2907707074442374,0.5816356240792194,1.679214559139237,1.5310956923645436,1.3089301054005187,
115,0.06,0.06,1.6738235269953912,1.4513664313166634,1.4515354751270302,0.7768274188410599,1.1271237786127106,2.0393367882867492,1.2440187534199674,
116,0.06,0.06,1.5718675438434337,1.4000159803202041,1.478123017907438,0.7716917224167036,1.1031920575041654,1.9970141048374008,1.4002605527699215,
117,0.06,0.06,1.6716572432743129,1.3691732017696947,1.3386150678973663,0.7857344048640323,1.6144160294236114,1.634581803957052,1.399827625120707,
118,0.06,0.06,1.6280809471402904,1.3544949164413798,1.3785322288921973,0.7320650781019017,1.7226634356670991,1.2575728072306498,1.4693308350373748,
119,0.06,0.06,1.7608265427534586,1.2660997280015303,1.1696532803015274,0.5514476237480055,1.8183049739107429,1.2441904125230143,1.355698083672567,
120,0.06,0.06,1.7031630990649607,1.2807997761872767,1.167564511542241,0.5749164638616016,1.8068451874412135,1.3328026912643114,1.3599129855113647,
121,0.06,0.06,1.7013148143228751,1.2811181971196552,1.1677901989902175,0.5665611170142656,1.7021162119624256,1.361108845085234,1.393507931478348,
122,0.06,0.06,1.704086513939262,1.2839583052935153,1.1689384970058403,0.5584073285745601,1.8268702132596366,1.3001228456181841,1.32851981984615,
123,0.06,0.06,1.5902334513584573,1.3055732474508621,1.173285776510204,0.5595947534926177,1.6319384767141782,1.4745226585660602,1.3849211921071243,
124,0.06,0.06,1.7593884835479405,1.3655111589434135,1.4099489777213106,0.7093646376098398,1.0335125768845432,2.153530636720245,1.2263090108719041,
125,0.06,0.06,1.696992822751577,1.376734995496136,1.33646412818774,0.7366390906130298,1.6301637485306815,1.5596881057313572,1.4288321982695462,
126,0.06,0.06,1.6852608639460336,1.2870882389421856,1.2910140771757255,0.7094576914379281,1.8088330124718928,1.3800802787630808,1.4160071022125134,
127,0.06,0.06,1.5641629175609448,1.5794584920011339,1.5086600888860002,0.8122960982317095,1.045413684831493,2.0294087265395517,1.3406592308450727,
128,0.06,0.06,1.5388225931874604,1.59017814170876,1.5245562024017734,0.7831946424138153,1.073491205935578,1.8814113869030953,1.3590280839057833,
129,0.06,0.06,1.5792918493141301,1.5409153804025209,1.4248607375117397,0.7691397639332819,1.121127199694155,1.936585985456983,1.3347527398045553,
130,0.06,0.06,1.9450329766052619,1.2850288003359758,1.3020944419043037,0.7132146088204839,1.4112410497436503,1.8509779656116625,1.2319549246449826,
131,0.06,0.06,1.708679912389603,1.486851865979137,1.3193105406872034,0.7114818892694518,1.540448342786084,1.5121234223063802,1.4241373226664242,
132,0.06,0.06,1.669170712503264,1.2925379509680794,1.141939043338784,0.5350483300480365,1.6053743521788904,1.5767459019784271,1.3392619358558913,
133,0.06,0.06,1.915428579938967,1.2944488704804618,1.2179110871240137,0.7109492246399337,1.3429482975742972,2.0577100956473497,1.1746273907320448,
134,0.06,0.06,1.7119200294946881,1.4453673390956903,1.2942398239095585,0.6747187472806992,1.495737700565648,1.600804929393878,1.3468109115193676,
135,0.06,0.06,1.6022058787563427,1.2771629500304427,1.1635950312934447,0.5377061398232735,1.8927512366378323,1.293518713621319,1.327276540710828,
136,0.06,0.06,1.5924683367772168,1.2770285734132545,1.1606677775030343,0.5400155291787698,1.7295643321853174,1.3128863912850959,1.4485694186932028,
137,0.06,0.06,1.5771469661028141,1.2865259917498912,1.199990319056666,0.5541350564673919,1.7931259062203773,1.331268701746934,1.379122840581651,
138,0.06,0.06,1.6481539772078617,1.275153096767557,1.31214921331881,0.6471556149040838,1.8127648884361278,1.2409106464843183,1.4261250158930054,
139,0.06,0.06,2.0010640937603186,1.2429740874678223,1.152083040697724,0.6681606535642586,1.5754269523053985,1.8692888676153017,1.1454017864323525,
140,0.06,0.06,1.6510097780372872,1.4866954858108694,1.4766386745301996,0.7748681609183197,1.0420563144028447,2.0047431698229823,1.3409793019268976,
141,0.06,0.06,1.6044909622705275,1.4579273161851798,1.4531292165998317,0.7646050316812514,1.1371963322709173,1.9192062896921813,1.3495815352800151,
142,0.06,0.06,1.6900391137169102,1.3746943706229224,1.311403608529481,0.7525426074883173,1.5998227331007624,1.6217364750258338,1.4106004360854265,
143,0.06,0.06,1.609144708645108,1.3601994068226622,1.348011833023688,0.7118229315370966,1.7932489174399229,1.1983774786465624,1.484862307371944,
144,0.06,0.06,1.7098094519835927,1.2410507610653292,1.173104032191357,0.5877204685240027,1.8566044427244957,1.3597526322906683,1.3428523521343612,
145,0.06,0.06,1.7317057080805631,1.2528425054918984,1.172341127922558,0.6021190189548259,1.8994443343949805,1.3201991145519612,1.3551103716653896,
146,0.06,0.06,1.7122270085585283,1.4399961006116226,1.4571604483971259,0.7821763037850332,1.159417417522661,2.1599764849377414,1.1659833852394104,
147,0.06,0.06,1.6093534191139458,1.521379393936667,1.5033107658379006,0.7825427240590646,1.051987651506543,1.9256229073751747,1.3741713617930238,
148,0.06,0.06,1.633447763155804,1.488213984689939,1.4930127867082628,0.7729201256712511,1.0576024165424547,1.9318329621168888,1.3653313326948056,
149,0.06,0.06,1.673973197422844,1.3631851227567742,1.358391804663428,0.7518904353961325,1.60079202939798,1.6002793399542743,1.4204506047708125,
150,0.06,0.06,1.609486866188353,1.3441913946957376,1.4120105141417552,0.7229651167951718,1.7767835776804755,1.212325665557239,1.4606363062341274,
151,0.06,0.06,1.701377961457889,1.234175142580639,1.224816122124582,0.5835689201854223,1.8716534502904916,1.2945031587804308,1.3497209132450863,
152,0.06,0.06,1.899374984700499,1.2252823013898337,1.1357120579225037,0.5602982904103914,1.6699268557404792,1.6875871926969066,1.152943329666625,
153,0.06,0.06,1.6834537076020453,1.5075627163050704,1.4981979070083287,0.8130036888714153,1.0256705499103629,2.0538249627127074,1.3250403152466117,
154,0.06,0.06,1.6024156731655113,1.51850127330655,1.5166338609847,0.7834578961130435,1.0537410087298211,1.9138693334275592,1.372240737557038,
155,0.06,0.06,1.7485851125928242,1.3869080373827554,1.2955951107195578,0.7020301656412019,1.5885410564205817,1.602873804042563,1.3857641383683996,
156,0.06,0.06,1.8096327891312889,1.3146514654336552,1.1761917479540598,0.6905896087817505,1.782983857218252,1.5973577991199515,1.3330785455657177,
157,0.06,0.06,1.561640896894772,1.5810099251023377,1.5861520648083824,0.881230644306039,1.0727298104049159,2.1337777409439007,1.2942845193478467,
158,0.06,0.06,1.5158522624029487,1.6161079940715473,1.5453731623285794,0.8260809020526498,1.0854304701102988,1.9198070758621908,1.3755217265124675,
159,0.06,0.06,1.5709431497127533,1.6130298621524568,1.5669625822490636,0.8062745692982549,1.041986565591569,1.892510122297129,1.3507054422156437,
160,0.06,0.06,1.6946979950662713,1.3952090729833069,1.3278481438575143,0.6968514450488029,1.5469269508993906,1.5986675963954333,1.4154465373316352,
161,0.06,0.06,1.7069737981923359,1.3953609226687034,1.3343924077400813,0.6974161603660188,1.5210370987846877,1.579395814218928,1.3685485665393895,
162,0.06,0.06,1.7328896978669008,1.5379168023562153,1.4851652951749006,0.8015276502009286,1.1089243521740286,1.940761946171308,1.2583789496246396,
163,0.06,0.06,1.6741700859016349,1.2692073356202518,1.2696366522119444,0.5477276136468195,1.7070056831226337,1.3876175677297278,1.2410653907627767,
164,0.06,0.06,1.6124520488211,1.207218352062886,1.1503258069030626,0.5588323721695181,1.9548889025907157,1.3182616948592165,1.3617915439163977,
165,0.06,0.06,1.7090026708925776,1.30095965013956,1.1586691142076073,0.5709252761363335,1.854523816863321,1.258263441983313,1.349407149053855,
166,0.06,0.06,1.9664778199954547,1.2241559632961085,1.2403149708211632,0.658743091733067,1.59064831991809,1.806072962349414,1.1389711805306846,
167,0.06,0.06,1.7772666921148716,1.3619663938445477,1.3307949223090354,0.6852376360843611,1.5991372635079681,1.4399650396897732,1.3387667444253366,
168,0.06,0.06,1.6470824456324358,1.2772786344076126,1.2305117434230908,0.6268135452824323,1.9226085963385813,1.1997618374871253,1.4469112688740597,
169,0.06,0.06,1.6234085896665675,1.2615120678526335,1.1825518246095366,0.5857883320472186,1.984040764375025,1.350437666602828,1.2804530706623234,
170,0.06,0.06,1.914900853846898,1.3360750699712587,1.3248096119500192,0.7168138024052191,1.4148244059094497,1.860307342435807,1.130611774533414,
171,0.06,0.06,1.6014899509538798,1.5946412291929426,1.6045553699892843,0.7863290794503045,1.024987443282511,1.977158589461295,1.2526338681657225,
172,0.06,0.06,1.748735149546974,1.3812492213897993,1.3525109634641288,0.6972886789582382,1.5131184290018331,1.6325746490440067,1.362266310381728,
173,0.06,0.06,1.636708715015173,1.341895240867642,1.3867504971343854,0.7450480494907452,1.7628456527510792,1.223983476362534,1.4817518106752048,
174,0.06,0.06,1.677081147532928,1.2070120888159146,1.1797131523303486,0.6175184843922839,1.9093241725603676,1.3979433048536025,1.3747772661743443,
175,0.06,0.06,1.6830437854145632,1.2095413626891636,1.1768523831408524,0.6102640140131287,2.0097263113859967,1.315619588258591,1.366326569648654,
176,0.06,0.06,1.7325469369067605,1.2576097399286221,1.1653039435564962,0.6022143786954428,1.8967938157565536,1.2821896148710976,1.3823981198595932,
177,0.06,0.06,1.7785638147301988,1.454188655784441,1.3331167446106233,0.749425604141195,1.2917393689495387,2.0042415670400127,1.155729458659444,
178,0.06,0.06,1.4786239991661752,2.5895349021989293,1.3259158475869564,0.8430118324767514,1.0208614858469214,1.713855887553758,1.251019555061733,
179,0.06,0.06,1.755567991397699,1.3997624022496455,1.3252758480880258,0.7005554374196763,1.470907412909109,1.6244186537477256,1.3652760229880652,
180,0.06,0.06,1.7275920526572917,1.4341799464570284,1.3845584446241088,0.6894731428708568,1.5418961825032842,1.5727845322164378,1.2226186441091056,
181,0.06,0.06,1.000000000004159,1.000000000004159,1.000000000004159,0.9999999999979206,1.000000000004159,1.000000000004159,1.000000000004159,
182,0.06,0.06,1.000000000004159,1.000000000004159,1.000000000004159,0.9999999999979206,1.000000000004159,1.000000000004159,1.000000000004159,
183,0.06,0.06,1.000000000004159,1.000000000004159,1.000000000004159,0.9999999999979206,1.000000000004159,1.000000000004159,1.000000000004159,
184,0.06,0.06,1.000000000004159,1.000000000004159,1.000000000004159,0.9999999999979206,1.000000000004159,1.000000000004159,1.000000000004159,
185,0.06,0.06,1.000000000004159,1.000000000004159,1.000000000004159,0.9999999999979206,1.000000000004159,1.000000000004159,1.000000000004159,
186,0.06,0.06,1.000000000004159,1.000000000004159,1.000000000004159,0.9999999999979206,1.000000000004159,1.000000000004159,1.000000000004159,
187,0.06,0.06,1.000000000004159,1.000000000004159,1.000000000004159,0.9999999999979206,1.000000000004159,1.000000000004159,1.000000000004159,
188,0.06,0.06,1.000000000004159,1.000000000004159,1.000000000004159,0.9999999999979206,1.000000000004159,1.000000000004159,1.000000000004159,
189,0.06,0.06,1.000000000004159,1.000000000004159,1.000000000004159,0.9999999999979206,1.000000000004159,1.000000000004159,1.000000000004159,
190,0.06,0.06,1.000000000004159,1.000000000004159,1.000000000004159,0.9999999999979206,1.000000000004159,1.000000000004159,1.000000000004159,
191,0.06,0.06,1.000000000004159,1.000000000004159,1.000000000004159,0.9999999999979206,1.000000000004159,1.000000000004159,1.000000000004159,
192,0.06,0.06,1.000000000004159,1.000000000004159,1.000000000004159,0.9999999999979206,1.000000000004159,1.000000000004159,1.000000000004159,
