Iteration No,Rd,Ibias,W1,W2,Rbias1,Rbias2,Rbias3,C1,C2,Cload,Alo,flo,frf,mismatch,Temp,
11,565.5269715180038,0.0013717760918410284,6.207222868621806e-05,3.615451959031435e-05,12723.007191237242,32706.477458600624,25395.961124167494,2.477074e-12,2.464682e-12,2.732521679566586e-11,0.32028247280316985,1000000000.0,1010000000.0,0,27,
12,616.6806322254757,0.0013983262868578225,6.434775627522974e-05,3.697294111633929e-05,12723.007191237242,29714.484351702707,26052.240389910192,2.477074e-12,2.464682e-12,2.8142767915151252e-11,0.3438846274358215,1000000000.0,1010000000.0,0,27,
13,585.6721575369115,0.0013421389085767326,6.608253113484198e-05,3.66708408997247e-05,12723.007191237242,31919.516179939365,23714.27524128918,2.477074e-12,2.464682e-12,2.580832521325298e-11,0.30949236669976005,1000000000.0,1010000000.0,0,27,
14,638.5353607487849,0.0013665811907537812,6.764119501337185e-05,3.716594731417338e-05,12723.007191237242,28668.27593235576,24352.914230720646,2.477074e-12,2.464682e-12,2.7174749737333162e-11,0.3306942707524408,1000000000.0,1010000000.0,0,27,
15,641.7675207766438,0.0013586198678279344,7.40213963465569e-05,3.892378971425497e-05,12723.007191237242,31270.799309087473,24144.90583990195,2.477074e-12,2.464682e-12,2.4925000693032988e-11,0.3353369048787987,1000000000.0,1010000000.0,0,27,
16,645.188395700233,0.0013380914074560166,7.596893402366314e-05,3.89621498996018e-05,12723.007191237242,32212.47106175819,23031.935445573075,2.477074e-12,2.464682e-12,2.479946989204e-11,0.32170053157974576,1000000000.0,1010000000.0,0,27,
17,699.7463080612107,0.001360601990744512,7.984930385838767e-05,4.0157628967320685e-05,12723.007191237242,31201.029037053027,23844.828180601733,2.477074e-12,2.464682e-12,2.4667979795135966e-11,0.3505900971582489,1000000000.0,1010000000.0,0,27,
18,633.232018811376,0.0012831711615693333,8.221795259132267e-05,3.9508952699431635e-05,12723.007191237242,34005.34506434257,21160.271339034756,2.477074e-12,2.464682e-12,2.27446634956698e-11,0.3034123665176232,1000000000.0,1010000000.0,0,27,
19,680.8783237611082,0.001301937779811011,8.18017834476892e-05,3.9458253471076404e-05,12723.007191237242,29525.080678616694,21795.099783992726,2.477074e-12,2.464682e-12,2.5133748509849692e-11,0.32414912825510117,1000000000.0,1010000000.0,0,27,
20,720.0109519679876,0.0013254209632977136,8.91411206914094e-05,4.1580077583164175e-05,12723.007191237242,30166.143507308476,22537.300524411694,2.477074e-12,2.464682e-12,2.3374946379954985e-11,0.34564743763249356,1000000000.0,1010000000.0,0,27,
21,655.030986202457,0.0012437793841035788,9.142833473618588e-05,4.0902160037237866e-05,12723.007191237242,34202.52420908173,20241.66401361196,2.477074e-12,2.464682e-12,2.210451697392674e-11,0.301161541350244,1000000000.0,1010000000.0,0,27,
22,708.3999237510732,0.0012688342227158956,9.212516996374965e-05,4.101984586679231e-05,12723.007191237242,29599.248103847374,21030.864724715128,2.477074e-12,2.464682e-12,2.4297315156737288e-11,0.32446580576153805,1000000000.0,1010000000.0,0,27,
23,743.7227885525949,0.0012919215326509677,9.777206548704592e-05,4.319197295665161e-05,12723.007191237242,30304.504312320398,21739.2594392066,2.477074e-12,2.464682e-12,2.2466821036505543e-11,0.34554306469666024,1000000000.0,1010000000.0,0,27,
24,665.2345319742361,0.0012197373506084657,9.976536412533626e-05,4.254344630240861e-05,12723.007191237242,33373.34198861749,19100.67138190937,2.477074e-12,2.464682e-12,2.1399766894549064e-11,0.29482580569436445,1000000000.0,1010000000.0,0,27,
25,716.8192605041135,0.001244075997796075,9.96437111305408e-05,4.2499969002344247e-05,12723.007191237242,28611.667540828865,19862.19166188233,2.477074e-12,2.464682e-12,2.3924636416508103e-11,0.3179470499141624,1000000000.0,1010000000.0,0,27,
26,776.3827075092253,0.001279523318199207,0.00010679377368648092,4.483490675197707e-05,12723.007191237242,28800.24432163717,20798.14375776056,2.477074e-12,2.464682e-12,2.220293899189697e-11,0.34625335048943495,1000000000.0,1010000000.0,0,27,
27,672.7863576465153,0.0011966058237906868,0.00010756021296776767,4.3908934939512745e-05,12723.007191237242,31730.47044644267,17971.296404367262,2.477074e-12,2.464682e-12,2.0499547652535036e-11,0.29035418660031115,1000000000.0,1010000000.0,0,27,
28,717.3496168398514,0.0012159499527998104,0.00010598621882851702,4.358248036576102e-05,12723.007191237242,26895.772670947677,18557.58692281033,2.477074e-12,2.464682e-12,2.3656089527236815e-11,0.3110950582884088,1000000000.0,1010000000.0,0,27,
29,786.2848040789414,0.0012574529101605314,0.00011236392988260526,4.6508952416196754e-05,12723.007191237242,26670.732533664595,19698.259028925302,2.477074e-12,2.464682e-12,2.218652374737753e-11,0.34605192431891346,1000000000.0,1010000000.0,0,27,
30,678.2150846196765,0.0011725357342499975,0.00011291606288707939,4.547943441823821e-05,12723.007191237242,29578.822688167438,16992.085217987176,2.477074e-12,2.464682e-12,2.0241386106695825e-11,0.29064869442153934,1000000000.0,1010000000.0,0,27,
31,723.5853585473446,0.0011930114183135022,0.00011142815008529081,4.495449187223793e-05,12723.007191237242,25124.86497561282,17519.918526178717,2.477074e-12,2.464682e-12,2.3466735951640598e-11,0.3109350315068053,1000000000.0,1010000000.0,0,27,
32,791.1782290303428,0.0012328577570464316,0.00011760042097775946,4.709589474991008e-05,12723.007191237242,24976.33106090768,18472.3295896883,2.477074e-12,2.464682e-12,2.199532387048455e-11,0.34423059875743456,1000000000.0,1010000000.0,0,27,
33,682.5718807624415,0.0011513011781815645,0.00011908399416451346,4.6064263169245454e-05,12723.007191237242,27667.434287779415,15902.082876202008,2.477074e-12,2.464682e-12,2.0116193450741618e-11,0.28874863922439775,1000000000.0,1010000000.0,0,27,
34,729.606258824381,0.0011735846740782983,0.00011700413991504005,4.5557863177565365e-05,12723.007191237242,23503.300167612084,16429.618104830257,2.477074e-12,2.464682e-12,2.3316949844771985e-11,0.3094133806791207,1000000000.0,1010000000.0,0,27,
35,794.6731164854906,0.0012163805040072192,0.00012417776592345744,4.7956381251786705e-05,12723.007191237242,23354.653087450955,17295.115261648036,2.477074e-12,2.464682e-12,2.1813812747212814e-11,0.34131266887821704,1000000000.0,1010000000.0,0,27,
36,683.3897957950985,0.0011372150180266828,0.00012447366871339791,4.7963288940799775e-05,12723.007191237242,25861.120434666333,14815.669082825048,2.477074e-12,2.464682e-12,2.002772458136895e-11,0.28491632643054743,1000000000.0,1010000000.0,0,27,
37,731.785651433714,0.0011613959103445196,0.00012121477747647978,4.763384469603453e-05,12723.007191237242,21968.856749673323,15331.847800386568,2.477074e-12,2.464682e-12,2.3289042954866555e-11,0.3053662670278086,1000000000.0,1010000000.0,0,27,
38,801.529041794806,0.0012040107082652394,0.00012764695296062667,5.068705047661485e-05,12723.007191237242,21764.862880608493,16274.948427687346,2.477074e-12,2.464682e-12,2.17488471904415e-11,0.3397296429877073,1000000000.0,1010000000.0,0,27,
39,687.1305197974367,0.0011225665038189375,0.0001286532866474071,4.9531367342746144e-05,12723.007191237242,24178.071240027562,13922.193731033933,2.477074e-12,2.464682e-12,1.985641627351533e-11,0.2841738776232706,1000000000.0,1010000000.0,0,27,
40,736.6362847562167,0.0011475331248374904,0.00012530069923718436,4.849558022222407e-05,12723.007191237242,20559.549631513513,14409.76369113962,2.477074e-12,2.464682e-12,2.3162257898079327e-11,0.30478193757843874,1000000000.0,1010000000.0,0,27,
41,801.8946810287864,0.00119033813375637,0.00013229660355633426,5.102144615597001e-05,12723.007191237242,20385.696378434517,15243.379666842276,2.477074e-12,2.464682e-12,2.1605634474626274e-11,0.3353153919634323,1000000000.0,1010000000.0,0,27,
42,687.4376555184423,0.0011116420847523103,0.00013235761304030127,4.98823366720247e-05,12723.007191237242,22616.49345439489,12985.428678626251,2.477074e-12,2.464682e-12,1.9847362360317487e-11,0.2796636033174571,1000000000.0,1010000000.0,0,27,
43,738.3100482257859,0.0011377297028472534,0.00012884119458552235,4.8832660276803565e-05,12723.007191237242,19189.836252619985,13470.224571215289,2.477074e-12,2.464682e-12,2.3151909386148776e-11,0.3003538785154701,1000000000.0,1010000000.0,0,27,
44,814.8283317629912,0.0011832846011228645,0.00013533148329468052,5.1223404780599034e-05,12723.007191237242,18962.744052356167,14360.749168282433,2.477074e-12,2.464682e-12,2.1556654074308825e-11,0.3367788666882938,1000000000.0,1010000000.0,0,27,
45,693.0842260962397,0.0011017605571537318,0.00013608177645126009,5.003365757606728e-05,12723.007191237242,21132.03061856674,12241.33863437216,2.477074e-12,2.464682e-12,1.9532328085296457e-11,0.2821477070755409,1000000000.0,1010000000.0,0,27,
46,741.7286471745012,0.0011265336972275221,0.00013213242757482876,4.93772749909948e-05,12723.007191237242,17923.196528899844,12657.002235002408,2.477074e-12,2.464682e-12,2.2963290333171646e-11,0.30218443992535116,1000000000.0,1010000000.0,0,27,
47,809.6806447665354,0.0011679916783587916,0.0001373218416098801,5.173957538875089e-05,12723.007191237242,17748.661288368537,13409.134838776534,2.477074e-12,2.464682e-12,2.1457300280658037e-11,0.33129000566267947,1000000000.0,1010000000.0,0,27,
48,692.2289460767548,0.0010914959592125616,0.00013830843637559242,5.1727242117783784e-05,12723.007191237242,19717.852083518846,11383.572878425195,2.477074e-12,2.464682e-12,1.96565082938084e-11,0.27655870846072067,1000000000.0,1010000000.0,0,27,
49,744.338432916391,0.0011189198947232923,0.00013461820528163862,5.138732776173807e-05,12723.007191237242,16739.396298418615,11816.089398748101,2.477074e-12,2.464682e-12,2.2991662511935486e-11,0.2969029186148481,1000000000.0,1010000000.0,0,27,
50,820.6215433753713,0.001164167927474769,0.00013987940886035847,5.3806972573657284e-05,12723.007191237242,16532.200146332118,12590.184391830095,2.477074e-12,2.464682e-12,2.1382067088529967e-11,0.33117038142110927,1000000000.0,1010000000.0,0,27,
51,695.6149012447977,0.0010836480740944341,0.00014048290550538288,5.305639576625453e-05,12723.007191237242,18430.43801448714,10668.084123466904,2.477074e-12,2.464682e-12,1.9394438810034283e-11,0.27680474518245585,1000000000.0,1010000000.0,0,27,
52,747.033254012626,0.0011104894071272122,0.0001365486671959587,5.2388046929751915e-05,12723.007191237242,15631.593508635266,11056.20065903564,2.477074e-12,2.464682e-12,2.2879748954067653e-11,0.2968588302393363,1000000000.0,1010000000.0,0,27,
53,822.4897360971297,0.0011469181073834643,0.0001416610052140489,5.4163848739339744e-05,12723.007191237242,15439.892972249214,11542.028466659227,2.477074e-12,2.464682e-12,2.1304934182917294e-11,0.32057688527604467,1000000000.0,1010000000.0,0,27,
54,706.0158861368404,0.001070212129260428,0.00014258857777961985,5.299078992147318e-05,12723.007191237242,17318.43883646387,9798.733332777152,2.477074e-12,2.464682e-12,1.9350386528483118e-11,0.27075749342302796,1000000000.0,1010000000.0,0,27,
55,762.0230228443339,0.00109955715722361,0.00013981773724433254,5.253850937440087e-05,12723.007191237242,14660.21317914395,10222.837633479103,2.477074e-12,2.464682e-12,2.2542685825775853e-11,0.2918712580489128,1000000000.0,1010000000.0,0,27,
56,842.4618834557484,0.0011464126489845918,0.0001460420724188926,5.5056259191421516e-05,12723.007191237242,14440.366143398573,10942.811271676965,2.477074e-12,2.464682e-12,2.0885844432604174e-11,0.3287324078481135,1000000000.0,1010000000.0,0,27,
57,719.1380951535876,0.0010603502178441523,0.000145520351498426,5.377115448328031e-05,12723.007191237242,16723.412814625422,9379.259455397963,2.477074e-12,2.464682e-12,1.8891649131833413e-11,0.28154040523608087,1000000000.0,1010000000.0,0,27,
58,774.5737256008574,0.001088953475880997,0.00014314069544059502,5.2662918867665744e-05,12723.007191237242,14229.817974161271,9756.777434197176,2.477074e-12,2.464682e-12,2.2131346422122768e-11,0.30327460445065346,1000000000.0,1010000000.0,0,27,
59,839.0187589138523,0.001127673311555036,0.00014920432197577897,5.501227584431916e-05,12723.007191237242,14137.036123805921,10259.379897684208,2.477074e-12,2.464682e-12,2.054742341904699e-11,0.3317278590846086,1000000000.0,1010000000.0,0,27,
60,713.8314972766073,0.0010529407333599661,0.00014985237031726585,5.3807533862377586e-05,12723.007191237242,15703.711526123128,8667.38359764464,2.477074e-12,2.464682e-12,1.8969175766454688e-11,0.2735399818333531,1000000000.0,1010000000.0,0,27,
61,769.7322953031603,0.0010819490886328565,0.00014707910107051772,5.2630337596219876e-05,12723.007191237242,13261.264358275293,9043.151105106259,2.477074e-12,2.464682e-12,2.229587006164612e-11,0.2950581161568384,1000000000.0,1010000000.0,0,27,
62,851.3236729171055,0.0011293129866519385,0.00015322526499003173,5.5133255286238704e-05,12723.007191237242,13026.716474425146,9703.652311997972,2.477074e-12,2.464682e-12,2.0676661751500487e-11,0.3330029168475632,1000000000.0,1010000000.0,0,27,
63,695.3588163163454,0.0010414424125988718,0.00015365253483207167,5.39355420996774e-05,12723.007191237242,14558.461953334403,8366.655856995445,2.477074e-12,2.464682e-12,1.8694997937334754e-11,0.2671893462492375,1000000000.0,1010000000.0,0,27,
64,741.945501243897,0.0010651346783348704,0.00014906396529614034,5.218874225314407e-05,12723.007191237242,12171.185922622568,8636.374487052737,2.477074e-12,2.464682e-12,2.2888175048245834e-11,0.2850987129860372,1000000000.0,1010000000.0,0,27,
65,829.7345832644673,0.0011182901573486205,0.0001555884931880772,5.466669687466374e-05,12723.007191237242,11821.845591694122,9348.883204794267,2.477074e-12,2.464682e-12,2.145102879188116e-11,0.3246437793866107,1000000000.0,1010000000.0,0,27,
66,701.068168807169,0.0010417996853003219,0.00015571650462399883,5.340166506692419e-05,12723.007191237242,13219.13020232076,7912.551523806294,2.477074e-12,2.464682e-12,1.9181428170165436e-11,0.27346328972034795,1000000000.0,1010000000.0,0,27,
67,752.876065696681,0.0010689528377124833,0.00015170760117609415,5.2657690159180755e-05,12723.007191237242,11213.3912367804,8189.822066093849,2.477074e-12,2.464682e-12,2.2701778539266615e-11,0.2928912056659704,1000000000.0,1010000000.0,0,27,
68,824.7525788957987,0.0011008033170359997,0.00015719645969788812,5.41753499602386e-05,12723.007191237242,11089.658747890746,8488.947596797816,2.477074e-12,2.464682e-12,2.113959393099046e-11,0.31360176706016374,1000000000.0,1010000000.0,0,27,
69,724.6677228111578,0.0010295944946186503,0.0001579497780377046,5.2988693963969265e-05,12723.007191237242,12489.72908494224,7307.1268691847945,2.477074e-12,2.464682e-12,1.929729559681721e-11,0.27253542066849756,1000000000.0,1010000000.0,0,27,
70,786.9956812309074,0.0010620588063751098,0.00015597437980204728,5.279688383198125e-05,12723.007191237242,10662.215080035558,7643.930668031371,2.477074e-12,2.464682e-12,2.1962471637966103e-11,0.29453407489873706,1000000000.0,1010000000.0,0,27,
71,845.4227625669478,0.0010969632486894443,0.0001624962629945569,5.518971210470125e-05,12723.007191237242,10688.475904540732,7983.169289106925,2.477074e-12,2.464682e-12,2.0223102475348745e-11,0.32138261344757896,1000000000.0,1010000000.0,0,27,
72,718.6415446156487,0.0010254856355494766,0.00016249808450669712,5.404749629546476e-05,12723.007191237242,11913.91827863414,6714.691094790155,2.477074e-12,2.464682e-12,1.8825485915313533e-11,0.26631162548177745,1000000000.0,1010000000.0,0,27,
73,775.1038774464774,0.001054955447866897,0.0001584033685492362,5.3469313712977815e-05,12723.007191237242,10033.209075313483,7008.990006805468,2.477074e-12,2.464682e-12,2.2146638234923676e-11,0.28715000265418156,1000000000.0,1010000000.0,0,27,
74,859.1820784549479,0.0011029722801087064,0.0001639557566615287,5.573713045166974e-05,12723.007191237242,9839.80037253073,7533.880182693645,2.477074e-12,2.464682e-12,2.053336949057971e-11,0.32508618637650133,1000000000.0,1010000000.0,0,27,
75,705.0999888468247,0.001019977254700035,0.0001637805703379903,5.5736545784784856e-05,12723.007191237242,11020.038446951814,6451.837087855636,2.477074e-12,2.464682e-12,1.8524006387342353e-11,0.2644820757174934,1000000000.0,1010000000.0,0,27,
76,757.1319839505812,0.0010469939975295017,0.0001581084064386045,5.4835498184276566e-05,12723.007191237242,9140.46933534331,6682.80378108524,2.477074e-12,2.464682e-12,2.257196789241051e-11,0.28369639141933894,1000000000.0,1010000000.0,0,27,
77,843.4259820633705,0.0010969303341098245,0.00016379817133056984,5.741613723382268e-05,12723.007191237242,8956.033108061223,7185.154884093819,2.477074e-12,2.464682e-12,2.1020766057385783e-11,0.32225535221980334,1000000000.0,1010000000.0,0,27,
78,719.1984014169146,0.0010119396269083615,0.00016361622140752667,5.609783982144739e-05,12723.007191237242,10620.900579706296,6081.092496163821,2.477074e-12,2.464682e-12,1.8870054572250214e-11,0.27358412685377964,1000000000.0,1010000000.0,0,27,
79,782.1402086454923,0.0010447415918561926,0.00015976692827386117,5.5534284871481216e-05,12723.007191237242,8916.324480258423,6358.17289109739,2.477074e-12,2.464682e-12,2.2129490663263344e-11,0.29641684286829156,1000000000.0,1010000000.0,0,27,
80,830.1812522755898,0.0010579815557903347,0.00016222673810194186,5.6865649365764806e-05,12723.007191237242,8889.769242498203,6345.220066064056,2.477074e-12,2.464682e-12,2.0348646103685083e-11,0.3035524837396862,1000000000.0,1010000000.0,0,27,
81,784.7341990649078,0.0010231368124588465,0.00016269777498027676,5.650952644525093e-05,12723.007191237242,9579.06671909483,5747.162460608135,2.477074e-12,2.464682e-12,1.9171107834059078e-11,0.27641698569755974,1000000000.0,1010000000.0,0,27,
82,863.7150711604152,0.0010656136707680743,0.0001633315500408892,5.729900379464868e-05,12723.007191237242,8304.927452459971,6095.1658490283435,2.477074e-12,2.464682e-12,2.028138231792943e-11,0.30672732220695775,1000000000.0,1010000000.0,0,27,
83,752.7858281173591,0.0009912002530625987,0.00016345506927914225,5.6159177908122955e-05,12723.007191237242,9357.47354200262,5212.056265258965,2.477074e-12,2.464682e-12,1.8426787769034537e-11,0.26046759677825915,1000000000.0,1010000000.0,0,27,
84,824.1407977679366,0.0010265472040206015,0.00016043241114270873,5.593754448202696e-05,12723.007191237242,7824.968526566449,5501.413473150328,2.477074e-12,2.464682e-12,2.114212796618737e-11,0.28405951701668464,1000000000.0,1010000000.0,0,27,
85,893.1811918163284,0.0010670784496282539,0.0001679552472484905,5.982414739144412e-05,12723.007191237242,7802.639707497317,5801.257022338503,2.477074e-12,2.464682e-12,1.9311620480741026e-11,0.31532070906076154,1000000000.0,1010000000.0,0,27,
86,765.1677679925026,0.0009900167075250347,0.00016742474646874557,5.992121984055792e-05,12723.007191237242,9026.848165782967,4821.767288827601,2.477074e-12,2.464682e-12,1.7818886531661717e-11,0.2678709241525807,1000000000.0,1010000000.0,0,27,
87,835.4369955367137,0.0010248600570555296,0.00016398854171285201,5.98894478744335e-05,12723.007191237242,7549.1287242021435,5083.081816089662,2.477074e-12,2.464682e-12,2.0800006188114134e-11,0.2921581834622469,1000000000.0,1010000000.0,0,27,
88,891.6612079533965,0.0010598311457437413,0.00017019258789331777,6.384453925200742e-05,12723.007191237242,7548.893767034782,5309.458677511083,2.477074e-12,2.464682e-12,1.9050502185344173e-11,0.3191381577301425,1000000000.0,1010000000.0,0,27,
89,738.1928272840327,0.000983333551738017,0.00016903563503924783,6.403186658552487e-05,12723.007191237242,8529.105990669847,4375.069518331376,2.477074e-12,2.464682e-12,1.7849261768065357e-11,0.25731699063920854,1000000000.0,1010000000.0,0,27,
90,805.8182957231154,0.0010179757656885897,0.00016540363452680073,6.332788082337153e-05,12723.007191237242,7031.798049750754,4620.381911703116,2.477074e-12,2.464682e-12,2.1560077151854754e-11,0.28065690386630276,1000000000.0,1010000000.0,0,27,
91,903.1315282690475,0.0010736276288095905,0.00017268560967240835,6.62995470987743e-05,12723.007191237242,6817.26299519489,5033.816152703817,2.477074e-12,2.464682e-12,1.975072344927026e-11,0.32244568016000513,1000000000.0,1010000000.0,0,27,
92,751.5327005295122,0.0009902908199549598,0.00017242364024119754,6.471840095233798e-05,12723.007191237242,7772.195428733247,4201.770865806154,2.477074e-12,2.464682e-12,1.7622565275396108e-11,0.2691631401803115,1000000000.0,1010000000.0,0,27,
93,818.0230222053844,0.0010240078419566018,0.00016897681639145193,6.396184905181209e-05,12723.007191237242,6500.955420724411,4406.4961620255135,2.477074e-12,2.464682e-12,2.1177380968221144e-11,0.29247465985380977,1000000000.0,1010000000.0,0,27,
94,861.3172063350307,0.0010352634756064167,0.00017170666018324549,6.542338538221429e-05,12723.007191237242,6491.429683390261,4383.748563613873,2.477074e-12,2.464682e-12,1.9456046929194573e-11,0.29865542948016555,1000000000.0,1010000000.0,0,27,
95,817.6798627381738,0.001004579031350739,0.0001725359980241733,6.518476095092802e-05,12723.007191237242,6937.5741828574855,3981.9708592753873,2.477074e-12,2.464682e-12,1.8478087041719686e-11,0.2730076695923152,1000000000.0,1010000000.0,0,27,
96,899.4120705501141,0.0010502791414326433,0.00017412095718665092,6.60973655378428e-05,12723.007191237242,6034.366605722632,4241.655050106303,2.477074e-12,2.464682e-12,1.9464212137856908e-11,0.3048470493075858,1000000000.0,1010000000.0,0,27,
97,754.7272770303092,0.0009747874373543308,0.00017301172684063072,6.490426934865967e-05,12723.007191237242,6893.0333612411705,3521.725198123912,2.477074e-12,2.464682e-12,1.7695442200875758e-11,0.2516537937351462,1000000000.0,1010000000.0,0,27,
98,826.3507251380103,0.0010106683086521387,0.0001697289691649857,6.435410951750267e-05,12723.007191237242,5679.631012381517,3732.7947179681173,2.477074e-12,2.464682e-12,2.1087742279321884e-11,0.27530153010838476,1000000000.0,1010000000.0,0,27,
99,922.6907151703708,0.0010640565931844138,0.0001770344488006767,6.731649267484016e-05,12723.007191237242,5519.567529046108,4053.707139485965,2.477074e-12,2.464682e-12,1.925997500217775e-11,0.3158789564388326,1000000000.0,1010000000.0,0,27,
100,764.559690300799,0.0009807095766841245,0.00017657227793807168,6.578403781523028e-05,12723.007191237242,6306.8163699534325,3382.082011543195,2.477074e-12,2.464682e-12,1.7249002344464694e-11,0.2650266942690118,1000000000.0,1010000000.0,0,27,
101,831.8559275755612,0.001014056235391161,0.00017289515720404498,6.404449629463412e-05,12723.007191237242,5264.420277238153,3548.9374704479724,2.477074e-12,2.464682e-12,2.0816549068821473e-11,0.2882246581858678,1000000000.0,1010000000.0,0,27,
102,888.5078703373047,0.0010482494682231397,0.0001795684959032225,6.652685508237545e-05,12723.007191237242,5248.032337869017,3699.825343503452,2.477074e-12,2.464682e-12,1.913251295278395e-11,0.31505236787644736,1000000000.0,1010000000.0,0,27,
103,739.0928629897028,0.0009741155530039411,0.00017883840992100362,6.535393386899661e-05,12723.007191237242,5929.969778566563,3066.0413484144747,2.477074e-12,2.464682e-12,1.7912609263829625e-11,0.25503424591630686,1000000000.0,1010000000.0,0,27,
104,808.7257497964649,0.0010097729713706362,0.00017425000884859767,6.363864132154428e-05,12723.007191237242,4893.928361833419,3239.9022373478474,2.477074e-12,2.464682e-12,2.1533822211203346e-11,0.2786825893374779,1000000000.0,1010000000.0,0,27,
105,902.9938083247721,0.0010634841373230912,0.0001803047988863637,6.745149984253343e-05,12723.007191237242,4757.464380452173,3514.3146633446104,2.477074e-12,2.464682e-12,1.9679717522528553e-11,0.31957133173078345,1000000000.0,1010000000.0,0,27,
106,755.0976132894014,0.0009837752870137226,0.0001798355241691409,6.763625485909688e-05,12723.007191237242,5421.894340628338,2966.978722379221,2.477074e-12,2.464682e-12,1.76252529778868e-11,0.2699711335168644,1000000000.0,1010000000.0,0,27,
107,823.8666883772717,0.0010188617070722866,0.00017577246737410603,6.730616521728917e-05,12723.007191237242,4555.250958244354,3111.167369232073,2.477074e-12,2.464682e-12,2.1077399834251237e-11,0.29374163422062677,1000000000.0,1010000000.0,0,27,
108,830.6037948533735,0.001014888371767989,0.00017738163190207944,6.746408902588194e-05,12723.007191237242,4659.519163803883,2979.820053803271,2.477074e-12,2.464682e-12,1.9318045666511257e-11,0.2880450403094032,1000000000.0,1010000000.0,0,27,
109,888.2139523364294,0.001047107056609068,0.00018027151103079233,6.966111608546878e-05,12723.007191237242,4447.477164841091,3103.409268418501,2.477074e-12,2.464682e-12,1.9161355158507427e-11,0.31662646662407645,1000000000.0,1010000000.0,0,27,
110,757.5261532843543,0.000965394122347025,0.00018002155404337497,6.870082414320556e-05,12723.007191237242,5433.591341668126,2623.482677146984,2.477074e-12,2.464682e-12,1.791853670765263e-11,0.26211107016702506,1000000000.0,1010000000.0,0,27,
111,837.3985015883345,0.0010052647364080043,0.00017617688631036568,6.845206766521444e-05,12723.007191237242,4498.332155318771,2795.823529432292,2.477074e-12,2.464682e-12,2.1009828162613018e-11,0.2899301388678029,1000000000.0,1010000000.0,0,27,
112,926.5188829823446,0.0010536202882767967,0.00018189074794337437,7.133823966843835e-05,12723.007191237242,4401.65525397995,3006.222642795078,2.477074e-12,2.464682e-12,1.9005878657535022e-11,0.32997861500656145,1000000000.0,1010000000.0,0,27,
113,777.9794820739032,0.0009761173471148215,0.00018133874082002841,7.167011576860576e-05,12723.007191237242,5013.372139428241,2542.817315677218,2.477074e-12,2.464682e-12,1.717773334306972e-11,0.2753985704395157,1000000000.0,1010000000.0,0,27,
114,849.5318676696511,0.0010155443420292707,0.00017860901294489086,7.159259412820708e-05,12723.007191237242,4152.097581049967,2675.2921304304273,2.477074e-12,2.464682e-12,2.0457473077262545e-11,0.3007780605805095,1000000000.0,1010000000.0,0,27,
